,event,player_one,coords,period,period_time_remaining,player_one_team,player_two_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,player_one_id,game_id,winning_team,date,description
158,giveaway,Esa Lindell,[-98.  11.],2,04:41,DAL,EDM,DAL,25,EDM,22,0,1,8476902,2019021026,,2020-03-04,Giveaway by Esa Lindell
164,giveaway,Tyler Seguin,[-62.  10.],2,03:51,DAL,EDM,DAL,25,EDM,22,0,1,8475794,2019021026,,2020-03-04,Giveaway by Tyler Seguin
173,giveaway,Darnell Nurse,[ 90. -33.],2,02:02,EDM,DAL,DAL,25,EDM,22,0,1,8477498,2019021026,,2020-03-04,Giveaway by Darnell Nurse
177,giveaway,Tyler Seguin,[57. 35.],2,01:26,DAL,EDM,DAL,25,EDM,22,0,1,8475794,2019021026,,2020-03-04,Giveaway by Tyler Seguin
196,giveaway,Andrew Cogliano,[-62. -40.],3,18:04,DAL,EDM,DAL,25,EDM,22,0,1,8471699,2019021026,,2020-03-04,Giveaway by Andrew Cogliano
229,giveaway,Andrej Sekera,[38. 41.],3,09:58,DAL,EDM,DAL,25,EDM,22,1,1,8471284,2019021026,,2020-03-04,Giveaway by Andrej Sekera
247,giveaway,Riley Sheahan,[-77. -38.],3,06:36,EDM,DAL,DAL,25,EDM,22,1,1,8475772,2019021026,,2020-03-04,Giveaway by Riley Sheahan
252,giveaway,Kailer Yamamoto,[-62. -25.],3,05:20,EDM,DAL,DAL,25,EDM,22,1,1,8479977,2019021026,,2020-03-04,Giveaway by Kailer Yamamoto
255,giveaway,Jamie Benn,[-77. -37.],3,04:54,DAL,EDM,DAL,25,EDM,22,1,1,8473994,2019021026,,2020-03-04,Giveaway by Jamie Benn
263,giveaway,Caleb Jones,[-96.  26.],3,03:24,EDM,DAL,DAL,25,EDM,22,1,1,8478452,2019021026,,2020-03-04,Giveaway by Caleb Jones
272,giveaway,Esa Lindell,[ 22. -27.],3,00:17,DAL,EDM,DAL,25,EDM,22,1,1,8476902,2019021026,,2020-03-04,Giveaway by Esa Lindell
277,giveaway,Denis Gurianov,[ 49. -41.],4,04:38,DAL,EDM,DAL,25,EDM,22,1,1,8478495,2019021026,,2020-03-04,Giveaway by Denis Gurianov
6,takeaway,Andrej Sekera,[-20.  38.],1,17:45,DAL,EDM,DAL,25,EDM,22,0,0,8471284,2019021026,,2020-03-04,Takeaway by Andrej Sekera
7,takeaway,Zack Kassian,[ 43. -32.],1,17:19,EDM,DAL,DAL,25,EDM,22,0,0,8475178,2019021026,,2020-03-04,Takeaway by Zack Kassian
9,takeaway,Esa Lindell,[-8. 13.],1,16:44,DAL,EDM,DAL,25,EDM,22,0,0,8476902,2019021026,,2020-03-04,Takeaway by Esa Lindell
27,takeaway,Leon Draisaitl,[-75.  35.],1,14:05,EDM,DAL,DAL,25,EDM,22,0,0,8477934,2019021026,,2020-03-04,Takeaway by Leon Draisaitl
32,takeaway,Ethan Bear,[-88. -31.],1,12:51,EDM,DAL,DAL,25,EDM,22,0,0,8478451,2019021026,,2020-03-04,Takeaway by Ethan Bear
33,takeaway,Jason Dickinson,[44. 40.],1,12:16,DAL,EDM,DAL,25,EDM,22,0,0,8477450,2019021026,,2020-03-04,Takeaway by Jason Dickinson
41,takeaway,Joe Pavelski,[29. 23.],1,09:10,DAL,EDM,DAL,25,EDM,22,0,0,8470794,2019021026,,2020-03-04,Takeaway by Joe Pavelski
76,takeaway,Andrew Cogliano,[-98.   6.],1,02:50,DAL,EDM,DAL,25,EDM,22,0,0,8471699,2019021026,,2020-03-04,Takeaway by Andrew Cogliano
106,takeaway,Tyler Seguin,[76. 39.],2,17:39,DAL,EDM,DAL,25,EDM,22,0,0,8475794,2019021026,,2020-03-04,Takeaway by Tyler Seguin
146,takeaway,John Klingberg,[-91. -32.],2,07:27,DAL,EDM,DAL,25,EDM,22,0,1,8475906,2019021026,,2020-03-04,Takeaway by John Klingberg
166,takeaway,Alexander Radulov,[43. 40.],2,03:05,DAL,EDM,DAL,25,EDM,22,0,1,8471228,2019021026,,2020-03-04,Takeaway by Alexander Radulov
181,takeaway,Andrew Cogliano,[ 27. -33.],2,00:29,DAL,EDM,DAL,25,EDM,22,0,1,8471699,2019021026,,2020-03-04,Takeaway by Andrew Cogliano
191,takeaway,Jamie Oleksiak,[-31. -31.],3,19:10,DAL,EDM,DAL,25,EDM,22,0,1,8476467,2019021026,,2020-03-04,Takeaway by Jamie Oleksiak
220,takeaway,Blake Comeau,[-94. -27.],3,11:44,DAL,EDM,DAL,25,EDM,22,1,1,8471260,2019021026,,2020-03-04,Takeaway by Blake Comeau
221,takeaway,Tyler Seguin,[-98. -13.],3,11:33,DAL,EDM,DAL,25,EDM,22,1,1,8475794,2019021026,,2020-03-04,Takeaway by Tyler Seguin
231,takeaway,Corey Perry,[37. 41.],3,09:21,DAL,EDM,DAL,25,EDM,22,1,1,8470621,2019021026,,2020-03-04,Takeaway by Corey Perry
246,takeaway,Jamie Oleksiak,[-16. -37.],3,06:59,DAL,EDM,DAL,25,EDM,22,1,1,8476467,2019021026,,2020-03-04,Takeaway by Jamie Oleksiak
253,takeaway,Leon Draisaitl,[-3. 17.],3,05:15,EDM,DAL,DAL,25,EDM,22,1,1,8477934,2019021026,,2020-03-04,Takeaway by Leon Draisaitl
259,takeaway,Denis Gurianov,[-98.   1.],3,03:50,DAL,EDM,DAL,25,EDM,22,1,1,8478495,2019021026,,2020-03-04,Takeaway by Denis Gurianov
264,takeaway,Andrew Cogliano,[-68. -39.],3,03:00,DAL,EDM,DAL,25,EDM,22,1,1,8471699,2019021026,,2020-03-04,Takeaway by Andrew Cogliano
268,takeaway,Matt Benning,[-96.  -7.],3,01:39,EDM,DAL,DAL,25,EDM,22,1,1,8476988,2019021026,,2020-03-04,Takeaway by Matt Benning
14,giveaway,Jonathan Toews,[ 28. -36.],1,16:10,CHI,EDM,CHI,16,EDM,22,0,0,8473604,2019021040,,2020-03-06,Giveaway by Jonathan Toews
22,giveaway,Leon Draisaitl,[54. 38.],1,14:28,EDM,CHI,CHI,16,EDM,22,0,0,8477934,2019021040,,2020-03-06,Giveaway by Leon Draisaitl
27,giveaway,Ryan Carpenter,[ 61. -39.],1,13:18,CHI,EDM,CHI,16,EDM,22,0,0,8477846,2019021040,,2020-03-06,Giveaway by Ryan Carpenter
41,giveaway,Kris Russell,[-96.  15.],1,10:37,EDM,CHI,CHI,16,EDM,22,0,0,8471729,2019021040,,2020-03-06,Giveaway by Kris Russell
77,giveaway,Darnell Nurse,[-86.   7.],1,00:50,EDM,CHI,CHI,16,EDM,22,1,0,8477498,2019021040,,2020-03-06,Giveaway by Darnell Nurse
113,giveaway,Jonathan Toews,[-85. -35.],2,12:39,CHI,EDM,CHI,16,EDM,22,3,1,8473604,2019021040,,2020-03-06,Giveaway by Jonathan Toews
133,giveaway,Leon Draisaitl,[96. 11.],2,07:47,EDM,CHI,CHI,16,EDM,22,3,1,8477934,2019021040,,2020-03-06,Giveaway by Leon Draisaitl
141,giveaway,Ethan Bear,[40.  3.],2,06:04,EDM,CHI,CHI,16,EDM,22,4,1,8478451,2019021040,,2020-03-06,Giveaway by Ethan Bear
144,giveaway,Alex Nylander,[62. 39.],2,05:20,CHI,EDM,CHI,16,EDM,22,4,1,8479423,2019021040,,2020-03-06,Giveaway by Alex Nylander
187,giveaway,Slater Koekkoek,[92. 19.],3,14:37,CHI,EDM,CHI,16,EDM,22,4,1,8476886,2019021040,,2020-03-06,Giveaway by Slater Koekkoek
197,giveaway,Corey Crawford,[86. -3.],3,12:31,CHI,EDM,CHI,16,EDM,22,4,1,8470645,2019021040,,2020-03-06,Giveaway by Corey Crawford
204,giveaway,Olli Maatta,[ 61. -37.],3,11:21,CHI,EDM,CHI,16,EDM,22,4,2,8476874,2019021040,,2020-03-06,Giveaway by Olli Maatta
212,giveaway,Duncan Keith,[98. 16.],3,07:45,CHI,EDM,CHI,16,EDM,22,4,3,8470281,2019021040,,2020-03-06,Giveaway by Duncan Keith
215,giveaway,Brandon Saad,[61. 39.],3,07:26,CHI,EDM,CHI,16,EDM,22,4,3,8476438,2019021040,,2020-03-06,Giveaway by Brandon Saad
218,giveaway,Jonathan Toews,[ 80. -14.],3,07:02,CHI,EDM,CHI,16,EDM,22,4,3,8473604,2019021040,,2020-03-06,Giveaway by Jonathan Toews
226,giveaway,Zack Kassian,[ 71. -39.],3,05:20,EDM,CHI,CHI,16,EDM,22,4,3,8475178,2019021040,,2020-03-06,Giveaway by Zack Kassian
236,giveaway,Slater Koekkoek,[ 91. -24.],3,02:44,CHI,EDM,CHI,16,EDM,22,4,3,8476886,2019021040,,2020-03-06,Giveaway by Slater Koekkoek
238,giveaway,Jonathan Toews,[36. -6.],3,01:57,CHI,EDM,CHI,16,EDM,22,4,3,8473604,2019021040,,2020-03-06,Giveaway by Jonathan Toews
1,takeaway,James Neal,[-24.   5.],1,19:34,EDM,CHI,CHI,16,EDM,22,0,0,8471707,2019021040,,2020-03-06,Takeaway by James Neal
11,takeaway,Matthew Highmore,[-97.  -5.],1,16:57,CHI,EDM,CHI,16,EDM,22,0,0,8478146,2019021040,,2020-03-06,Takeaway by Matthew Highmore
20,takeaway,Kailer Yamamoto,[-20.   2.],1,14:58,EDM,CHI,CHI,16,EDM,22,0,0,8479977,2019021040,,2020-03-06,Takeaway by Kailer Yamamoto
51,takeaway,Ryan Carpenter,[91. 18.],1,08:44,CHI,EDM,CHI,16,EDM,22,0,0,8477846,2019021040,,2020-03-06,Takeaway by Ryan Carpenter
58,takeaway,James Neal,[  7. -29.],1,06:03,EDM,CHI,CHI,16,EDM,22,0,0,8471707,2019021040,,2020-03-06,Takeaway by James Neal
62,takeaway,Kris Russell,[-34.  31.],1,04:47,EDM,CHI,CHI,16,EDM,22,1,0,8471729,2019021040,,2020-03-06,Takeaway by Kris Russell
75,takeaway,Dylan Strome,[-97.  -9.],1,01:33,CHI,EDM,CHI,16,EDM,22,1,0,8478440,2019021040,,2020-03-06,Takeaway by Dylan Strome
86,takeaway,Lucas Carlsson,[-14.  41.],2,18:53,CHI,EDM,CHI,16,EDM,22,2,0,8479523,2019021040,,2020-03-06,Takeaway by Lucas Carlsson
103,takeaway,Ryan Nugent-Hopkins,[ 40. -27.],2,14:33,EDM,CHI,CHI,16,EDM,22,3,0,8476454,2019021040,,2020-03-06,Takeaway by Ryan Nugent-Hopkins
132,takeaway,Patrick Kane,[-37. -38.],2,08:18,CHI,EDM,CHI,16,EDM,22,3,1,8474141,2019021040,,2020-03-06,Takeaway by Patrick Kane
181,takeaway,Jonathan Toews,[ 9. 20.],3,16:08,CHI,EDM,CHI,16,EDM,22,4,1,8473604,2019021040,,2020-03-06,Takeaway by Jonathan Toews
183,takeaway,Dominik Kubalik,[ 3. 22.],3,15:42,CHI,EDM,CHI,16,EDM,22,4,1,8477330,2019021040,,2020-03-06,Takeaway by Dominik Kubalik
184,takeaway,Alex DeBrincat,[-19. -21.],3,15:19,CHI,EDM,CHI,16,EDM,22,4,1,8479337,2019021040,,2020-03-06,Takeaway by Alex DeBrincat
209,takeaway,Jujhar Khaira,[26. 10.],3,10:02,EDM,CHI,CHI,16,EDM,22,4,3,8476915,2019021040,,2020-03-06,Takeaway by Jujhar Khaira
229,takeaway,Kirby Dach,[26. -8.],3,03:43,CHI,EDM,CHI,16,EDM,22,4,3,8481523,2019021040,,2020-03-06,Takeaway by Kirby Dach
242,takeaway,David Kampf,[37. -4.],3,00:16,CHI,EDM,CHI,16,EDM,22,4,3,8480144,2019021040,,2020-03-06,Takeaway by David Kampf
1,giveaway,Adam Larsson,[-45.  12.],1,19:28,EDM,CBJ,EDM,22,CBJ,29,0,0,8476457,2019021058,,2020-03-08,Giveaway by Adam Larsson
3,giveaway,Leon Draisaitl,[-70. -16.],1,19:23,EDM,CBJ,EDM,22,CBJ,29,0,0,8477934,2019021058,,2020-03-08,Giveaway by Leon Draisaitl
13,giveaway,Leon Draisaitl,[ 60. -32.],1,16:20,EDM,CBJ,EDM,22,CBJ,29,1,0,8477934,2019021058,,2020-03-08,Giveaway by Leon Draisaitl
19,giveaway,Andrew Peeke,[82. 38.],1,14:44,CBJ,EDM,EDM,22,CBJ,29,1,0,8479369,2019021058,,2020-03-08,Giveaway by Andrew Peeke
32,giveaway,Connor McDavid,[-65.  -5.],1,11:03,EDM,CBJ,EDM,22,CBJ,29,1,0,8478402,2019021058,,2020-03-08,Giveaway by Connor McDavid
80,giveaway,Jujhar Khaira,[75. 38.],1,02:46,EDM,CBJ,EDM,22,CBJ,29,1,0,8476915,2019021058,,2020-03-08,Giveaway by Jujhar Khaira
81,giveaway,Alex Chiasson,[-56.  39.],1,02:30,EDM,CBJ,EDM,22,CBJ,29,1,0,8475163,2019021058,,2020-03-08,Giveaway by Alex Chiasson
89,giveaway,Darnell Nurse,[36. 37.],1,01:15,EDM,CBJ,EDM,22,CBJ,29,1,0,8477498,2019021058,,2020-03-08,Giveaway by Darnell Nurse
95,giveaway,Alexander Wennberg,[ 98. -10.],2,19:09,CBJ,EDM,EDM,22,CBJ,29,1,0,8477505,2019021058,,2020-03-08,Giveaway by Alexander Wennberg
115,giveaway,Vladislav Gavrikov,[ 23. -39.],2,15:36,CBJ,EDM,EDM,22,CBJ,29,1,0,8478882,2019021058,,2020-03-08,Giveaway by Vladislav Gavrikov
119,giveaway,Jujhar Khaira,[ 25. -18.],2,14:20,EDM,CBJ,EDM,22,CBJ,29,1,0,8476915,2019021058,,2020-03-08,Giveaway by Jujhar Khaira
142,giveaway,Ryan Nugent-Hopkins,[-54. -36.],2,07:13,EDM,CBJ,EDM,22,CBJ,29,1,0,8476454,2019021058,,2020-03-08,Giveaway by Ryan Nugent-Hopkins
144,giveaway,James Neal,[ -8. -22.],2,06:49,EDM,CBJ,EDM,22,CBJ,29,1,0,8471707,2019021058,,2020-03-08,Giveaway by James Neal
192,giveaway,Ethan Bear,[-92. -13.],3,16:34,EDM,CBJ,EDM,22,CBJ,29,1,0,8478451,2019021058,,2020-03-08,Giveaway by Ethan Bear
197,giveaway,Kailer Yamamoto,[-98.  -5.],3,16:19,EDM,CBJ,EDM,22,CBJ,29,1,0,8479977,2019021058,,2020-03-08,Giveaway by Kailer Yamamoto
210,giveaway,Jujhar Khaira,[82. 34.],3,13:58,EDM,CBJ,EDM,22,CBJ,29,1,0,8476915,2019021058,,2020-03-08,Giveaway by Jujhar Khaira
213,giveaway,Pierre-Luc Dubois,[-48.  37.],3,13:16,CBJ,EDM,EDM,22,CBJ,29,1,0,8479400,2019021058,,2020-03-08,Giveaway by Pierre-Luc Dubois
221,giveaway,Alexander Wennberg,[-46. -37.],3,11:25,CBJ,EDM,EDM,22,CBJ,29,1,0,8477505,2019021058,,2020-03-08,Giveaway by Alexander Wennberg
235,giveaway,Mikko Koskinen,[-87.   8.],3,07:40,EDM,CBJ,EDM,22,CBJ,29,1,0,8475156,2019021058,,2020-03-08,Giveaway by Mikko Koskinen
242,giveaway,Tyler Ennis,[96. 11.],3,05:13,EDM,CBJ,EDM,22,CBJ,29,1,0,8474589,2019021058,,2020-03-08,Giveaway by Tyler Ennis
264,giveaway,Leon Draisaitl,[ 41. -27.],3,01:04,EDM,CBJ,EDM,22,CBJ,29,3,0,8477934,2019021058,,2020-03-08,Giveaway by Leon Draisaitl
2,takeaway,Leon Draisaitl,[-45.  20.],1,19:27,EDM,CBJ,EDM,22,CBJ,29,0,0,8477934,2019021058,,2020-03-08,Takeaway by Leon Draisaitl
43,takeaway,Riley Sheahan,[ 81. -31.],1,09:45,EDM,CBJ,EDM,22,CBJ,29,1,0,8475772,2019021058,,2020-03-08,Takeaway by Riley Sheahan
44,takeaway,Zach Werenski,[ 81. -34.],1,09:44,CBJ,EDM,EDM,22,CBJ,29,1,0,8478460,2019021058,,2020-03-08,Takeaway by Zach Werenski
53,takeaway,Alexander Wennberg,[-66.  38.],1,08:19,CBJ,EDM,EDM,22,CBJ,29,1,0,8477505,2019021058,,2020-03-08,Takeaway by Alexander Wennberg
54,takeaway,David Savard,[-29. -34.],1,08:09,CBJ,EDM,EDM,22,CBJ,29,1,0,8475233,2019021058,,2020-03-08,Takeaway by David Savard
58,takeaway,Andrew Peeke,[31. 41.],1,06:58,CBJ,EDM,EDM,22,CBJ,29,1,0,8479369,2019021058,,2020-03-08,Takeaway by Andrew Peeke
90,takeaway,Tyler Ennis,[91. 31.],1,01:08,EDM,CBJ,EDM,22,CBJ,29,1,0,8474589,2019021058,,2020-03-08,Takeaway by Tyler Ennis
106,takeaway,Tyler Ennis,[ 0. -3.],2,16:55,EDM,CBJ,EDM,22,CBJ,29,1,0,8474589,2019021058,,2020-03-08,Takeaway by Tyler Ennis
111,takeaway,Boone Jenner,[6. 2.],2,16:20,CBJ,EDM,EDM,22,CBJ,29,1,0,8476432,2019021058,,2020-03-08,Takeaway by Boone Jenner
132,takeaway,Oscar Klefbom,[72. 33.],2,09:41,EDM,CBJ,EDM,22,CBJ,29,1,0,8476472,2019021058,,2020-03-08,Takeaway by Oscar Klefbom
136,takeaway,Andrew Peeke,[-38. -13.],2,09:09,CBJ,EDM,EDM,22,CBJ,29,1,0,8479369,2019021058,,2020-03-08,Takeaway by Andrew Peeke
140,takeaway,Gustav Nyquist,[-64. -39.],2,08:16,CBJ,EDM,EDM,22,CBJ,29,1,0,8474679,2019021058,,2020-03-08,Takeaway by Gustav Nyquist
151,takeaway,Connor McDavid,[6. 3.],2,05:16,EDM,CBJ,EDM,22,CBJ,29,1,0,8478402,2019021058,,2020-03-08,Takeaway by Connor McDavid
161,takeaway,Markus Nutivaara,[ 29. -29.],2,04:08,CBJ,EDM,EDM,22,CBJ,29,1,0,8478906,2019021058,,2020-03-08,Takeaway by Markus Nutivaara
188,takeaway,Stefan Matteau,[-63. -28.],3,17:10,CBJ,EDM,EDM,22,CBJ,29,1,0,8476870,2019021058,,2020-03-08,Takeaway by Stefan Matteau
251,takeaway,Ryan Nugent-Hopkins,[87. 33.],3,03:41,EDM,CBJ,EDM,22,CBJ,29,2,0,8476454,2019021058,,2020-03-08,Takeaway by Ryan Nugent-Hopkins
254,takeaway,Markus Nutivaara,[43. 32.],3,02:57,CBJ,EDM,EDM,22,CBJ,29,3,0,8478906,2019021058,,2020-03-08,Takeaway by Markus Nutivaara
25,giveaway,Nate Schmidt,[50. 41.],1,15:16,VGK,EDM,EDM,22,VGK,54,0,0,8477220,2019021068,,2020-03-10,Giveaway by Nate Schmidt
27,giveaway,Kris Russell,[-53.  24.],1,14:48,EDM,VGK,EDM,22,VGK,54,0,0,8471729,2019021068,,2020-03-10,Giveaway by Kris Russell
36,giveaway,Kris Russell,[-99.   1.],1,12:27,EDM,VGK,EDM,22,VGK,54,0,0,8471729,2019021068,,2020-03-10,Giveaway by Kris Russell
41,giveaway,Shea Theodore,[97.  4.],1,11:10,VGK,EDM,EDM,22,VGK,54,0,0,8477447,2019021068,,2020-03-10,Giveaway by Shea Theodore
84,giveaway,Leon Draisaitl,[-6. -2.],1,02:38,EDM,VGK,EDM,22,VGK,54,1,1,8477934,2019021068,,2020-03-10,Giveaway by Leon Draisaitl
100,giveaway,Paul Stastny,[-67.  38.],2,18:30,VGK,EDM,EDM,22,VGK,54,1,1,8471669,2019021068,,2020-03-10,Giveaway by Paul Stastny
101,giveaway,Zack Kassian,[-4. 41.],2,18:10,EDM,VGK,EDM,22,VGK,54,1,1,8475178,2019021068,,2020-03-10,Giveaway by Zack Kassian
115,giveaway,Max Pacioretty,[-12.  33.],2,16:10,VGK,EDM,EDM,22,VGK,54,1,1,8474157,2019021068,,2020-03-10,Giveaway by Max Pacioretty
120,giveaway,Shea Theodore,[ 31. -39.],2,15:20,VGK,EDM,EDM,22,VGK,54,1,1,8477447,2019021068,,2020-03-10,Giveaway by Shea Theodore
122,giveaway,Alec Martinez,[-95. -23.],2,15:07,VGK,EDM,EDM,22,VGK,54,1,1,8474166,2019021068,,2020-03-10,Giveaway by Alec Martinez
124,giveaway,Zack Kassian,[-48.  30.],2,14:41,EDM,VGK,EDM,22,VGK,54,1,1,8475178,2019021068,,2020-03-10,Giveaway by Zack Kassian
139,giveaway,Jujhar Khaira,[-86.  22.],2,12:14,EDM,VGK,EDM,22,VGK,54,1,1,8476915,2019021068,,2020-03-10,Giveaway by Jujhar Khaira
140,giveaway,Max Pacioretty,[ 53. -22.],2,12:04,VGK,EDM,EDM,22,VGK,54,1,1,8474157,2019021068,,2020-03-10,Giveaway by Max Pacioretty
142,giveaway,Nick Holden,[12. 33.],2,11:38,VGK,EDM,EDM,22,VGK,54,1,1,8474207,2019021068,,2020-03-10,Giveaway by Nick Holden
152,giveaway,Max Pacioretty,[44. 25.],2,09:50,VGK,EDM,EDM,22,VGK,54,1,1,8474157,2019021068,,2020-03-10,Giveaway by Max Pacioretty
177,giveaway,Brayden McNabb,[-91.  31.],2,05:30,VGK,EDM,EDM,22,VGK,54,1,1,8475188,2019021068,,2020-03-10,Giveaway by Brayden McNabb
182,giveaway,Nick Holden,[-92. -29.],2,04:56,VGK,EDM,EDM,22,VGK,54,1,1,8474207,2019021068,,2020-03-10,Giveaway by Nick Holden
197,giveaway,Oscar Klefbom,[ 66. -34.],2,03:01,EDM,VGK,EDM,22,VGK,54,1,1,8476472,2019021068,,2020-03-10,Giveaway by Oscar Klefbom
209,giveaway,Ryan Nugent-Hopkins,[ 76. -39.],2,01:19,EDM,VGK,EDM,22,VGK,54,1,1,8476454,2019021068,,2020-03-10,Giveaway by Ryan Nugent-Hopkins
226,giveaway,Ethan Bear,[-50. -38.],3,19:42,EDM,VGK,EDM,22,VGK,54,1,1,8478451,2019021068,,2020-03-10,Giveaway by Ethan Bear
228,giveaway,Darnell Nurse,[-84.  -3.],3,19:24,EDM,VGK,EDM,22,VGK,54,1,1,8477498,2019021068,,2020-03-10,Giveaway by Darnell Nurse
240,giveaway,James Neal,[ 91. -17.],3,16:55,EDM,VGK,EDM,22,VGK,54,1,1,8471707,2019021068,,2020-03-10,Giveaway by James Neal
244,giveaway,Leon Draisaitl,[-34. -22.],3,15:58,EDM,VGK,EDM,22,VGK,54,1,1,8477934,2019021068,,2020-03-10,Giveaway by Leon Draisaitl
248,giveaway,Zack Kassian,[97.  1.],3,15:05,EDM,VGK,EDM,22,VGK,54,1,1,8475178,2019021068,,2020-03-10,Giveaway by Zack Kassian
264,giveaway,Riley Sheahan,[-72. -22.],3,12:13,EDM,VGK,EDM,22,VGK,54,2,1,8475772,2019021068,,2020-03-10,Giveaway by Riley Sheahan
277,giveaway,Nick Holden,[91. 34.],3,08:44,VGK,EDM,EDM,22,VGK,54,2,1,8474207,2019021068,,2020-03-10,Giveaway by Nick Holden
288,giveaway,Leon Draisaitl,[-98.  -5.],3,06:32,EDM,VGK,EDM,22,VGK,54,2,2,8477934,2019021068,,2020-03-10,Giveaway by Leon Draisaitl
290,giveaway,Shea Theodore,[96. 11.],3,06:06,VGK,EDM,EDM,22,VGK,54,2,2,8477447,2019021068,,2020-03-10,Giveaway by Shea Theodore
303,giveaway,Max Pacioretty,[-81.  38.],3,03:35,VGK,EDM,EDM,22,VGK,54,2,2,8474157,2019021068,,2020-03-10,Giveaway by Max Pacioretty
312,giveaway,Kailer Yamamoto,[ -6. -32.],3,01:04,EDM,VGK,EDM,22,VGK,54,2,2,8479977,2019021068,,2020-03-10,Giveaway by Kailer Yamamoto
12,takeaway,Jujhar Khaira,[-59.  40.],1,17:59,EDM,VGK,EDM,22,VGK,54,0,0,8476915,2019021068,,2020-03-10,Takeaway by Jujhar Khaira
19,takeaway,Zack Kassian,[97.  0.],1,17:00,EDM,VGK,EDM,22,VGK,54,0,0,8475178,2019021068,,2020-03-10,Takeaway by Zack Kassian
34,takeaway,Zack Kassian,[-61. -20.],1,13:01,EDM,VGK,EDM,22,VGK,54,0,0,8475178,2019021068,,2020-03-10,Takeaway by Zack Kassian
96,takeaway,Leon Draisaitl,[67. 41.],2,18:59,EDM,VGK,EDM,22,VGK,54,1,1,8477934,2019021068,,2020-03-10,Takeaway by Leon Draisaitl
103,takeaway,Kris Russell,[-30. -33.],2,17:52,EDM,VGK,EDM,22,VGK,54,1,1,8471729,2019021068,,2020-03-10,Takeaway by Kris Russell
104,takeaway,Riley Sheahan,[-31. -16.],2,17:43,EDM,VGK,EDM,22,VGK,54,1,1,8475772,2019021068,,2020-03-10,Takeaway by Riley Sheahan
107,takeaway,Kris Russell,[37. 40.],2,17:10,EDM,VGK,EDM,22,VGK,54,1,1,8471729,2019021068,,2020-03-10,Takeaway by Kris Russell
114,takeaway,Leon Draisaitl,[57. 37.],2,16:18,EDM,VGK,EDM,22,VGK,54,1,1,8477934,2019021068,,2020-03-10,Takeaway by Leon Draisaitl
117,takeaway,William Karlsson,[ 71. -40.],2,15:50,VGK,EDM,EDM,22,VGK,54,1,1,8476448,2019021068,,2020-03-10,Takeaway by William Karlsson
125,takeaway,Reilly Smith,[-6. -6.],2,14:35,VGK,EDM,EDM,22,VGK,54,1,1,8475191,2019021068,,2020-03-10,Takeaway by Reilly Smith
135,takeaway,Jon Merrill,[ 93. -23.],2,13:02,VGK,EDM,EDM,22,VGK,54,1,1,8475750,2019021068,,2020-03-10,Takeaway by Jon Merrill
237,takeaway,Riley Sheahan,[33. 41.],3,17:27,EDM,VGK,EDM,22,VGK,54,1,1,8475772,2019021068,,2020-03-10,Takeaway by Riley Sheahan
257,takeaway,Kailer Yamamoto,[91.  6.],3,13:17,EDM,VGK,EDM,22,VGK,54,1,1,8479977,2019021068,,2020-03-10,Takeaway by Kailer Yamamoto
269,takeaway,Ryan Nugent-Hopkins,[-35.  -2.],3,10:57,EDM,VGK,EDM,22,VGK,54,2,1,8476454,2019021068,,2020-03-10,Takeaway by Ryan Nugent-Hopkins
289,takeaway,Brandon Pirri,[-14. -36.],3,06:21,VGK,EDM,EDM,22,VGK,54,2,2,8475204,2019021068,,2020-03-10,Takeaway by Brandon Pirri
301,takeaway,Leon Draisaitl,[32. 41.],3,04:21,EDM,VGK,EDM,22,VGK,54,2,2,8477934,2019021068,,2020-03-10,Takeaway by Leon Draisaitl
311,takeaway,Nick Cousins,[33. 38.],3,02:04,VGK,EDM,EDM,22,VGK,54,2,2,8476393,2019021068,,2020-03-10,Takeaway by Nick Cousins
320,takeaway,Jonathan Marchessault,[64. 40.],4,02:50,VGK,EDM,EDM,22,VGK,54,2,2,8476539,2019021068,,2020-03-10,Takeaway by Jonathan Marchessault
16,giveaway,Jujhar Khaira,[-16.  40.],1,13:48,EDM,WPG,EDM,22,WPG,52,0,0,8476915,2019021080,,2020-03-12,Giveaway by Jujhar Khaira
22,giveaway,Adam Larsson,[-98.   5.],1,12:48,EDM,WPG,EDM,22,WPG,52,0,0,8476457,2019021080,,2020-03-12,Giveaway by Adam Larsson
39,giveaway,Caleb Jones,[-56. -37.],1,09:55,EDM,WPG,EDM,22,WPG,52,0,0,8478452,2019021080,,2020-03-12,Giveaway by Caleb Jones
60,giveaway,Riley Sheahan,[80. 36.],1,02:17,EDM,WPG,EDM,22,WPG,52,0,0,8475772,2019021080,,2020-03-12,Giveaway by Riley Sheahan
68,giveaway,Connor Hellebuyck,[-98.   5.],2,19:53,WPG,EDM,EDM,22,WPG,52,0,0,8476945,2019021080,,2020-03-12,Giveaway by Connor Hellebuyck
74,giveaway,Adam Lowry,[-91.  28.],2,18:41,WPG,EDM,EDM,22,WPG,52,1,0,8476392,2019021080,,2020-03-12,Giveaway by Adam Lowry
85,giveaway,Leon Draisaitl,[ 94. -10.],2,14:41,EDM,WPG,EDM,22,WPG,52,1,0,8477934,2019021080,,2020-03-12,Giveaway by Leon Draisaitl
