,event,penalty,penalty_on,drew_by,coords,period,period_time_remaining,penalty_team,drew_by_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,penalty_on_id,drew_by_id,game_id,winning_team,date,description
127,penalty,Hooking,Carl Hagelin,Marcus Pettersson,[-63.   8.],2,10:53,WSH,PIT,PIT,5,WSH,15,0,3,8474176,8477969.0,2019021050,,2020-03-07,Carl Hagelin Hooking against Marcus Pettersson
152,penalty,Holding,Evgeni Malkin,Richard Panik,[ 74. -18.],2,04:17,PIT,WSH,PIT,5,WSH,15,0,3,8471215,8475209.0,2019021050,,2020-03-07,Evgeni Malkin Holding against Richard Panik
156,penalty,Holding the stick,Tom Wilson,Kris Letang,[44. 34.],2,03:58,WSH,PIT,PIT,5,WSH,15,0,3,8476880,8471724.0,2019021050,,2020-03-07,Tom Wilson Holding the stick against Kris Letang
157,penalty,Roughing,Kris Letang,Tom Wilson,[38. 34.],2,03:58,PIT,WSH,PIT,5,WSH,15,0,3,8471724,8476880.0,2019021050,,2020-03-07,Kris Letang Roughing against Tom Wilson
168,penalty,PS - Hooking on breakaway,Jonas Siegenthaler,Jared McCann,[-79.   0.],2,01:12,WSH,PIT,PIT,5,WSH,15,0,3,8478399,8477955.0,2019021050,,2020-03-07,Jonas Siegenthaler PS - Hooking on breakaway against Jared McCann
174,penalty,Delay of game,Brenden Dillon,,[-87.   6.],2,00:25,WSH,PIT,PIT,5,WSH,15,0,3,8475455,,2019021050,,2020-03-07,Brenden Dillon Delay of game
229,penalty,Holding,Dmitry Orlov,Patric Hornqvist,[76. 41.],3,09:26,WSH,PIT,PIT,5,WSH,15,1,4,8475200,8471887.0,2019021050,,2020-03-07,Dmitry Orlov Holding against Patric Hornqvist
3,penalty,Interference,Evgeni Malkin,Brady Skjei,[ 6. 20.],1,18:45,PIT,CAR,PIT,5,CAR,12,0,0,8471215,8476869.0,2019021059,,2020-03-08,Evgeni Malkin Interference against Brady Skjei
6,penalty,Cross checking,Andrei Svechnikov,Teddy Blueger,[-11.  41.],1,18:01,CAR,PIT,PIT,5,CAR,12,0,0,8480830,8476927.0,2019021059,,2020-03-08,Andrei Svechnikov Cross checking against Teddy Blueger
50,penalty,Hooking,Trevor van Riemsdyk,Jason Zucker,[86.  5.],1,09:39,CAR,PIT,PIT,5,CAR,12,1,1,8477845,8475722.0,2019021059,,2020-03-08,Trevor van Riemsdyk Hooking against Jason Zucker
55,penalty,Holding,Teddy Blueger,Brady Skjei,[98. -1.],1,07:28,PIT,CAR,PIT,5,CAR,12,1,1,8476927,8476869.0,2019021059,,2020-03-08,Teddy Blueger Holding against Brady Skjei
66,penalty,Interference,Morgan Geekie,Evan Rodrigues,[ 42. -18.],1,05:26,CAR,PIT,PIT,5,CAR,12,1,1,8479987,8478542.0,2019021059,,2020-03-08,Morgan Geekie Interference against Evan Rodrigues
70,penalty,Hi-sticking,Jordan Martinook,Jared McCann,[-31.  25.],1,03:48,CAR,PIT,PIT,5,CAR,12,1,1,8476921,8477955.0,2019021059,,2020-03-08,Jordan Martinook Hi-sticking against Jared McCann
119,penalty,Tripping,Warren Foegele,Evan Rodrigues,[-48. -40.],2,14:37,CAR,PIT,PIT,5,CAR,12,2,1,8477998,8478542.0,2019021059,,2020-03-08,Warren Foegele Tripping against Evan Rodrigues
133,penalty,Boarding,Vincent Trocheck,Jared McCann,[-95. -23.],2,11:30,CAR,PIT,PIT,5,CAR,12,2,1,8476389,8477955.0,2019021059,,2020-03-08,Vincent Trocheck Boarding against Jared McCann
166,penalty,Holding,Bryan Rust,Jake Gardiner,[-58. -40.],2,04:17,PIT,CAR,PIT,5,CAR,12,2,2,8475810,8474581.0,2019021059,,2020-03-08,Bryan Rust Holding against Jake Gardiner
172,penalty,Holding,Evan Rodrigues,Sebastian Aho,[ 86. -31.],2,02:38,PIT,CAR,PIT,5,CAR,12,2,2,8478542,8478427.0,2019021059,,2020-03-08,Evan Rodrigues Holding against Sebastian Aho
264,penalty,Hi-sticking,Warren Foegele,Evan Rodrigues,[71. -4.],3,02:26,CAR,PIT,PIT,5,CAR,12,2,6,8477998,8478542.0,2019021059,,2020-03-08,Warren Foegele Hi-sticking against Evan Rodrigues
48,penalty,Delaying Game - Puck over glass,Jack Johnson,,[ 58. -40.],1,08:56,PIT,NJD,NJD,1,PIT,5,0,1,8471677,,2019021072,,2020-03-11,Jack Johnson Delaying Game - Puck over glass
69,penalty,Tripping,John Hayden,Jared McCann,[-82. -18.],1,04:49,NJD,PIT,NJD,1,PIT,5,1,1,8477401,8477955.0,2019021072,,2020-03-11,John Hayden Tripping against Jared McCann
125,penalty,Tripping,Jack Hughes,Evgeni Malkin,[ 71. -16.],2,12:43,NJD,PIT,NJD,1,PIT,5,1,2,8481559,8471215.0,2019021072,,2020-03-11,Jack Hughes Tripping against Evgeni Malkin
145,penalty,Too many men on the ice,Jesper Bratt,,[-12.  42.],2,07:18,NJD,PIT,NJD,1,PIT,5,1,2,8479407,,2019021072,,2020-03-11,Too many men/ice served by Jesper Bratt
181,penalty,Hi-sticking,Sidney Crosby,Nico Hischier,[-98.  14.],3,16:24,PIT,NJD,NJD,1,PIT,5,1,2,8471675,8480002.0,2019021072,,2020-03-11,Sidney Crosby Hi-sticking against Nico Hischier
183,penalty,Slashing,Kris Letang,Miles Wood,[19. 40.],3,16:06,PIT,NJD,NJD,1,PIT,5,1,2,8471724,8477425.0,2019021072,,2020-03-11,Kris Letang Slashing against Miles Wood
223,penalty,Cross checking,Damon Severson,Evan Rodrigues,[-96. -22.],3,06:31,NJD,PIT,NJD,1,PIT,5,2,4,8476923,8478542.0,2019021072,,2020-03-11,Damon Severson Cross checking against Evan Rodrigues
95,penalty,Closing hand on puck,Vladimir Sobotka,,[-18.  30.],1,05:20,BUF,PIT,PIT,5,BUF,7,0,1,8471743,,2019020007,,2019-10-04,Vladimir Sobotka Closing hand on puck
154,penalty,Holding,Casey Mittelstadt,Brandon Tanev,[-71.   7.],2,14:36,BUF,PIT,PIT,5,BUF,7,0,1,8479999,8479293.0,2019020007,,2019-10-04,Casey Mittelstadt Holding against Brandon Tanev
170,penalty,Hi-sticking,Marcus Pettersson,Kyle Okposo,[89. 26.],2,10:02,PIT,BUF,PIT,5,BUF,7,1,1,8477969,8473449.0,2019020007,,2019-10-04,Marcus Pettersson Hi-sticking against Kyle Okposo
181,penalty,Holding,Brian Dumoulin,Jack Eichel,[95. -9.],2,07:31,PIT,BUF,PIT,5,BUF,7,1,1,8475208,8478403.0,2019020007,,2019-10-04,Brian Dumoulin Holding against Jack Eichel
246,penalty,Interference,Zemgus Girgensons,Brandon Tanev,[-69. -16.],3,14:32,BUF,PIT,PIT,5,BUF,7,1,3,8476878,8479293.0,2019020007,,2019-10-04,Zemgus Girgensons Interference against Brandon Tanev
256,penalty,Holding,Colin Miller,Brandon Tanev,[60. 38.],3,11:14,BUF,PIT,PIT,5,BUF,7,1,3,8476525,8479293.0,2019020007,,2019-10-04,Colin Miller Holding against Brandon Tanev
296,penalty,Hi-sticking,Rasmus Ristolainen,Patric Hornqvist,[-19.  29.],3,02:21,BUF,PIT,PIT,5,BUF,7,1,3,8477499,8471887.0,2019020007,,2019-10-04,Rasmus Ristolainen Hi-sticking against Patric Hornqvist
7,penalty,Cross checking,Josh Anderson,Justin Schultz,[-82.   1.],1,18:53,CBJ,PIT,PIT,5,CBJ,29,0,0,8476981,8474602.0,2019020022,,2019-10-06,Josh Anderson Cross checking against Justin Schultz
66,penalty,Slashing,Nick Foligno,Jake Guentzel,[49.  4.],1,06:39,CBJ,PIT,PIT,5,CBJ,29,0,0,8473422,8477404.0,2019020022,,2019-10-06,Nick Foligno Slashing against Jake Guentzel
80,penalty,Holding,Brian Dumoulin,Pierre-Luc Dubois,[-97.  -4.],1,02:41,PIT,CBJ,PIT,5,CBJ,29,0,0,8475208,8479400.0,2019020022,,2019-10-06,Brian Dumoulin Holding against Pierre-Luc Dubois
184,penalty,Fighting,Sidney Crosby,Pierre-Luc Dubois,[ 78. -34.],2,04:51,PIT,CBJ,PIT,5,CBJ,29,3,1,8471675,8479400.0,2019020022,,2019-10-06,Sidney Crosby Fighting against Pierre-Luc Dubois
185,penalty,Fighting,Pierre-Luc Dubois,Sidney Crosby,[ 82. -33.],2,04:51,CBJ,PIT,PIT,5,CBJ,29,3,1,8479400,8471675.0,2019020022,,2019-10-06,Pierre-Luc Dubois Fighting against Sidney Crosby
210,penalty,Tripping,Seth Jones,Jake Guentzel,[ 26. -20.],2,00:26,CBJ,PIT,PIT,5,CBJ,29,4,1,8477495,8477404.0,2019020022,,2019-10-06,Seth Jones Tripping against Jake Guentzel
281,penalty,Slashing,Riley Nash,Jared McCann,[81. -1.],3,02:36,CBJ,PIT,PIT,5,CBJ,29,7,2,8474062,8477955.0,2019020022,,2019-10-06,Riley Nash Slashing against Jared McCann
164,penalty,Interference,Ville Heinola,Brandon Tanev,[-58.  38.],2,05:03,WPG,PIT,PIT,5,WPG,52,1,4,8481572,8479293.0,2019020038,,2019-10-09,Ville Heinola Interference against Brandon Tanev
231,penalty,Tripping,Anthony Bitetto,Sam Lafferty,[71. 38.],3,10:53,WPG,PIT,PIT,5,WPG,52,1,4,8475868,8478043.0,2019020038,,2019-10-09,Anthony Bitetto Tripping against Sam Lafferty
14,penalty,Slashing,Hampus Lindholm,Dominik Simon,[ 32. -38.],1,17:21,ANA,PIT,PIT,5,ANA,24,0,0,8476854,8478866.0,2019020050,,2019-10-11,Hampus Lindholm Slashing against Dominik Simon
24,penalty,Fighting,Korbinian Holzer,Teddy Blueger,[98.  9.],1,14:57,ANA,PIT,PIT,5,ANA,24,0,0,8473560,8476927.0,2019020050,,2019-10-11,Korbinian Holzer Fighting against Teddy Blueger
25,penalty,Fighting,Teddy Blueger,Korbinian Holzer,[96.  8.],1,14:57,PIT,ANA,PIT,5,ANA,24,0,0,8476927,8473560.0,2019020050,,2019-10-11,Teddy Blueger Fighting against Korbinian Holzer
26,penalty,Instigator,Teddy Blueger,Patric Hornqvist,[96.  5.],1,14:57,PIT,ANA,PIT,5,ANA,24,0,0,8476927,8471887.0,2019020050,,2019-10-11,Teddy Blueger Instigator against Korbinian Holzer served by Patric Hornqvist
27,penalty,Misconduct,Teddy Blueger,,[-68. -23.],1,14:57,PIT,ANA,PIT,5,ANA,24,0,0,8476927,,2019020050,,2019-10-11,Teddy Blueger Misconduct
67,penalty,Too many men on the ice,Andrew Agozzino,,[-14.  39.],1,05:59,PIT,ANA,PIT,5,ANA,24,0,0,8475461,,2019020050,,2019-10-11,Too many men/ice served by Andrew Agozzino
90,penalty,Slashing,Max Jones,Dominik Simon,[-26.  39.],1,01:00,ANA,PIT,PIT,5,ANA,24,0,0,8479368,8478866.0,2019020050,,2019-10-11,Max Jones Slashing against Dominik Simon
109,penalty,Roughing,Josh Manson,Brandon Tanev,[ 56. -38.],2,17:11,ANA,PIT,PIT,5,ANA,24,0,0,8476312,8479293.0,2019020050,,2019-10-11,Josh Manson Roughing against Brandon Tanev
122,penalty,Hooking,Josh Manson,Jake Guentzel,[-29. -40.],2,14:39,ANA,PIT,PIT,5,ANA,24,1,1,8476312,8477404.0,2019020050,,2019-10-11,Josh Manson Hooking against Jake Guentzel
126,penalty,Hi-sticking,Adam Henrique,Kris Letang,[ 27. -36.],2,13:40,ANA,PIT,PIT,5,ANA,24,1,1,8474641,8471724.0,2019020050,,2019-10-11,Adam Henrique Hi-sticking against Kris Letang
191,penalty,Delaying Game - Puck over glass,Derek Grant,,[-95.  33.],2,00:49,ANA,PIT,PIT,5,ANA,24,1,1,8474683,,2019020050,,2019-10-11,Derek Grant Delaying Game - Puck over glass
247,penalty,Tripping,Zach Aston-Reese,Ondrej Kase,[-31.  36.],3,09:58,PIT,ANA,PIT,5,ANA,24,2,1,8479944,8478131.0,2019020050,,2019-10-11,Zach Aston-Reese Tripping against Ondrej Kase
29,penalty,Roughing,Ryan Hartman,Sam Lafferty,[12. 34.],1,13:05,MIN,PIT,MIN,30,PIT,5,0,0,8477451,8478043.0,2019020071,,2019-10-22,Ryan Hartman Roughing against Sam Lafferty
30,penalty,Roughing,Sam Lafferty,Ryan Hartman,[13. 33.],1,13:05,PIT,MIN,MIN,30,PIT,5,0,0,8478043,8477451.0,2019020071,,2019-10-22,Sam Lafferty Roughing against Ryan Hartman
54,penalty,Interference,Ryan Suter,Brandon Tanev,[72.  0.],1,05:34,MIN,PIT,MIN,30,PIT,5,0,0,8470600,8479293.0,2019020071,,2019-10-22,Ryan Suter Interference against Brandon Tanev
96,penalty,Interference,Jack Johnson,Ryan Hartman,[ 95. -24.],2,16:20,PIT,MIN,MIN,30,PIT,5,0,2,8471677,8477451.0,2019020071,,2019-10-22,Jack Johnson Interference against Ryan Hartman
113,penalty,Hooking,Jordan Greenway,Brandon Tanev,[ 9. 33.],2,11:39,MIN,PIT,MIN,30,PIT,5,1,2,8478413,8479293.0,2019020071,,2019-10-22,Jordan Greenway Hooking against Brandon Tanev
116,penalty,Roughing,Patric Hornqvist,Adam Johnson,[-78.  -4.],2,11:04,PIT,MIN,MIN,30,PIT,5,1,2,8471887,8480341.0,2019020071,,2019-10-22,Patric Hornqvist Roughing against Matt Dumba served by Adam Johnson
117,penalty,Roughing,Devan Dubnyk,Luke Kunin,[-80.  -2.],2,11:04,MIN,PIT,MIN,30,PIT,5,1,2,8471227,8479316.0,2019020071,,2019-10-22,Devan Dubnyk Roughing against Patric Hornqvist served by Luke Kunin
118,penalty,Roughing,Patric Hornqvist,Matt Dumba,[-76.  -3.],2,11:04,PIT,MIN,MIN,30,PIT,5,1,2,8471887,8476856.0,2019020071,,2019-10-22,Patric Hornqvist Roughing against Matt Dumba
182,penalty,Missing key [PD_151],Jason Zucker,,[13. 41.],3,14:05,MIN,PIT,MIN,30,PIT,5,2,5,8475722,,2019020071,,2019-10-22,Delaying Game - Unsucc. chlg served by Jason Zucker
198,penalty,Boarding,Ryan Hartman,Patric Hornqvist,[-27.  39.],3,09:44,MIN,PIT,MIN,30,PIT,5,2,5,8477451,8471887.0,2019020071,,2019-10-22,Ryan Hartman Boarding against Patric Hornqvist
58,penalty,Hooking,Dominik Kahun,Nikolaj Ehlers,[-53.  30.],1,09:03,PIT,WPG,WPG,52,PIT,5,1,1,8480946,8477940.0,2019020075,,2019-10-15,Dominik Kahun Hooking against Nikolaj Ehlers
109,penalty,Tripping,Mason Appleton,Brian Dumoulin,[ 89. -27.],2,13:55,WPG,PIT,WPG,52,PIT,5,1,1,8478891,8475208.0,2019020075,,2019-10-15,Mason Appleton Tripping against Brian Dumoulin
124,penalty,Hooking,Erik Gudbranson,Nikolaj Ehlers,[ 60. -12.],2,10:37,PIT,WPG,WPG,52,PIT,5,1,3,8475790,8477940.0,2019020075,,2019-10-15,Erik Gudbranson Hooking against Nikolaj Ehlers
132,penalty,Hooking,Dominik Simon,Patrik Laine,[58.  7.],2,07:51,PIT,WPG,WPG,52,PIT,5,2,3,8478866,8479339.0,2019020075,,2019-10-15,Dominik Simon Hooking against Patrik Laine
135,penalty,Hooking,Kyle Connor,Erik Gudbranson,[95. 24.],2,06:36,WPG,PIT,WPG,52,PIT,5,2,3,8478398,8475790.0,2019020075,,2019-10-15,Kyle Connor Hooking against Erik Gudbranson
185,penalty,Hi-sticking,John Marino,Neal Pionk,[-84. -32.],3,15:09,PIT,WPG,WPG,52,PIT,5,2,4,8478507,8480145.0,2019020075,,2019-10-15,John Marino Hi-sticking against Neal Pionk
225,penalty,Slashing,Adam Johnson,Jack Roslovic,[ 9. 38.],3,05:21,PIT,WPG,WPG,52,PIT,5,2,6,8480341,8478458.0,2019020075,,2019-10-15,Adam Johnson Slashing against Jack Roslovic
233,penalty,Too many men on the ice,Dominik Kahun,,[-21.  38.],3,03:35,PIT,WPG,WPG,52,PIT,5,2,7,8480946,,2019020075,,2019-10-15,Too many men/ice served by Dominik Kahun
33,penalty,Tripping,Tyson Jost,Joseph Blandisi,[-96. -19.],1,13:51,COL,PIT,PIT,5,COL,21,0,1,8479370,8477010.0,2019020092,COL,2019-10-17,Tyson Jost Tripping against Joseph Blandisi
52,penalty,Holding the stick,Ian Cole,Brandon Tanev,[ 97. -24.],1,11:09,COL,PIT,PIT,5,COL,21,0,1,8474013,8479293.0,2019020092,COL,2019-10-17,Ian Cole Holding the stick against Brandon Tanev
87,penalty,Tripping,Ian Cole,Brandon Tanev,[-19.  20.],1,04:15,COL,PIT,PIT,5,COL,21,0,1,8474013,8479293.0,2019020092,COL,2019-10-17,Ian Cole Tripping against Brandon Tanev
93,penalty,Slashing,Dominik Kahun,Joonas Donskoi,[-74.  -4.],1,03:05,PIT,COL,PIT,5,COL,21,0,1,8480946,8475820.0,2019020092,COL,2019-10-17,Dominik Kahun Slashing against Joonas Donskoi
159,penalty,Tripping,Sam Lafferty,Matt Nieto,[-37.  39.],2,08:24,PIT,COL,PIT,5,COL,21,1,1,8478043,8476442.0,2019020092,COL,2019-10-17,Sam Lafferty Tripping against Matt Nieto
287,penalty,Slashing,Brian Dumoulin,Cale Makar,[ 34. -39.],4,02:22,PIT,COL,PIT,5,COL,21,2,2,8475208,8480069.0,2019020092,COL,2019-10-17,Brian Dumoulin Slashing against Cale Makar
106,penalty,Hooking,Denis Gurianov,Marcus Pettersson,[ 91. -31.],2,14:34,DAL,PIT,PIT,5,DAL,25,0,1,8478495,8477969.0,2019020108,DAL,2019-10-19,Denis Gurianov Hooking against Marcus Pettersson
188,penalty,Roughing,Brandon Tanev,Miro Heiskanen,[ 27. -40.],3,18:16,PIT,DAL,PIT,5,DAL,25,1,1,8479293,8480036.0,2019020108,DAL,2019-10-19,Brandon Tanev Roughing against Miro Heiskanen
230,penalty,Tripping,Jamie Oleksiak,Jared McCann,[39. 19.],3,07:02,DAL,PIT,PIT,5,DAL,25,3,2,8476467,8477955.0,2019020108,DAL,2019-10-19,Jamie Oleksiak Tripping against Jared McCann
24,penalty,Interference,Brayden McNabb,Dominik Simon,[76. 27.],1,15:01,VGK,PIT,PIT,5,VGK,54,0,0,8475188,8478866.0,2019020118,VGK,2019-10-20,Brayden McNabb Interference against Dominik Simon
83,penalty,Interference - Goalkeeper,Zach Aston-Reese,Marc-Andre Fleury,[-86.  -3.],2,17:38,PIT,VGK,PIT,5,VGK,54,0,0,8479944,8470594.0,2019020118,VGK,2019-10-20,Zach Aston-Reese Interference - Goalkeeper against Marc-Andre Fleury
116,penalty,Hi-sticking,Dominik Simon,Jonathan Marchessault,[-53.  17.],2,10:03,PIT,VGK,PIT,5,VGK,54,0,1,8478866,8476539.0,2019020118,VGK,2019-10-20,Dominik Simon Hi-sticking against Jonathan Marchessault
203,penalty,Tripping,Reilly Smith,John Marino,[-90. -12.],3,12:39,VGK,PIT,PIT,5,VGK,54,0,1,8475191,8478507.0,2019020118,VGK,2019-10-20,Reilly Smith Tripping against John Marino
212,penalty,Delaying Game - Puck over glass,Cody Eakin,,[ 81. -38.],3,10:33,VGK,PIT,PIT,5,VGK,54,0,1,8475236,,2019020118,VGK,2019-10-20,Cody Eakin Delaying Game - Puck over glass
247,penalty,Cross checking,Jon Merrill,Brandon Tanev,[78.  1.],3,02:50,VGK,PIT,PIT,5,VGK,54,0,1,8475750,8479293.0,2019020118,VGK,2019-10-20,Jon Merrill Cross checking against Brandon Tanev
253,penalty,Boarding,Patric Hornqvist,Brayden McNabb,[ 86. -35.],3,01:04,PIT,VGK,PIT,5,VGK,54,0,2,8471887,8475188.0,2019020118,VGK,2019-10-20,Patric Hornqvist Boarding against Brayden McNabb
147,penalty,Tripping,Patric Hornqvist,MacKenzie Weegar,[11. 34.],2,00:32,PIT,FLA,FLA,13,PIT,5,2,1,8471887,8477346.0,2019020135,,2019-10-23,Patric Hornqvist Tripping against MacKenzie Weegar
194,penalty,Interference,Anton Stralman,Jake Guentzel,[85.  6.],3,09:11,FLA,PIT,FLA,13,PIT,5,2,1,8471873,8477404.0,2019020135,,2019-10-23,Anton Stralman Interference against Jake Guentzel
76,penalty,Roughing,Erik Gudbranson,Pat Maroon,[65. -8.],1,05:12,PIT,TBL,TBL,14,PIT,5,1,0,8475790,8474034.0,2019020144,,2019-10-24,Erik Gudbranson Roughing against Pat Maroon
92,penalty,Roughing,Anthony Cirelli,Luke Witkowski,[ 34. -35.],1,01:37,TBL,PIT,TBL,14,PIT,5,1,0,8478519,8474722.0,2019020144,,2019-10-24,Anthony Cirelli Roughing against Patric Hornqvist served by Luke Witkowski
93,penalty,Roughing,Patric Hornqvist,Anthony Cirelli,[ 33. -23.],1,01:37,PIT,TBL,TBL,14,PIT,5,1,0,8471887,8478519.0,2019020144,,2019-10-24,Patric Hornqvist Roughing against Anthony Cirelli
94,penalty,Roughing,Anthony Cirelli,Patric Hornqvist,[ 37. -29.],1,01:37,TBL,PIT,TBL,14,PIT,5,1,0,8478519,8471887.0,2019020144,,2019-10-24,Anthony Cirelli Roughing against Patric Hornqvist
148,penalty,Too many men on the ice,Dominik Kahun,,[12. 35.],2,08:36,PIT,TBL,TBL,14,PIT,5,1,1,8480946,,2019020144,,2019-10-24,Too many men/ice served by Dominik Kahun
258,penalty,Throwing stick,Zach Aston-Reese,,[ 66. -19.],3,04:41,PIT,TBL,TBL,14,PIT,5,2,2,8479944,,2019020144,,2019-10-24,Zach Aston-Reese Throwing stick
265,penalty,Hooking,Jake Guentzel,Anthony Cirelli,[54. 10.],3,02:05,PIT,TBL,TBL,14,PIT,5,2,2,8477404,8478519.0,2019020144,,2019-10-24,Jake Guentzel Hooking against Anthony Cirelli
91,penalty,Interference,Marcus Pettersson,Andrew Cogliano,[-74.  40.],1,01:07,PIT,DAL,DAL,25,PIT,5,0,0,8477969,8471699.0,2019020166,PIT,2019-10-27,Marcus Pettersson Interference against Andrew Cogliano
132,penalty,Tripping,Kris Letang,Denis Gurianov,[58. 14.],2,10:43,PIT,DAL,DAL,25,PIT,5,0,0,8471724,8478495.0,2019020166,PIT,2019-10-27,Kris Letang Tripping against Denis Gurianov
48,penalty,Tripping,Robert Hagg,Teddy Blueger,[80. -8.],1,10:31,PHI,PIT,PIT,5,PHI,4,3,0,8477462,8476927.0,2019020182,,2019-10-30,Robert Hagg Tripping against Teddy Blueger
94,penalty,Too many men on the ice,Patric Hornqvist,,[-21.  41.],1,00:04,PIT,PHI,PIT,5,PHI,4,4,0,8471887,,2019020182,,2019-10-30,Too many men/ice served by Patric Hornqvist
106,penalty,Hooking,Robert Hagg,Patric Hornqvist,[-74.  16.],2,17:11,PHI,PIT,PIT,5,PHI,4,4,0,8477462,8471887.0,2019020182,,2019-10-30,Robert Hagg Hooking against Patric Hornqvist
142,penalty,Hooking,Jakub Voracek,Sidney Crosby,[-37.  -4.],2,09:52,PHI,PIT,PIT,5,PHI,4,4,0,8474161,8471675.0,2019020182,,2019-10-30,Jakub Voracek Hooking against Sidney Crosby
147,penalty,Interference,Sidney Crosby,Sean Couturier,[-21.   1.],2,08:28,PIT,PHI,PIT,5,PHI,4,4,0,8471675,8476461.0,2019020182,,2019-10-30,Sidney Crosby Interference against Sean Couturier
210,penalty,Tripping,Nick Bjugstad,Sean Couturier,[97. -7.],3,15:15,PIT,PHI,PIT,5,PHI,4,6,1,8475760,8476461.0,2019020182,,2019-10-30,Nick Bjugstad Tripping against Sean Couturier
230,penalty,Roughing,Zach Aston-Reese,Justin Braun,[98.  5.],3,09:04,PIT,PHI,PIT,5,PHI,4,6,1,8479944,8474027.0,2019020182,,2019-10-30,Zach Aston-Reese Roughing against Justin Braun
231,penalty,Roughing,Justin Braun,Zach Aston-Reese,[98.  6.],3,09:04,PHI,PIT,PIT,5,PHI,4,6,1,8474027,8479944.0,2019020182,,2019-10-30,Justin Braun Roughing against Zach Aston-Reese
247,penalty,Interference,John Marino,Claude Giroux,[  1. -12.],3,05:06,PIT,PHI,PIT,5,PHI,4,6,1,8478507,8473512.0,2019020182,,2019-10-30,John Marino Interference against Claude Giroux
141,penalty,Delaying Game - Puck over glass,Matt Benning,,[-67. -35.],2,11:18,EDM,PIT,PIT,5,EDM,22,0,1,8476988,,2019020204,EDM,2019-11-02,Matt Benning Delaying Game - Puck over glass
150,penalty,Hooking,Matt Benning,Alex Galchenyuk,[-59.   9.],2,09:08,EDM,PIT,PIT,5,EDM,22,0,1,8476988,8476851.0,2019020204,EDM,2019-11-02,Matt Benning Hooking against Alex Galchenyuk
175,penalty,Hi-sticking,Darnell Nurse,Brandon Tanev,[ 3. 40.],2,02:29,EDM,PIT,PIT,5,EDM,22,0,1,8477498,8479293.0,2019020204,EDM,2019-11-02,Darnell Nurse Hi-sticking against Brandon Tanev
192,penalty,Holding,Jujhar Khaira,John Marino,[-98.  -6.],3,18:33,EDM,PIT,PIT,5,EDM,22,0,1,8476915,8478507.0,2019020204,EDM,2019-11-02,Jujhar Khaira Holding against John Marino
203,penalty,Hooking,Nick Bjugstad,Markus Granlund,[  1. -35.],3,16:29,PIT,EDM,PIT,5,EDM,22,0,1,8475760,8476440.0,2019020204,EDM,2019-11-02,Nick Bjugstad Hooking against Markus Granlund
241,penalty,Hooking,John Marino,Connor McDavid,[-88. -14.],3,07:38,PIT,EDM,PIT,5,EDM,22,0,1,8478507,8478402.0,2019020204,EDM,2019-11-02,John Marino Hooking against Connor McDavid
247,penalty,Interference,Zack Kassian,Marcus Pettersson,[-11.   8.],3,06:28,EDM,PIT,PIT,5,EDM,22,1,1,8475178,8477969.0,2019020204,EDM,2019-11-02,Zack Kassian Interference against Marcus Pettersson
34,penalty,Tripping,David Krejci,Jared McCann,[-81.  19.],1,10:56,BOS,PIT,BOS,6,PIT,5,1,0,8471276,8477955.0,2019020220,PIT,2019-11-05,David Krejci Tripping against Jared McCann
72,penalty,Slashing,Kris Letang,Brad Marchand,[47. 23.],1,01:56,PIT,BOS,BOS,6,PIT,5,2,0,8471724,8473419.0,2019020220,PIT,2019-11-05,Kris Letang Slashing against Brad Marchand
158,penalty,Tripping,John Marino,Patrice Bergeron,[ 33. -20.],2,02:10,PIT,BOS,BOS,6,PIT,5,3,3,8478507,8470638.0,2019020220,PIT,2019-11-05,John Marino Tripping against Patrice Bergeron
201,penalty,Roughing,Zach Aston-Reese,Brandon Carlo,[-96.  11.],3,12:58,PIT,BOS,BOS,6,PIT,5,3,4,8479944,8478443.0,2019020220,PIT,2019-11-05,Zach Aston-Reese Roughing against Brandon Carlo
202,penalty,Roughing,Brandon Carlo,Zach Aston-Reese,[-95.   4.],3,12:58,BOS,PIT,BOS,6,PIT,5,3,4,8478443,8479944.0,2019020220,PIT,2019-11-05,Brandon Carlo Roughing against Zach Aston-Reese
226,penalty,Hi-sticking,Nick Bjugstad,Jake DeBrusk,[80. -5.],3,08:13,PIT,BOS,BOS,6,PIT,5,4,4,8475760,8478498.0,2019020220,PIT,2019-11-05,Nick Bjugstad Hi-sticking against Jake DeBrusk
104,penalty,Holding,Cole Bardreau,Nick Bjugstad,[61. 40.],2,13:45,NYI,PIT,NYI,2,PIT,5,1,0,8478367,8475760.0,2019020239,PIT,2019-11-08,Cole Bardreau Holding against Nick Bjugstad
142,penalty,Tripping,Mathew Barzal,Dominik Kahun,[92. 17.],2,03:45,NYI,PIT,NYI,2,PIT,5,3,0,8478445,8480946.0,2019020239,PIT,2019-11-08,Mathew Barzal Tripping against Dominik Kahun
207,penalty,Too many men on the ice,Anthony Beauvillier,Dominik Kahun,[41.  7.],3,09:53,PIT,NYI,NYI,2,PIT,5,3,3,8478463,8480946.0,2019020239,PIT,2019-11-08, against Anthony BeauvillierToo many men/ice served by Dominik Kahun
