,event,player_one,coords,period,period_time_remaining,player_one_team,player_two_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,player_one_id,description
109,takeaway,Alex Iafallo,[ 92. -13.],2,14:33,LAK,OTT,LAK,26,OTT,9,1,1,8480113,Takeaway by Alex Iafallo
131,takeaway,Michael Amadio,[ 31. -19.],2,07:21,LAK,OTT,LAK,26,OTT,9,1,1,8478020,Takeaway by Michael Amadio
135,takeaway,Nikolai Prokhorkin,[ 96. -13.],2,06:51,LAK,OTT,LAK,26,OTT,9,1,1,8476947,Takeaway by Nikolai Prokhorkin
4,giveaway,Mike Smith,[-96.  -8.],1,19:15,EDM,LAK,EDM,22,LAK,26,0,0,8469608,Giveaway by Mike Smith
9,giveaway,Kris Russell,[-69. -10.],1,18:32,EDM,LAK,EDM,22,LAK,26,1,0,8471729,Giveaway by Kris Russell
21,giveaway,Mike Smith,[-60. -14.],1,15:50,EDM,LAK,EDM,22,LAK,26,1,0,8469608,Giveaway by Mike Smith
29,giveaway,Anze Kopitar,[76. 28.],1,14:52,LAK,EDM,EDM,22,LAK,26,1,1,8471685,Giveaway by Anze Kopitar
37,giveaway,Kris Russell,[-31.  20.],1,11:54,EDM,LAK,EDM,22,LAK,26,1,1,8471729,Giveaway by Kris Russell
41,giveaway,Leon Draisaitl,[82. 27.],1,11:03,EDM,LAK,EDM,22,LAK,26,1,1,8477934,Giveaway by Leon Draisaitl
55,giveaway,Ilya Kovalchuk,[-66. -27.],1,08:55,LAK,EDM,EDM,22,LAK,26,2,2,8469454,Giveaway by Ilya Kovalchuk
59,giveaway,Ben Hutton,[-53.  13.],1,07:25,LAK,EDM,EDM,22,LAK,26,2,2,8477018,Giveaway by Ben Hutton
61,giveaway,Leon Draisaitl,[ 60. -32.],1,07:12,EDM,LAK,EDM,22,LAK,26,2,2,8477934,Giveaway by Leon Draisaitl
64,giveaway,Connor McDavid,[-21.  -2.],1,05:37,EDM,LAK,EDM,22,LAK,26,2,2,8478402,Giveaway by Connor McDavid
70,giveaway,Austin Wagner,[ 70. -34.],1,04:21,LAK,EDM,EDM,22,LAK,26,2,3,8478455,Giveaway by Austin Wagner
72,giveaway,Drew Doughty,[96. 10.],1,03:55,LAK,EDM,EDM,22,LAK,26,2,3,8474563,Giveaway by Drew Doughty
86,giveaway,Oscar Klefbom,[-81. -31.],1,00:59,EDM,LAK,EDM,22,LAK,26,2,3,8476472,Giveaway by Oscar Klefbom
94,giveaway,Ryan Nugent-Hopkins,[-38. -13.],2,19:40,EDM,LAK,EDM,22,LAK,26,2,3,8476454,Giveaway by Ryan Nugent-Hopkins
96,giveaway,Michael Amadio,[95. 12.],2,19:02,LAK,EDM,EDM,22,LAK,26,2,3,8478020,Giveaway by Michael Amadio
106,giveaway,Kris Russell,[95. -1.],2,17:42,EDM,LAK,EDM,22,LAK,26,2,3,8471729,Giveaway by Kris Russell
115,giveaway,Alex Iafallo,[-48.  36.],2,15:32,LAK,EDM,EDM,22,LAK,26,2,3,8480113,Giveaway by Alex Iafallo
117,giveaway,Anze Kopitar,[-78. -33.],2,15:15,LAK,EDM,EDM,22,LAK,26,2,3,8471685,Giveaway by Anze Kopitar
121,giveaway,Gaetan Haas,[96. 28.],2,14:46,EDM,LAK,EDM,22,LAK,26,3,3,8481813,Giveaway by Gaetan Haas
129,giveaway,Leon Draisaitl,[ 97. -11.],2,13:41,EDM,LAK,EDM,22,LAK,26,3,3,8477934,Giveaway by Leon Draisaitl
137,giveaway,Adrian Kempe,[ 61. -31.],2,11:08,LAK,EDM,EDM,22,LAK,26,3,3,8477960,Giveaway by Adrian Kempe
145,giveaway,Jonathan Quick,[-93.  -9.],2,09:37,LAK,EDM,EDM,22,LAK,26,3,3,8471734,Giveaway by Jonathan Quick
146,giveaway,Kyle Clifford,[ 32. -22.],2,09:24,LAK,EDM,EDM,22,LAK,26,3,3,8475160,Giveaway by Kyle Clifford
147,giveaway,Connor McDavid,[-71.  -8.],2,08:51,EDM,LAK,EDM,22,LAK,26,3,3,8478402,Giveaway by Connor McDavid
169,giveaway,Ilya Kovalchuk,[-87.  37.],2,03:51,LAK,EDM,EDM,22,LAK,26,3,3,8469454,Giveaway by Ilya Kovalchuk
179,giveaway,James Neal,[-70.   8.],2,02:29,EDM,LAK,EDM,22,LAK,26,3,3,8471707,Giveaway by James Neal
189,giveaway,Alec Martinez,[95. 20.],3,19:07,LAK,EDM,EDM,22,LAK,26,3,3,8474166,Giveaway by Alec Martinez
195,giveaway,Colby Cave,[-54.  37.],3,16:54,EDM,LAK,EDM,22,LAK,26,3,3,8477529,Giveaway by Colby Cave
218,giveaway,Kris Russell,[-98.  -9.],3,14:05,EDM,LAK,EDM,22,LAK,26,4,4,8471729,Giveaway by Kris Russell
223,giveaway,Matt Roy,[88. 33.],3,12:59,LAK,EDM,EDM,22,LAK,26,4,4,8478911,Giveaway by Matt Roy
230,giveaway,Joakim Nygard,[45. 31.],3,11:11,EDM,LAK,EDM,22,LAK,26,4,5,8481638,Giveaway by Joakim Nygard
241,giveaway,Ethan Bear,[-43. -37.],3,09:29,EDM,LAK,EDM,22,LAK,26,5,5,8478451,Giveaway by Ethan Bear
253,giveaway,Alec Martinez,[ 86. -30.],3,07:16,LAK,EDM,EDM,22,LAK,26,5,5,8474166,Giveaway by Alec Martinez
265,giveaway,Oscar Klefbom,[-58. -35.],3,04:01,EDM,LAK,EDM,22,LAK,26,6,5,8476472,Giveaway by Oscar Klefbom
279,giveaway,Drew Doughty,[96. 13.],3,01:36,LAK,EDM,EDM,22,LAK,26,6,5,8474563,Giveaway by Drew Doughty
8,takeaway,Tyler Toffoli,[-95. -12.],1,18:36,LAK,EDM,EDM,22,LAK,26,1,0,8475726,Takeaway by Tyler Toffoli
42,takeaway,Kyle Clifford,[-96.   7.],1,10:58,LAK,EDM,EDM,22,LAK,26,1,1,8475160,Takeaway by Kyle Clifford
109,takeaway,Tyler Toffoli,[-5.  1.],2,16:43,LAK,EDM,EDM,22,LAK,26,2,3,8475726,Takeaway by Tyler Toffoli
120,takeaway,Gaetan Haas,[-82. -36.],2,14:58,EDM,LAK,EDM,22,LAK,26,3,3,8481813,Takeaway by Gaetan Haas
153,takeaway,Kris Russell,[62. 16.],2,07:41,EDM,LAK,EDM,22,LAK,26,3,3,8471729,Takeaway by Kris Russell
186,takeaway,Alec Martinez,[ 34. -35.],3,19:52,LAK,EDM,EDM,22,LAK,26,3,3,8474166,Takeaway by Alec Martinez
187,takeaway,Ethan Bear,[-95. -19.],3,19:41,EDM,LAK,EDM,22,LAK,26,3,3,8478451,Takeaway by Ethan Bear
206,takeaway,Ethan Bear,[-32.  -7.],3,15:35,EDM,LAK,EDM,22,LAK,26,3,4,8478451,Takeaway by Ethan Bear
229,takeaway,Ryan Nugent-Hopkins,[ 45. -36.],3,11:30,EDM,LAK,EDM,22,LAK,26,4,5,8476454,Takeaway by Ryan Nugent-Hopkins
242,takeaway,Leon Draisaitl,[-52.  -7.],3,09:23,EDM,LAK,EDM,22,LAK,26,5,5,8477934,Takeaway by Leon Draisaitl
261,takeaway,Ethan Bear,[-93. -16.],3,05:12,EDM,LAK,EDM,22,LAK,26,6,5,8478451,Takeaway by Ethan Bear
262,takeaway,Ethan Bear,[-54.  -2.],3,04:52,EDM,LAK,EDM,22,LAK,26,6,5,8478451,Takeaway by Ethan Bear
263,takeaway,Sean Walker,[69.  8.],3,04:46,LAK,EDM,EDM,22,LAK,26,6,5,8480336,Takeaway by Sean Walker
272,takeaway,Kris Russell,[39. 37.],3,02:35,EDM,LAK,EDM,22,LAK,26,6,5,8471729,Takeaway by Kris Russell
281,takeaway,Anze Kopitar,[ 63. -22.],3,00:48,LAK,EDM,EDM,22,LAK,26,6,5,8471685,Takeaway by Anze Kopitar
21,giveaway,Drew Doughty,[-81. -38.],1,15:28,LAK,CGY,CGY,20,LAK,26,0,1,8474563,Giveaway by Drew Doughty
29,giveaway,David Rittich,[ 64. -37.],1,12:39,CGY,LAK,CGY,20,LAK,26,0,1,8479496,Giveaway by David Rittich
44,giveaway,Mark Giordano,[-54. -39.],1,11:03,CGY,LAK,CGY,20,LAK,26,0,1,8470966,Giveaway by Mark Giordano
56,giveaway,Mikael Backlund,[ 67. -10.],1,07:34,CGY,LAK,CGY,20,LAK,26,0,1,8474150,Giveaway by Mikael Backlund
61,giveaway,Jack Campbell,[-49.  30.],1,05:32,LAK,CGY,CGY,20,LAK,26,0,1,8475789,Giveaway by Jack Campbell
69,giveaway,Milan Lucic,[-86.  39.],1,04:07,CGY,LAK,CGY,20,LAK,26,0,1,8473473,Giveaway by Milan Lucic
132,giveaway,Anze Kopitar,[51. -8.],2,09:10,LAK,CGY,CGY,20,LAK,26,0,3,8471685,Giveaway by Anze Kopitar
147,giveaway,Elias Lindholm,[-50.  -7.],2,05:40,CGY,LAK,CGY,20,LAK,26,2,3,8477496,Giveaway by Elias Lindholm
164,giveaway,David Rittich,[-34. -11.],2,02:54,CGY,LAK,CGY,20,LAK,26,2,3,8479496,Giveaway by David Rittich
165,giveaway,Kyle Clifford,[-13. -22.],2,02:28,LAK,CGY,CGY,20,LAK,26,2,3,8475160,Giveaway by Kyle Clifford
170,giveaway,Johnny Gaudreau,[33. -3.],2,01:31,CGY,LAK,CGY,20,LAK,26,2,3,8476346,Giveaway by Johnny Gaudreau
188,giveaway,Drew Doughty,[-59. -39.],3,18:42,LAK,CGY,CGY,20,LAK,26,2,3,8474563,Giveaway by Drew Doughty
195,giveaway,Travis Hamonic,[40. 39.],3,17:25,CGY,LAK,CGY,20,LAK,26,2,3,8474612,Giveaway by Travis Hamonic
199,giveaway,Noah Hanifin,[ 39. -36.],3,16:31,CGY,LAK,CGY,20,LAK,26,2,3,8478396,Giveaway by Noah Hanifin
215,giveaway,Matthew Tkachuk,[-53. -37.],3,13:17,CGY,LAK,CGY,20,LAK,26,2,3,8479314,Giveaway by Matthew Tkachuk
230,giveaway,Elias Lindholm,[-53.  30.],3,08:36,CGY,LAK,CGY,20,LAK,26,2,3,8477496,Giveaway by Elias Lindholm
17,takeaway,Trevor Lewis,[ 56. -31.],1,16:51,LAK,CGY,CGY,20,LAK,26,0,1,8473453,Takeaway by Trevor Lewis
18,takeaway,Noah Hanifin,[ 67. -33.],1,16:50,CGY,LAK,CGY,20,LAK,26,0,1,8478396,Takeaway by Noah Hanifin
52,takeaway,Anze Kopitar,[-13.   3.],1,08:06,LAK,CGY,CGY,20,LAK,26,0,1,8471685,Takeaway by Anze Kopitar
73,takeaway,Adrian Kempe,[-65. -32.],1,03:13,LAK,CGY,CGY,20,LAK,26,0,1,8477960,Takeaway by Adrian Kempe
75,takeaway,Tyler Toffoli,[90. 38.],1,02:39,LAK,CGY,CGY,20,LAK,26,0,1,8475726,Takeaway by Tyler Toffoli
103,takeaway,Oliver Kylington,[-50.   8.],2,15:05,CGY,LAK,CGY,20,LAK,26,0,3,8478430,Takeaway by Oliver Kylington
104,takeaway,Michael Amadio,[-49.  30.],2,14:40,LAK,CGY,CGY,20,LAK,26,0,3,8478020,Takeaway by Michael Amadio
121,takeaway,Dustin Brown,[55.  6.],2,11:47,LAK,CGY,CGY,20,LAK,26,0,3,8470606,Takeaway by Dustin Brown
166,takeaway,Derek Ryan,[14. 27.],2,02:17,CGY,LAK,CGY,20,LAK,26,2,3,8478585,Takeaway by Derek Ryan
221,takeaway,Matthew Tkachuk,[-71.   8.],3,11:18,CGY,LAK,CGY,20,LAK,26,2,3,8479314,Takeaway by Matthew Tkachuk
239,takeaway,Jeff Carter,[-13. -20.],3,05:32,LAK,CGY,CGY,20,LAK,26,2,3,8470604,Takeaway by Jeff Carter
20,giveaway,Anze Kopitar,[-45. -20.],1,15:21,LAK,VAN,VAN,23,LAK,26,0,0,8471685,Giveaway by Anze Kopitar
44,giveaway,Josh Leivo,[14. 38.],1,10:59,VAN,LAK,VAN,23,LAK,26,2,0,8476410,Giveaway by Josh Leivo
53,giveaway,Adam Gaudette,[ 59. -29.],1,09:42,VAN,LAK,VAN,23,LAK,26,2,0,8478874,Giveaway by Adam Gaudette
58,giveaway,Bo Horvat,[-35. -37.],1,08:48,VAN,LAK,VAN,23,LAK,26,2,0,8477500,Giveaway by Bo Horvat
59,giveaway,Ben Hutton,[-96.  36.],1,08:30,LAK,VAN,VAN,23,LAK,26,2,0,8477018,Giveaway by Ben Hutton
62,giveaway,J.T. Miller,[-43. -39.],1,07:59,VAN,LAK,VAN,23,LAK,26,2,0,8476468,Giveaway by J.T. Miller
70,giveaway,Tanner Pearson,[ 82. -38.],1,07:06,VAN,LAK,VAN,23,LAK,26,2,0,8476871,Giveaway by Tanner Pearson
75,giveaway,Ilya Kovalchuk,[67. 39.],1,06:36,LAK,VAN,VAN,23,LAK,26,2,0,8469454,Giveaway by Ilya Kovalchuk
94,giveaway,Jacob Markstrom,[83. -3.],1,02:00,VAN,LAK,VAN,23,LAK,26,2,0,8474593,Giveaway by Jacob Markstrom
128,giveaway,Adrian Kempe,[ 6. -2.],2,15:06,LAK,VAN,VAN,23,LAK,26,3,0,8477960,Giveaway by Adrian Kempe
164,giveaway,Ilya Kovalchuk,[-52.  -8.],2,07:10,LAK,VAN,VAN,23,LAK,26,3,1,8469454,Giveaway by Ilya Kovalchuk
168,giveaway,Brock Boeser,[ 68. -23.],2,06:12,VAN,LAK,VAN,23,LAK,26,3,1,8478444,Giveaway by Brock Boeser
200,giveaway,Drew Doughty,[-95. -16.],3,19:06,LAK,VAN,VAN,23,LAK,26,4,1,8474563,Giveaway by Drew Doughty
205,giveaway,Tyler Toffoli,[60. -3.],3,18:29,LAK,VAN,VAN,23,LAK,26,4,1,8475726,Giveaway by Tyler Toffoli
210,giveaway,Jeff Carter,[-13. -32.],3,17:29,LAK,VAN,VAN,23,LAK,26,4,1,8470604,Giveaway by Jeff Carter
212,giveaway,Kyle Clifford,[-80.  30.],3,16:37,LAK,VAN,VAN,23,LAK,26,4,1,8475160,Giveaway by Kyle Clifford
213,giveaway,Jonathan Quick,[-96.  -6.],3,16:09,LAK,VAN,VAN,23,LAK,26,4,1,8471734,Giveaway by Jonathan Quick
216,giveaway,Drew Doughty,[-97. -20.],3,15:18,LAK,VAN,VAN,23,LAK,26,4,1,8474563,Giveaway by Drew Doughty
224,giveaway,Alec Martinez,[ 94. -18.],3,12:33,LAK,VAN,VAN,23,LAK,26,4,2,8474166,Giveaway by Alec Martinez
246,giveaway,Kyle Clifford,[94. 23.],3,08:55,LAK,VAN,VAN,23,LAK,26,6,2,8475160,Giveaway by Kyle Clifford
250,giveaway,Jeff Carter,[20.  9.],3,08:11,LAK,VAN,VAN,23,LAK,26,7,2,8470604,Giveaway by Jeff Carter
10,takeaway,J.T. Miller,[-95. -34.],1,18:02,VAN,LAK,VAN,23,LAK,26,0,0,8476468,Takeaway by J.T. Miller
14,takeaway,Jake Virtanen,[-18.  -3.],1,16:52,VAN,LAK,VAN,23,LAK,26,0,0,8477937,Takeaway by Jake Virtanen
24,takeaway,Anze Kopitar,[-21. -39.],1,14:56,LAK,VAN,VAN,23,LAK,26,0,0,8471685,Takeaway by Anze Kopitar
38,takeaway,J.T. Miller,[-94.  36.],1,12:18,VAN,LAK,VAN,23,LAK,26,2,0,8476468,Takeaway by J.T. Miller
49,takeaway,Micheal Ferland,[-98.   5.],1,10:05,VAN,LAK,VAN,23,LAK,26,2,0,8475907,Takeaway by Micheal Ferland
103,takeaway,Tanner Pearson,[-51. -33.],1,00:10,VAN,LAK,VAN,23,LAK,26,2,0,8476871,Takeaway by Tanner Pearson
108,takeaway,Troy Stecher,[-57.  10.],2,19:16,VAN,LAK,VAN,23,LAK,26,2,0,8479442,Takeaway by Troy Stecher
110,takeaway,Bo Horvat,[87. 25.],2,18:38,VAN,LAK,VAN,23,LAK,26,2,0,8477500,Takeaway by Bo Horvat
127,takeaway,Elias Pettersson,[-52. -32.],2,15:11,VAN,LAK,VAN,23,LAK,26,3,0,8480012,Takeaway by Elias Pettersson
137,takeaway,Elias Pettersson,[-35. -39.],2,13:08,VAN,LAK,VAN,23,LAK,26,3,0,8480012,Takeaway by Elias Pettersson
149,takeaway,Tanner Pearson,[-38.  39.],2,10:13,VAN,LAK,VAN,23,LAK,26,3,1,8476871,Takeaway by Tanner Pearson
159,takeaway,Josh Leivo,[ 67. -38.],2,07:51,VAN,LAK,VAN,23,LAK,26,3,1,8476410,Takeaway by Josh Leivo
163,takeaway,Ilya Kovalchuk,[33.  7.],2,07:15,LAK,VAN,VAN,23,LAK,26,3,1,8469454,Takeaway by Ilya Kovalchuk
177,takeaway,Tanner Pearson,[-63.  -3.],2,03:53,VAN,LAK,VAN,23,LAK,26,4,1,8476871,Takeaway by Tanner Pearson
182,takeaway,Brandon Sutter,[-35. -31.],2,02:41,VAN,LAK,VAN,23,LAK,26,4,1,8474091,Takeaway by Brandon Sutter
232,takeaway,Jordie Benn,[98. 24.],3,10:44,VAN,LAK,VAN,23,LAK,26,5,2,8474818,Takeaway by Jordie Benn
256,takeaway,Bo Horvat,[-83.  36.],3,05:37,VAN,LAK,VAN,23,LAK,26,7,2,8477500,Takeaway by Bo Horvat
268,takeaway,Jay Beagle,[-36. -38.],3,03:02,VAN,LAK,VAN,23,LAK,26,8,2,8474291,Takeaway by Jay Beagle
272,takeaway,Ben Hutton,[-36.   2.],3,01:36,LAK,VAN,VAN,23,LAK,26,8,2,8477018,Takeaway by Ben Hutton
1,giveaway,Juuse Saros,[-94.  -5.],1,19:51,NSH,LAK,LAK,26,NSH,18,0,0,8477424,Giveaway by Juuse Saros
10,giveaway,Dante Fabbro,[-69.  35.],1,16:38,NSH,LAK,LAK,26,NSH,18,0,0,8479371,Giveaway by Dante Fabbro
31,giveaway,Drew Doughty,[-81.  26.],1,12:31,LAK,NSH,LAK,26,NSH,18,0,1,8474563,Giveaway by Drew Doughty
57,giveaway,Drew Doughty,[98. 10.],1,06:15,LAK,NSH,LAK,26,NSH,18,2,1,8474563,Giveaway by Drew Doughty
90,giveaway,Colton Sissons,[ 19. -13.],2,18:06,NSH,LAK,LAK,26,NSH,18,2,1,8476925,Giveaway by Colton Sissons
111,giveaway,Colton Sissons,[95.  8.],2,13:11,NSH,LAK,LAK,26,NSH,18,2,1,8476925,Giveaway by Colton Sissons
114,giveaway,Roman Josi,[-33. -29.],2,12:27,NSH,LAK,LAK,26,NSH,18,3,1,8474600,Giveaway by Roman Josi
117,giveaway,Ryan Johansen,[85. 39.],2,11:45,NSH,LAK,LAK,26,NSH,18,3,1,8475793,Giveaway by Ryan Johansen
130,giveaway,Ben Hutton,[-97.  19.],2,09:20,LAK,NSH,LAK,26,NSH,18,3,1,8477018,Giveaway by Ben Hutton
136,giveaway,Alec Martinez,[-96.  -8.],2,08:33,LAK,NSH,LAK,26,NSH,18,3,1,8474166,Giveaway by Alec Martinez
137,giveaway,Alec Martinez,[-76.  22.],2,08:26,LAK,NSH,LAK,26,NSH,18,3,1,8474166,Giveaway by Alec Martinez
161,giveaway,Tyler Toffoli,[ 74. -32.],2,02:46,LAK,NSH,LAK,26,NSH,18,3,1,8475726,Giveaway by Tyler Toffoli
165,giveaway,Dante Fabbro,[76. -6.],2,01:51,NSH,LAK,LAK,26,NSH,18,3,1,8479371,Giveaway by Dante Fabbro
174,giveaway,Colton Sissons,[ 75. -38.],2,00:38,NSH,LAK,LAK,26,NSH,18,4,1,8476925,Giveaway by Colton Sissons
185,giveaway,Joakim Ryan,[97.  6.],3,18:34,LAK,NSH,LAK,26,NSH,18,4,2,8477046,Giveaway by Joakim Ryan
192,giveaway,Roman Josi,[-60. -38.],3,17:11,NSH,LAK,LAK,26,NSH,18,4,2,8474600,Giveaway by Roman Josi
196,giveaway,Tyler Toffoli,[64. 39.],3,15:26,LAK,NSH,LAK,26,NSH,18,4,2,8475726,Giveaway by Tyler Toffoli
211,giveaway,Sean Walker,[96. -5.],3,11:55,LAK,NSH,LAK,26,NSH,18,4,2,8480336,Giveaway by Sean Walker
225,giveaway,Jack Campbell,[97. -1.],3,08:45,LAK,NSH,LAK,26,NSH,18,4,3,8475789,Giveaway by Jack Campbell
243,giveaway,Anze Kopitar,[ 47. -23.],3,04:34,LAK,NSH,LAK,26,NSH,18,4,4,8471685,Giveaway by Anze Kopitar
248,giveaway,Blake Lizotte,[5. 2.],3,03:30,LAK,NSH,LAK,26,NSH,18,4,4,8481481,Giveaway by Blake Lizotte
47,takeaway,Filip Forsberg,[  1. -26.],1,09:16,NSH,LAK,LAK,26,NSH,18,1,1,8476887,Takeaway by Filip Forsberg
56,takeaway,Drew Doughty,[97. -5.],1,06:19,LAK,NSH,LAK,26,NSH,18,2,1,8474563,Takeaway by Drew Doughty
67,takeaway,Trevor Lewis,[43.  4.],1,03:07,LAK,NSH,LAK,26,NSH,18,2,1,8473453,Takeaway by Trevor Lewis
85,takeaway,Blake Lizotte,[96.  4.],2,18:49,LAK,NSH,LAK,26,NSH,18,2,1,8481481,Takeaway by Blake Lizotte
173,takeaway,Ryan Ellis,[70. 26.],2,00:43,NSH,LAK,LAK,26,NSH,18,4,1,8475176,Takeaway by Ryan Ellis
233,takeaway,Austin Watson,[14. 38.],3,05:52,NSH,LAK,LAK,26,NSH,18,4,4,8475766,Takeaway by Austin Watson
244,takeaway,Dustin Brown,[47.  1.],3,04:31,LAK,NSH,LAK,26,NSH,18,4,4,8470606,Takeaway by Dustin Brown
7,giveaway,William Karlsson,[-81. -32.],1,17:32,VGK,LAK,LAK,26,VGK,54,0,0,8476448,Giveaway by William Karlsson
13,giveaway,Matt Roy,[97. 26.],1,16:31,LAK,VGK,LAK,26,VGK,54,0,0,8478911,Giveaway by Matt Roy
18,giveaway,Shea Theodore,[-86. -25.],1,15:16,VGK,LAK,LAK,26,VGK,54,0,0,8477447,Giveaway by Shea Theodore
24,giveaway,Trevor Lewis,[61. 35.],1,14:21,LAK,VGK,LAK,26,VGK,54,0,0,8473453,Giveaway by Trevor Lewis
71,giveaway,Michael Amadio,[-61.  37.],1,04:28,LAK,VGK,LAK,26,VGK,54,1,2,8478020,Giveaway by Michael Amadio
80,giveaway,Shea Theodore,[-79. -26.],1,01:16,VGK,LAK,LAK,26,VGK,54,1,2,8477447,Giveaway by Shea Theodore
96,giveaway,Valentin Zykov,[ 61. -37.],2,17:32,VGK,LAK,LAK,26,VGK,54,1,2,8477458,Giveaway by Valentin Zykov
107,giveaway,William Karlsson,[62. 40.],2,15:45,VGK,LAK,LAK,26,VGK,54,1,2,8476448,Giveaway by William Karlsson
126,giveaway,Anze Kopitar,[-68.  -7.],2,12:38,LAK,VGK,LAK,26,VGK,54,1,2,8471685,Giveaway by Anze Kopitar
138,giveaway,Anze Kopitar,[-96.  14.],2,09:49,LAK,VGK,LAK,26,VGK,54,1,2,8471685,Giveaway by Anze Kopitar
141,giveaway,Ben Hutton,[-78.  21.],2,09:33,LAK,VGK,LAK,26,VGK,54,1,2,8477018,Giveaway by Ben Hutton
147,giveaway,Ryan Reaves,[83. 27.],2,08:09,VGK,LAK,LAK,26,VGK,54,1,2,8471817,Giveaway by Ryan Reaves
150,giveaway,Sean Walker,[-96.  22.],2,07:19,LAK,VGK,LAK,26,VGK,54,1,2,8480336,Giveaway by Sean Walker
161,giveaway,Sean Walker,[-97.  28.],2,05:36,LAK,VGK,LAK,26,VGK,54,1,2,8480336,Giveaway by Sean Walker
171,giveaway,Drew Doughty,[-97.  -2.],2,03:26,LAK,VGK,LAK,26,VGK,54,1,3,8474563,Giveaway by Drew Doughty
185,giveaway,Drew Doughty,[-94. -22.],2,01:06,LAK,VGK,LAK,26,VGK,54,1,4,8474563,Giveaway by Drew Doughty
218,giveaway,Deryk Engelland,[-80. -26.],3,14:59,VGK,LAK,LAK,26,VGK,54,2,5,8468674,Giveaway by Deryk Engelland
257,giveaway,Jonathan Quick,[83. 11.],3,05:31,LAK,VGK,LAK,26,VGK,54,2,5,8471734,Giveaway by Jonathan Quick
259,giveaway,Nick Holden,[-95.  14.],3,04:55,VGK,LAK,LAK,26,VGK,54,2,5,8474207,Giveaway by Nick Holden
264,giveaway,Austin Wagner,[54. 37.],3,04:10,LAK,VGK,LAK,26,VGK,54,2,5,8478455,Giveaway by Austin Wagner
275,giveaway,Nick Holden,[-92.  33.],3,02:07,VGK,LAK,LAK,26,VGK,54,2,5,8474207,Giveaway by Nick Holden
4,takeaway,Cody Eakin,[-63.  23.],1,18:51,VGK,LAK,LAK,26,VGK,54,0,0,8475236,Takeaway by Cody Eakin
47,takeaway,Alex Iafallo,[-20. -31.],1,09:43,LAK,VGK,LAK,26,VGK,54,1,2,8480113,Takeaway by Alex Iafallo
112,takeaway,Mark Stone,[-58. -37.],2,14:45,VGK,LAK,LAK,26,VGK,54,1,2,8475913,Takeaway by Mark Stone
220,takeaway,Ryan Reaves,[ 3. 20.],3,14:06,VGK,LAK,LAK,26,VGK,54,2,5,8471817,Takeaway by Ryan Reaves
43,giveaway,Brett Pesce,[-73.  11.],1,09:09,CAR,LAK,LAK,26,CAR,12,0,0,8477488,Giveaway by Brett Pesce
49,giveaway,Jake Gardiner,[-94.  22.],1,07:44,CAR,LAK,LAK,26,CAR,12,0,0,8474581,Giveaway by Jake Gardiner
56,giveaway,Andrei Svechnikov,[63. 34.],1,06:12,CAR,LAK,LAK,26,CAR,12,0,0,8480830,Giveaway by Andrei Svechnikov
68,giveaway,Alec Martinez,[59.  7.],1,03:08,LAK,CAR,LAK,26,CAR,12,0,0,8474166,Giveaway by Alec Martinez
73,giveaway,Ben Hutton,[ 87. -14.],1,02:49,LAK,CAR,LAK,26,CAR,12,0,0,8477018,Giveaway by Ben Hutton
101,giveaway,Blake Lizotte,[-49.  18.],2,16:29,LAK,CAR,LAK,26,CAR,12,0,0,8481481,Giveaway by Blake Lizotte
111,giveaway,Sean Walker,[-60. -27.],2,13:07,LAK,CAR,LAK,26,CAR,12,0,1,8480336,Giveaway by Sean Walker
113,giveaway,Blake Lizotte,[-54.  33.],2,12:29,LAK,CAR,LAK,26,CAR,12,0,1,8481481,Giveaway by Blake Lizotte
118,giveaway,Joakim Ryan,[-79.  35.],2,11:07,LAK,CAR,LAK,26,CAR,12,0,1,8477046,Giveaway by Joakim Ryan
134,giveaway,Anze Kopitar,[70. 36.],2,05:43,LAK,CAR,LAK,26,CAR,12,0,1,8471685,Giveaway by Anze Kopitar
144,giveaway,Sean Walker,[-71. -26.],2,02:03,LAK,CAR,LAK,26,CAR,12,0,1,8480336,Giveaway by Sean Walker
186,giveaway,Ben Hutton,[72. -4.],3,09:21,LAK,CAR,LAK,26,CAR,12,0,1,8477018,Giveaway by Ben Hutton
189,giveaway,Jaccob Slavin,[-63.  19.],3,07:51,CAR,LAK,LAK,26,CAR,12,0,1,8476958,Giveaway by Jaccob Slavin
200,giveaway,Dougie Hamilton,[-95.  17.],3,05:36,CAR,LAK,LAK,26,CAR,12,0,1,8476462,Giveaway by Dougie Hamilton
208,giveaway,Joel Edmundson,[-98.  10.],3,03:25,CAR,LAK,LAK,26,CAR,12,0,1,8476441,Giveaway by Joel Edmundson
224,giveaway,Sean Walker,[61. 17.],3,00:11,LAK,CAR,LAK,26,CAR,12,0,1,8480336,Giveaway by Sean Walker
55,takeaway,Tyler Toffoli,[34. -9.],1,06:43,LAK,CAR,LAK,26,CAR,12,0,0,8475726,Takeaway by Tyler Toffoli
139,takeaway,Jake Gardiner,[59.  3.],2,04:45,CAR,LAK,LAK,26,CAR,12,0,1,8474581,Takeaway by Jake Gardiner
152,takeaway,Brock McGinn,[40.  6.],3,19:16,CAR,LAK,LAK,26,CAR,12,0,1,8476934,Takeaway by Brock McGinn
204,takeaway,Jaccob Slavin,[-39.  30.],3,04:10,CAR,LAK,LAK,26,CAR,12,0,1,8476958,Takeaway by Jaccob Slavin
