,event,secondary_type,player_one,player_one_role,player_two,player_two_role,coords,period,period_time_remaining,player_one_team,player_two_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,game_winning,empty_net,player_one_id,player_two_id,game_id,winning_team,date,description
2,blocked_shot,,Mark Stone,Blocker,Roman Josi,Shooter,[63. -3.],1,19:28,VGK,NSH,NSH,18,VGK,54,0,0,,,8475913,8474600.0,2019020385,,2019-11-28,Roman Josi shot blocked shot by Mark Stone
15,blocked_shot,,Matt Irwin,Blocker,Tomas Nosek,Shooter,[-66. -21.],1,17:00,NSH,VGK,NSH,18,VGK,54,0,0,,,8475625,8477931.0,2019020385,,2019-11-28,Tomas Nosek shot blocked shot by Matt Irwin
51,blocked_shot,,Jon Merrill,Blocker,Matt Duchene,Shooter,[ 72. -16.],1,07:43,VGK,NSH,NSH,18,VGK,54,0,1,,,8475750,8475168.0,2019020385,,2019-11-28,Matt Duchene shot blocked shot by Jon Merrill
53,blocked_shot,,Deryk Engelland,Blocker,Matt Irwin,Shooter,[76. -6.],1,07:29,VGK,NSH,NSH,18,VGK,54,0,1,,,8468674,8475625.0,2019020385,,2019-11-28,Matt Irwin shot blocked shot by Deryk Engelland
56,blocked_shot,,William Karlsson,Blocker,Nick Bonino,Shooter,[60. 28.],1,05:31,VGK,NSH,NSH,18,VGK,54,0,1,,,8476448,8474009.0,2019020385,,2019-11-28,Nick Bonino shot blocked shot by William Karlsson
58,blocked_shot,,Mattias Ekholm,Blocker,William Karlsson,Shooter,[-69.  -7.],1,05:18,NSH,VGK,NSH,18,VGK,54,0,1,,,8475218,8476448.0,2019020385,,2019-11-28,William Karlsson shot blocked shot by Mattias Ekholm
59,blocked_shot,,William Karlsson,Blocker,Mattias Ekholm,Shooter,[56. 19.],1,05:11,VGK,NSH,NSH,18,VGK,54,0,1,,,8476448,8475218.0,2019020385,,2019-11-28,Mattias Ekholm shot blocked shot by William Karlsson
86,blocked_shot,,Dan Hamhuis,Blocker,Shea Theodore,Shooter,[ 66. -12.],2,18:32,NSH,VGK,NSH,18,VGK,54,0,1,,,8469465,8477447.0,2019020385,,2019-11-28,Shea Theodore shot blocked shot by Dan Hamhuis
87,blocked_shot,,Dan Hamhuis,Blocker,Jonathan Marchessault,Shooter,[80.  6.],2,18:20,NSH,VGK,NSH,18,VGK,54,0,1,,,8469465,8476539.0,2019020385,,2019-11-28,Jonathan Marchessault shot blocked shot by Dan Hamhuis
88,blocked_shot,,Mattias Ekholm,Blocker,William Karlsson,Shooter,[ 68. -17.],2,18:11,NSH,VGK,NSH,18,VGK,54,0,1,,,8475218,8476448.0,2019020385,,2019-11-28,William Karlsson shot blocked shot by Mattias Ekholm
91,blocked_shot,,Ryan Ellis,Blocker,Shea Theodore,Shooter,[60. -5.],2,17:59,NSH,VGK,NSH,18,VGK,54,0,1,,,8475176,8477447.0,2019020385,,2019-11-28,Shea Theodore shot blocked shot by Ryan Ellis
98,blocked_shot,,Roman Josi,Blocker,William Carrier,Shooter,[ 80. -17.],2,15:04,NSH,VGK,NSH,18,VGK,54,0,1,,,8474600,8477478.0,2019020385,,2019-11-28,William Carrier shot blocked shot by Roman Josi
99,blocked_shot,,Jon Merrill,Blocker,Rocco Grimaldi,Shooter,[-72. -22.],2,14:52,VGK,NSH,NSH,18,VGK,54,0,1,,,8475750,8476428.0,2019020385,,2019-11-28,Rocco Grimaldi shot blocked shot by Jon Merrill
101,blocked_shot,,Dante Fabbro,Blocker,Jonathan Marchessault,Shooter,[56.  3.],2,14:02,NSH,VGK,NSH,18,VGK,54,0,1,,,8479371,8476539.0,2019020385,,2019-11-28,Jonathan Marchessault shot blocked shot by Dante Fabbro
106,blocked_shot,,Nicolas Hague,Blocker,Ryan Ellis,Shooter,[-50.  31.],2,13:24,VGK,NSH,NSH,18,VGK,54,0,2,,,8479980,8475176.0,2019020385,,2019-11-28,Ryan Ellis shot blocked shot by Nicolas Hague
117,blocked_shot,,Ryan Johansen,Blocker,Jonathan Marchessault,Shooter,[40. -2.],2,11:30,NSH,VGK,NSH,18,VGK,54,1,2,,,8475793,8476539.0,2019020385,,2019-11-28,Jonathan Marchessault shot blocked shot by Ryan Johansen
120,blocked_shot,,Calle Jarnkrok,Blocker,Jonathan Marchessault,Shooter,[52. -1.],2,11:16,NSH,VGK,NSH,18,VGK,54,1,2,,,8475714,8476539.0,2019020385,,2019-11-28,Jonathan Marchessault shot blocked shot by Calle Jarnkrok
128,blocked_shot,,Mattias Ekholm,Blocker,Alex Tuch,Shooter,[ 69. -26.],2,09:33,NSH,VGK,NSH,18,VGK,54,1,2,,,8475218,8477949.0,2019020385,,2019-11-28,Alex Tuch shot blocked shot by Mattias Ekholm
136,blocked_shot,,Jon Merrill,Blocker,Matt Irwin,Shooter,[-69.   4.],2,07:38,VGK,NSH,NSH,18,VGK,54,2,2,,,8475750,8475625.0,2019020385,,2019-11-28,Matt Irwin shot blocked shot by Jon Merrill
138,blocked_shot,,Matt Irwin,Blocker,William Carrier,Shooter,[56.  0.],2,07:21,NSH,VGK,NSH,18,VGK,54,2,2,,,8475625,8477478.0,2019020385,,2019-11-28,William Carrier shot blocked shot by Matt Irwin
141,blocked_shot,,Nate Schmidt,Blocker,Ryan Ellis,Shooter,[-81.  -2.],2,06:15,VGK,NSH,NSH,18,VGK,54,2,2,,,8477220,8475176.0,2019020385,,2019-11-28,Ryan Ellis shot blocked shot by Nate Schmidt
142,blocked_shot,,Nate Schmidt,Blocker,Ryan Ellis,Shooter,[-83.  -4.],2,06:09,VGK,NSH,NSH,18,VGK,54,2,2,,,8477220,8475176.0,2019020385,,2019-11-28,Ryan Ellis shot blocked shot by Nate Schmidt
155,blocked_shot,,Nicolas Hague,Blocker,Rocco Grimaldi,Shooter,[-56. -10.],2,02:16,VGK,NSH,NSH,18,VGK,54,2,2,,,8479980,8476428.0,2019020385,,2019-11-28,Rocco Grimaldi shot blocked shot by Nicolas Hague
185,blocked_shot,,Alex Tuch,Blocker,Dante Fabbro,Shooter,[ 45. -21.],3,14:46,VGK,NSH,NSH,18,VGK,54,3,2,,,8477949,8479371.0,2019020385,,2019-11-28,Dante Fabbro shot blocked shot by Alex Tuch
187,blocked_shot,,Matt Irwin,Blocker,William Carrier,Shooter,[-67. -16.],3,14:07,NSH,VGK,NSH,18,VGK,54,3,2,,,8475625,8477478.0,2019020385,,2019-11-28,William Carrier shot blocked shot by Matt Irwin
197,blocked_shot,,Mikael Granlund,Blocker,Alex Tuch,Shooter,[-66. -11.],3,12:02,NSH,VGK,NSH,18,VGK,54,3,2,,,8475798,8477949.0,2019020385,,2019-11-28,Alex Tuch shot blocked shot by Mikael Granlund
201,blocked_shot,,Ryan Johansen,Blocker,Shea Theodore,Shooter,[-66.  -3.],3,10:03,NSH,VGK,NSH,18,VGK,54,3,2,,,8475793,8477447.0,2019020385,,2019-11-28,Shea Theodore shot blocked shot by Ryan Johansen
218,blocked_shot,,Jon Merrill,Blocker,Craig Smith,Shooter,[74. -1.],3,04:53,VGK,NSH,NSH,18,VGK,54,3,2,,,8475750,8475225.0,2019020385,,2019-11-28,Craig Smith shot blocked shot by Jon Merrill
221,blocked_shot,,Ryan Johansen,Blocker,Shea Theodore,Shooter,[-68.   0.],3,03:34,NSH,VGK,NSH,18,VGK,54,3,2,,,8475793,8477447.0,2019020385,,2019-11-28,Shea Theodore shot blocked shot by Ryan Johansen
222,blocked_shot,,Colton Sissons,Blocker,Nicolas Hague,Shooter,[-54.  -8.],3,02:52,NSH,VGK,NSH,18,VGK,54,3,2,,,8476925,8479980.0,2019020385,,2019-11-28,Nicolas Hague shot blocked shot by Colton Sissons
223,blocked_shot,,Dan Hamhuis,Blocker,Jonathan Marchessault,Shooter,[-78.  13.],3,02:42,NSH,VGK,NSH,18,VGK,54,3,2,,,8469465,8476539.0,2019020385,,2019-11-28,Jonathan Marchessault shot blocked shot by Dan Hamhuis
28,goal,Slap Shot,Mark Stone,Scorer,Juuse Saros,Goalie,[-78. -12.],1,12:27,VGK,NSH,NSH,18,VGK,54,0,1,False,False,8475913,8477424.0,2019020385,,2019-11-28,"Mark Stone (11) Slap Shot, assists: Max Pacioretty (16)"
104,goal,Backhand,Reilly Smith,Scorer,Juuse Saros,Goalie,[82. -1.],2,13:38,VGK,NSH,NSH,18,VGK,54,0,2,False,False,8475191,8477424.0,2019020385,,2019-11-28,"Reilly Smith (11) Backhand, assists: Nate Schmidt (7)"
107,goal,Snap Shot,Mikael Granlund,Scorer,Malcolm Subban,Goalie,[-78.   1.],2,12:59,NSH,VGK,NSH,18,VGK,54,1,2,False,False,8475798,8476876.0,2019020385,,2019-11-28,"Mikael Granlund (4) Snap Shot, assists: Roman Josi (16), Matt Duchene (12)"
132,goal,Backhand,Ryan Ellis,Scorer,Malcolm Subban,Goalie,[-81.  -2.],2,08:35,NSH,VGK,NSH,18,VGK,54,2,2,False,False,8475176,8476876.0,2019020385,,2019-11-28,"Ryan Ellis (4) Backhand, assists: Roman Josi (17), Ryan Johansen (13)"
164,goal,Snap Shot,Matt Duchene,Scorer,Malcolm Subban,Goalie,[ 65. -18.],3,18:37,NSH,VGK,NSH,18,VGK,54,3,2,False,False,8475168,8476876.0,2019020385,,2019-11-28,"Matt Duchene (7) Snap Shot, assists: Mikael Granlund (7), Rocco Grimaldi (10)"
237,goal,Wrist Shot,Max Pacioretty,Scorer,Juuse Saros,Goalie,[-71.   5.],3,00:01,VGK,NSH,NSH,18,VGK,54,3,3,False,False,8474157,8477424.0,2019020385,,2019-11-28,"Max Pacioretty (9) Wrist Shot, assists: Mark Stone (12), Reilly Smith (8)"
242,goal,Wrist Shot,Paul Stastny,Scorer,Juuse Saros,Goalie,[84. -5.],4,03:08,VGK,NSH,NSH,18,VGK,54,3,4,True,False,8471669,8477424.0,2019020385,,2019-11-28,"Paul Stastny (8) Wrist Shot, assists: Nate Schmidt (8)"
2,shot,Snap Shot,Teuvo Teravainen,Shooter,Pekka Rinne,Goalie,[-62.   7.],1,19:25,CAR,NSH,CAR,12,NSH,18,0,0,,,8476882,8471469.0,2019020401,,2019-11-30,Teuvo Teravainen Snap Shot saved by Pekka Rinne
6,shot,Wrist Shot,Jake Gardiner,Shooter,Pekka Rinne,Goalie,[51. 25.],1,17:59,CAR,NSH,CAR,12,NSH,18,0,0,,,8474581,8471469.0,2019020401,,2019-11-30,Jake Gardiner Wrist Shot saved by Pekka Rinne
11,shot,Snap Shot,Filip Forsberg,Shooter,Petr Mrazek,Goalie,[ 47. -23.],1,16:26,NSH,CAR,CAR,12,NSH,18,0,0,,,8476887,8475852.0,2019020401,,2019-11-30,Filip Forsberg Snap Shot saved by Petr Mrazek
14,shot,Wrist Shot,Jake Gardiner,Shooter,Pekka Rinne,Goalie,[-47. -26.],1,15:44,CAR,NSH,CAR,12,NSH,18,0,0,,,8474581,8471469.0,2019020401,,2019-11-30,Jake Gardiner Wrist Shot saved by Pekka Rinne
15,shot,Backhand,Jordan Staal,Shooter,Pekka Rinne,Goalie,[-79.   0.],1,15:42,CAR,NSH,CAR,12,NSH,18,0,0,,,8473533,8471469.0,2019020401,,2019-11-30,Jordan Staal Backhand saved by Pekka Rinne
16,shot,Wrist Shot,Jordan Staal,Shooter,Pekka Rinne,Goalie,[-80.   3.],1,15:41,CAR,NSH,CAR,12,NSH,18,0,0,,,8473533,8471469.0,2019020401,,2019-11-30,Jordan Staal Wrist Shot saved by Pekka Rinne
18,shot,Snap Shot,Haydn Fleury,Shooter,Pekka Rinne,Goalie,[-35.  40.],1,15:28,CAR,NSH,CAR,12,NSH,18,0,0,,,8477938,8471469.0,2019020401,,2019-11-30,Haydn Fleury Snap Shot saved by Pekka Rinne
20,shot,Wrist Shot,Austin Watson,Shooter,Petr Mrazek,Goalie,[68. -8.],1,15:03,NSH,CAR,CAR,12,NSH,18,0,0,,,8475766,8475852.0,2019020401,,2019-11-30,Austin Watson Wrist Shot saved by Petr Mrazek
28,shot,Snap Shot,Andrei Svechnikov,Shooter,Pekka Rinne,Goalie,[-53.  19.],1,13:54,CAR,NSH,CAR,12,NSH,18,0,0,,,8480830,8471469.0,2019020401,,2019-11-30,Andrei Svechnikov Snap Shot saved by Pekka Rinne
34,shot,Slap Shot,Roman Josi,Shooter,Petr Mrazek,Goalie,[31. 38.],1,13:03,NSH,CAR,CAR,12,NSH,18,0,0,,,8474600,8475852.0,2019020401,,2019-11-30,Roman Josi Slap Shot saved by Petr Mrazek
35,shot,Wrist Shot,Warren Foegele,Shooter,Pekka Rinne,Goalie,[2. 4.],1,12:50,CAR,NSH,CAR,12,NSH,18,0,0,,,8477998,8471469.0,2019020401,,2019-11-30,Warren Foegele Wrist Shot saved by Pekka Rinne
47,shot,Wrist Shot,Ryan Ellis,Shooter,Petr Mrazek,Goalie,[46. -2.],1,11:10,NSH,CAR,CAR,12,NSH,18,0,1,,,8475176,8475852.0,2019020401,,2019-11-30,Ryan Ellis Wrist Shot saved by Petr Mrazek
57,shot,Snap Shot,Mikael Granlund,Shooter,Petr Mrazek,Goalie,[51. 19.],1,08:45,NSH,CAR,CAR,12,NSH,18,0,1,,,8475798,8475852.0,2019020401,,2019-11-30,Mikael Granlund Snap Shot saved by Petr Mrazek
63,shot,Slap Shot,Roman Josi,Shooter,Petr Mrazek,Goalie,[30. 33.],1,07:04,NSH,CAR,CAR,12,NSH,18,0,1,,,8474600,8475852.0,2019020401,,2019-11-30,Roman Josi Slap Shot saved by Petr Mrazek
66,shot,Snap Shot,Filip Forsberg,Shooter,Petr Mrazek,Goalie,[47. 30.],1,06:25,NSH,CAR,CAR,12,NSH,18,0,1,,,8476887,8475852.0,2019020401,,2019-11-30,Filip Forsberg Snap Shot saved by Petr Mrazek
68,shot,Slap Shot,Ryan Ellis,Shooter,Petr Mrazek,Goalie,[ 59. -15.],1,05:36,NSH,CAR,CAR,12,NSH,18,0,1,,,8475176,8475852.0,2019020401,,2019-11-30,Ryan Ellis Slap Shot saved by Petr Mrazek
69,shot,Snap Shot,Ryan Ellis,Shooter,Petr Mrazek,Goalie,[30. -9.],1,05:21,NSH,CAR,CAR,12,NSH,18,0,1,,,8475176,8475852.0,2019020401,,2019-11-30,Ryan Ellis Snap Shot saved by Petr Mrazek
71,shot,Wrap-around,Clark Bishop,Shooter,Pekka Rinne,Goalie,[-88.   5.],1,04:48,CAR,NSH,CAR,12,NSH,18,0,1,,,8478056,8471469.0,2019020401,,2019-11-30,Clark Bishop Wrap-around saved by Pekka Rinne
72,shot,Backhand,Jordan Martinook,Shooter,Pekka Rinne,Goalie,[-83.   4.],1,04:47,CAR,NSH,CAR,12,NSH,18,0,1,,,8476921,8471469.0,2019020401,,2019-11-30,Jordan Martinook Backhand saved by Pekka Rinne
75,shot,Snap Shot,Calle Jarnkrok,Shooter,Petr Mrazek,Goalie,[69. -5.],1,03:58,NSH,CAR,CAR,12,NSH,18,0,1,,,8475714,8475852.0,2019020401,,2019-11-30,Calle Jarnkrok Snap Shot saved by Petr Mrazek
76,shot,Slap Shot,Mattias Ekholm,Shooter,Petr Mrazek,Goalie,[71. 13.],1,03:25,NSH,CAR,CAR,12,NSH,18,0,1,,,8475218,8475852.0,2019020401,,2019-11-30,Mattias Ekholm Slap Shot saved by Petr Mrazek
88,shot,Snap Shot,Dougie Hamilton,Shooter,Pekka Rinne,Goalie,[-31.   2.],1,00:25,CAR,NSH,CAR,12,NSH,18,0,2,,,8476462,8471469.0,2019020401,,2019-11-30,Dougie Hamilton Snap Shot saved by Pekka Rinne
89,shot,Wrist Shot,Ryan Dzingel,Shooter,Pekka Rinne,Goalie,[-77.   2.],1,00:24,CAR,NSH,CAR,12,NSH,18,0,2,,,8476288,8471469.0,2019020401,,2019-11-30,Ryan Dzingel Wrist Shot saved by Pekka Rinne
93,shot,Slap Shot,Jaccob Slavin,Shooter,Pekka Rinne,Goalie,[ 32. -13.],2,19:46,CAR,NSH,CAR,12,NSH,18,0,2,,,8476958,8471469.0,2019020401,,2019-11-30,Jaccob Slavin Slap Shot saved by Pekka Rinne
96,shot,Snap Shot,Daniel Carr,Shooter,Petr Mrazek,Goalie,[-51. -20.],2,19:20,NSH,CAR,CAR,12,NSH,18,0,2,,,8477901,8475852.0,2019020401,,2019-11-30,Daniel Carr Snap Shot saved by Petr Mrazek
98,shot,Backhand,Warren Foegele,Shooter,Pekka Rinne,Goalie,[87. -8.],2,19:08,CAR,NSH,CAR,12,NSH,18,0,2,,,8477998,8471469.0,2019020401,,2019-11-30,Warren Foegele Backhand saved by Pekka Rinne
102,shot,Wrist Shot,Mikael Granlund,Shooter,Petr Mrazek,Goalie,[-84.   5.],2,17:33,NSH,CAR,CAR,12,NSH,18,0,2,,,8475798,8475852.0,2019020401,,2019-11-30,Mikael Granlund Wrist Shot saved by Petr Mrazek
106,shot,Snap Shot,Warren Foegele,Shooter,Pekka Rinne,Goalie,[53. 30.],2,17:20,CAR,NSH,CAR,12,NSH,18,0,2,,,8477998,8471469.0,2019020401,,2019-11-30,Warren Foegele Snap Shot saved by Pekka Rinne
109,shot,Slap Shot,Brett Pesce,Shooter,Pekka Rinne,Goalie,[ 37. -26.],2,16:56,CAR,NSH,CAR,12,NSH,18,0,2,,,8477488,8471469.0,2019020401,,2019-11-30,Brett Pesce Slap Shot saved by Pekka Rinne
110,shot,Deflected,Clark Bishop,Shooter,Pekka Rinne,Goalie,[82.  0.],2,16:47,CAR,NSH,CAR,12,NSH,18,0,2,,,8478056,8471469.0,2019020401,,2019-11-30,Clark Bishop Deflected saved by Pekka Rinne
113,shot,Wrist Shot,Mattias Ekholm,Shooter,Petr Mrazek,Goalie,[35. 23.],2,16:22,NSH,CAR,CAR,12,NSH,18,0,3,,,8475218,8475852.0,2019020401,,2019-11-30,Mattias Ekholm Wrist Shot saved by Petr Mrazek
125,shot,Slap Shot,Andrei Svechnikov,Shooter,Pekka Rinne,Goalie,[81.  5.],2,14:49,CAR,NSH,CAR,12,NSH,18,0,3,,,8480830,8471469.0,2019020401,,2019-11-30,Andrei Svechnikov Slap Shot saved by Pekka Rinne
135,shot,Tip-In,Andrei Svechnikov,Shooter,Pekka Rinne,Goalie,[81. -1.],2,12:07,CAR,NSH,CAR,12,NSH,18,0,3,,,8480830,8471469.0,2019020401,,2019-11-30,Andrei Svechnikov Tip-In saved by Pekka Rinne
136,shot,Wrist Shot,Mattias Ekholm,Shooter,Petr Mrazek,Goalie,[78. 39.],2,11:55,NSH,CAR,CAR,12,NSH,18,0,3,,,8475218,8475852.0,2019020401,,2019-11-30,Mattias Ekholm Wrist Shot saved by Petr Mrazek
151,shot,Tip-In,Nick Bonino,Shooter,Petr Mrazek,Goalie,[-27.  -4.],2,07:11,NSH,CAR,CAR,12,NSH,18,0,3,,,8474009,8475852.0,2019020401,,2019-11-30,Nick Bonino Tip-In saved by Petr Mrazek
160,shot,Wrist Shot,Teuvo Teravainen,Shooter,Pekka Rinne,Goalie,[78.  3.],2,05:17,CAR,NSH,CAR,12,NSH,18,0,3,,,8476882,8471469.0,2019020401,,2019-11-30,Teuvo Teravainen Wrist Shot saved by Pekka Rinne
162,shot,Slap Shot,Jaccob Slavin,Shooter,Pekka Rinne,Goalie,[41. 22.],2,05:04,CAR,NSH,CAR,12,NSH,18,0,3,,,8476958,8471469.0,2019020401,,2019-11-30,Jaccob Slavin Slap Shot saved by Pekka Rinne
167,shot,Slap Shot,Roman Josi,Shooter,Petr Mrazek,Goalie,[-35.  19.],2,03:00,NSH,CAR,CAR,12,NSH,18,0,3,,,8474600,8475852.0,2019020401,,2019-11-30,Roman Josi Slap Shot saved by Petr Mrazek
190,shot,Snap Shot,Lucas Wallmark,Shooter,Pekka Rinne,Goalie,[-42.   8.],3,17:28,CAR,NSH,CAR,12,NSH,18,0,3,,,8478027,8471469.0,2019020401,,2019-11-30,Lucas Wallmark Snap Shot saved by Pekka Rinne
192,shot,Deflected,Filip Forsberg,Shooter,Petr Mrazek,Goalie,[79. 12.],3,17:05,NSH,CAR,CAR,12,NSH,18,0,3,,,8476887,8475852.0,2019020401,,2019-11-30,Filip Forsberg Deflected saved by Petr Mrazek
193,shot,Snap Shot,Matt Duchene,Shooter,Petr Mrazek,Goalie,[64. -2.],3,17:02,NSH,CAR,CAR,12,NSH,18,0,3,,,8475168,8475852.0,2019020401,,2019-11-30,Matt Duchene Snap Shot saved by Petr Mrazek
196,shot,Wrist Shot,Craig Smith,Shooter,Petr Mrazek,Goalie,[84.  8.],3,16:40,NSH,CAR,CAR,12,NSH,18,0,3,,,8475225,8475852.0,2019020401,,2019-11-30,Craig Smith Wrist Shot saved by Petr Mrazek
199,shot,Wrist Shot,Joel Edmundson,Shooter,Pekka Rinne,Goalie,[96. -7.],3,15:43,CAR,NSH,CAR,12,NSH,18,0,3,,,8476441,8471469.0,2019020401,,2019-11-30,Joel Edmundson Wrist Shot saved by Pekka Rinne
204,shot,Snap Shot,Dougie Hamilton,Shooter,Pekka Rinne,Goalie,[-77.   9.],3,14:44,CAR,NSH,CAR,12,NSH,18,0,3,,,8476462,8471469.0,2019020401,,2019-11-30,Dougie Hamilton Snap Shot saved by Pekka Rinne
206,shot,Wrist Shot,Ryan Ellis,Shooter,Petr Mrazek,Goalie,[ 73. -33.],3,14:16,NSH,CAR,CAR,12,NSH,18,0,3,,,8475176,8475852.0,2019020401,,2019-11-30,Ryan Ellis Wrist Shot saved by Petr Mrazek
209,shot,Snap Shot,Haydn Fleury,Shooter,Pekka Rinne,Goalie,[-40.  26.],3,13:57,CAR,NSH,CAR,12,NSH,18,0,3,,,8477938,8471469.0,2019020401,,2019-11-30,Haydn Fleury Snap Shot saved by Pekka Rinne
218,shot,Tip-In,Brock McGinn,Shooter,Pekka Rinne,Goalie,[-78.   7.],3,11:25,CAR,NSH,CAR,12,NSH,18,0,3,,,8476934,8471469.0,2019020401,,2019-11-30,Brock McGinn Tip-In saved by Pekka Rinne
224,shot,Snap Shot,Haydn Fleury,Shooter,Pekka Rinne,Goalie,[-66.  15.],3,08:29,CAR,NSH,CAR,12,NSH,18,0,3,,,8477938,8471469.0,2019020401,,2019-11-30,Haydn Fleury Snap Shot saved by Pekka Rinne
225,shot,Deflected,Lucas Wallmark,Shooter,Pekka Rinne,Goalie,[-83.  -8.],3,08:16,CAR,NSH,CAR,12,NSH,18,0,3,,,8478027,8471469.0,2019020401,,2019-11-30,Lucas Wallmark Deflected saved by Pekka Rinne
240,shot,Snap Shot,Brock McGinn,Shooter,Pekka Rinne,Goalie,[-46.   1.],3,04:44,CAR,NSH,CAR,12,NSH,18,0,3,,,8476934,8471469.0,2019020401,,2019-11-30,Brock McGinn Snap Shot saved by Pekka Rinne
250,shot,Wrist Shot,Jaccob Slavin,Shooter,Pekka Rinne,Goalie,[78. 38.],3,02:04,CAR,NSH,CAR,12,NSH,18,0,3,,,8476958,8471469.0,2019020401,,2019-11-30,Jaccob Slavin Wrist Shot saved by Pekka Rinne
252,shot,Snap Shot,Ryan Ellis,Shooter,Petr Mrazek,Goalie,[ 34. -14.],3,01:23,NSH,CAR,CAR,12,NSH,18,0,3,,,8475176,8475852.0,2019020401,,2019-11-30,Ryan Ellis Snap Shot saved by Petr Mrazek
253,shot,Wrist Shot,Craig Smith,Shooter,Petr Mrazek,Goalie,[82. -5.],3,01:22,NSH,CAR,CAR,12,NSH,18,0,3,,,8475225,8475852.0,2019020401,,2019-11-30,Craig Smith Wrist Shot saved by Petr Mrazek
254,shot,Wrist Shot,Craig Smith,Shooter,Petr Mrazek,Goalie,[85. -4.],3,01:21,NSH,CAR,CAR,12,NSH,18,0,3,,,8475225,8475852.0,2019020401,,2019-11-30,Craig Smith Wrist Shot saved by Petr Mrazek
257,shot,Snap Shot,Joel Edmundson,Shooter,Pekka Rinne,Goalie,[-28. -34.],3,00:35,CAR,NSH,CAR,12,NSH,18,0,3,,,8476441,8471469.0,2019020401,,2019-11-30,Joel Edmundson Snap Shot saved by Pekka Rinne
258,shot,Wrist Shot,Mikael Granlund,Shooter,Petr Mrazek,Goalie,[65.  6.],3,00:13,NSH,CAR,CAR,12,NSH,18,0,3,,,8475798,8475852.0,2019020401,,2019-11-30,Mikael Granlund Wrist Shot saved by Petr Mrazek
1,missed_shot,,Dougie Hamilton,Shooter,,,[-34.  35.],1,19:31,CAR,NSH,CAR,12,NSH,18,0,0,,,8476462,,2019020401,,2019-11-30,Dougie Hamilton Wide of Net
4,missed_shot,,Nino Niederreiter,Shooter,,,[-60.  33.],1,18:16,CAR,NSH,CAR,12,NSH,18,0,0,,,8475799,,2019020401,,2019-11-30,Nino Niederreiter Wide of Net
12,missed_shot,,Filip Forsberg,Shooter,,,[81. -3.],1,16:17,NSH,CAR,CAR,12,NSH,18,0,0,,,8476887,,2019020401,,2019-11-30,Filip Forsberg Wide of Net
31,missed_shot,,Jordan Staal,Shooter,,,[-69.  -8.],1,13:16,CAR,NSH,CAR,12,NSH,18,0,0,,,8473533,,2019020401,,2019-11-30,Jordan Staal Wide of Net
37,missed_shot,,Sebastian Aho,Shooter,,,[-72. -36.],1,12:22,CAR,NSH,CAR,12,NSH,18,0,0,,,8478427,,2019020401,,2019-11-30,Sebastian Aho Wide of Net
39,missed_shot,,Yannick Weber,Shooter,,,[ 76. -29.],1,12:07,NSH,CAR,CAR,12,NSH,18,0,0,,,8474134,,2019020401,,2019-11-30,Yannick Weber Wide of Net
80,missed_shot,,Yannick Weber,Shooter,,,[ 47. -15.],1,02:39,NSH,CAR,CAR,12,NSH,18,0,1,,,8474134,,2019020401,,2019-11-30,Yannick Weber Wide of Net
85,missed_shot,,Dougie Hamilton,Shooter,,,[-36.  16.],1,01:32,CAR,NSH,CAR,12,NSH,18,0,2,,,8476462,,2019020401,,2019-11-30,Dougie Hamilton Wide of Net
87,missed_shot,,Sebastian Aho,Shooter,,,[-82.   2.],1,00:34,CAR,NSH,CAR,12,NSH,18,0,2,,,8478427,,2019020401,,2019-11-30,Sebastian Aho Wide of Net
91,missed_shot,,Martin Necas,Shooter,,,[-66.  -9.],1,00:04,CAR,NSH,CAR,12,NSH,18,0,2,,,8480039,,2019020401,,2019-11-30,Martin Necas Wide of Net
94,missed_shot,,Dougie Hamilton,Shooter,,,[47. 19.],2,19:41,CAR,NSH,CAR,12,NSH,18,0,2,,,8476462,,2019020401,,2019-11-30,Dougie Hamilton Wide of Net
104,missed_shot,,Mikael Granlund,Shooter,,,[-64. -15.],2,17:30,NSH,CAR,CAR,12,NSH,18,0,2,,,8475798,,2019020401,,2019-11-30,Mikael Granlund Wide of Net
121,missed_shot,,Jaccob Slavin,Shooter,,,[ 1. 40.],2,15:21,CAR,NSH,CAR,12,NSH,18,0,3,,,8476958,,2019020401,,2019-11-30,Jaccob Slavin Wide of Net
124,missed_shot,,Andrei Svechnikov,Shooter,,,[ 51. -21.],2,14:55,CAR,NSH,CAR,12,NSH,18,0,3,,,8480830,,2019020401,,2019-11-30,Andrei Svechnikov Wide of Net
130,missed_shot,,Colton Sissons,Shooter,,,[-51.  22.],2,14:30,NSH,CAR,CAR,12,NSH,18,0,3,,,8476925,,2019020401,,2019-11-30,Colton Sissons Wide of Net
132,missed_shot,,Brett Pesce,Shooter,,,[38. 17.],2,14:10,CAR,NSH,CAR,12,NSH,18,0,3,,,8477488,,2019020401,,2019-11-30,Brett Pesce Wide of Net
149,missed_shot,,Nino Niederreiter,Shooter,,,[ 76. -13.],2,07:38,CAR,NSH,CAR,12,NSH,18,0,3,,,8475799,,2019020401,,2019-11-30,Nino Niederreiter Wide of Net
155,missed_shot,,Jordan Martinook,Shooter,,,[40. 37.],2,05:57,CAR,NSH,CAR,12,NSH,18,0,3,,,8476921,,2019020401,,2019-11-30,Jordan Martinook Wide of Net
