,event,player_one,coords,period,period_time_remaining,player_one_team,player_two_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,player_one_id,game_id,winning_team,date,description
270,giveaway,Ben Chiarot,[40. 31.],3,00:59,MTL,VAN,MTL,8,VAN,23,3,3,8475279,2019020969,,2020-02-26,Giveaway by Ben Chiarot
272,giveaway,Alexander Edler,[-33.  38.],3,00:11,VAN,MTL,MTL,8,VAN,23,3,3,8471303,2019020969,,2020-02-26,Giveaway by Alexander Edler
276,giveaway,Max Domi,[-32.  11.],4,04:18,MTL,VAN,MTL,8,VAN,23,3,3,8477503,2019020969,,2020-02-26,Giveaway by Max Domi
281,giveaway,Max Domi,[-47.  40.],4,03:48,MTL,VAN,MTL,8,VAN,23,3,3,8477503,2019020969,,2020-02-26,Giveaway by Max Domi
9,takeaway,Loui Eriksson,[-41. -16.],1,18:13,VAN,MTL,MTL,8,VAN,23,0,0,8470626,2019020969,,2020-02-26,Takeaway by Loui Eriksson
23,takeaway,Jonathan Drouin,[ 70. -39.],1,15:16,MTL,VAN,MTL,8,VAN,23,0,0,8477494,2019020969,,2020-02-26,Takeaway by Jonathan Drouin
66,takeaway,J.T. Miller,[ 53. -12.],1,06:21,VAN,MTL,MTL,8,VAN,23,2,0,8476468,2019020969,,2020-02-26,Takeaway by J.T. Miller
84,takeaway,Tanner Pearson,[36. 40.],1,02:29,VAN,MTL,MTL,8,VAN,23,2,1,8476871,2019020969,,2020-02-26,Takeaway by Tanner Pearson
85,takeaway,Ben Chiarot,[ 26. -21.],1,01:53,MTL,VAN,MTL,8,VAN,23,2,1,8475279,2019020969,,2020-02-26,Takeaway by Ben Chiarot
89,takeaway,Jeff Petry,[17. 13.],1,01:05,MTL,VAN,MTL,8,VAN,23,2,1,8473507,2019020969,,2020-02-26,Takeaway by Jeff Petry
91,takeaway,Jonathan Drouin,[-71.  14.],1,00:57,MTL,VAN,MTL,8,VAN,23,2,1,8477494,2019020969,,2020-02-26,Takeaway by Jonathan Drouin
115,takeaway,Dale Weise,[-71.   0.],2,15:08,MTL,VAN,MTL,8,VAN,23,2,1,8474668,2019020969,,2020-02-26,Takeaway by Dale Weise
133,takeaway,Nick Suzuki,[ 67. -39.],2,11:03,MTL,VAN,MTL,8,VAN,23,2,1,8480018,2019020969,,2020-02-26,Takeaway by Nick Suzuki
146,takeaway,Elias Pettersson,[ 37. -35.],2,06:54,VAN,MTL,MTL,8,VAN,23,2,1,8480012,2019020969,,2020-02-26,Takeaway by Elias Pettersson
154,takeaway,Bo Horvat,[-66. -39.],2,05:10,VAN,MTL,MTL,8,VAN,23,2,1,8477500,2019020969,,2020-02-26,Takeaway by Bo Horvat
155,takeaway,Jake Virtanen,[-50.  15.],2,04:33,VAN,MTL,MTL,8,VAN,23,2,1,8477937,2019020969,,2020-02-26,Takeaway by Jake Virtanen
167,takeaway,Dale Weise,[8. 1.],2,01:38,MTL,VAN,MTL,8,VAN,23,2,2,8474668,2019020969,,2020-02-26,Takeaway by Dale Weise
195,takeaway,Brendan Gallagher,[51.  6.],3,16:29,MTL,VAN,MTL,8,VAN,23,3,2,8475848,2019020969,,2020-02-26,Takeaway by Brendan Gallagher
200,takeaway,Adam Gaudette,[-49.  -4.],3,15:45,VAN,MTL,MTL,8,VAN,23,3,2,8478874,2019020969,,2020-02-26,Takeaway by Adam Gaudette
206,takeaway,Bo Horvat,[54. 41.],3,14:28,VAN,MTL,MTL,8,VAN,23,3,2,8477500,2019020969,,2020-02-26,Takeaway by Bo Horvat
207,takeaway,Shea Weber,[42. 41.],3,14:26,MTL,VAN,MTL,8,VAN,23,3,2,8470642,2019020969,,2020-02-26,Takeaway by Shea Weber
218,takeaway,Bo Horvat,[ 11. -17.],3,12:48,VAN,MTL,MTL,8,VAN,23,3,3,8477500,2019020969,,2020-02-26,Takeaway by Bo Horvat
222,takeaway,Tyler Toffoli,[  6. -32.],3,11:51,VAN,MTL,MTL,8,VAN,23,3,3,8475726,2019020969,,2020-02-26,Takeaway by Tyler Toffoli
232,takeaway,J.T. Miller,[40. 15.],3,09:38,VAN,MTL,MTL,8,VAN,23,3,3,8476468,2019020969,,2020-02-26,Takeaway by J.T. Miller
245,takeaway,Tyler Toffoli,[-59.  -1.],3,06:55,VAN,MTL,MTL,8,VAN,23,3,3,8475726,2019020969,,2020-02-26,Takeaway by Tyler Toffoli
251,takeaway,Nick Suzuki,[-40.  22.],3,05:51,MTL,VAN,MTL,8,VAN,23,3,3,8480018,2019020969,,2020-02-26,Takeaway by Nick Suzuki
279,takeaway,J.T. Miller,[-33. -22.],4,04:04,VAN,MTL,MTL,8,VAN,23,3,3,8476468,2019020969,,2020-02-26,Takeaway by J.T. Miller
5,giveaway,Shea Weber,[33. 35.],1,19:05,MTL,NYR,MTL,8,NYR,3,0,0,8470642,2019020985,,2020-02-28,Giveaway by Shea Weber
7,giveaway,Brett Kulak,[32. 26.],1,18:38,MTL,NYR,MTL,8,NYR,3,0,0,8476967,2019020985,,2020-02-28,Giveaway by Brett Kulak
14,giveaway,Chris Kreider,[-47.  38.],1,16:12,NYR,MTL,MTL,8,NYR,3,1,0,8475184,2019020985,,2020-02-28,Giveaway by Chris Kreider
17,giveaway,Adam Fox,[-45. -35.],1,15:32,NYR,MTL,MTL,8,NYR,3,1,0,8479323,2019020985,,2020-02-28,Giveaway by Adam Fox
26,giveaway,Ryan Lindgren,[-30.  39.],1,13:58,NYR,MTL,MTL,8,NYR,3,1,0,8479324,2019020985,,2020-02-28,Giveaway by Ryan Lindgren
31,giveaway,Artemi Panarin,[-30.  40.],1,12:37,NYR,MTL,MTL,8,NYR,3,1,0,8478550,2019020985,,2020-02-28,Giveaway by Artemi Panarin
33,giveaway,Jeff Petry,[96.  2.],1,12:15,MTL,NYR,MTL,8,NYR,3,1,0,8473507,2019020985,,2020-02-28,Giveaway by Jeff Petry
63,giveaway,Ben Chiarot,[81. 40.],1,05:24,MTL,NYR,MTL,8,NYR,3,1,0,8475279,2019020985,,2020-02-28,Giveaway by Ben Chiarot
67,giveaway,Carey Price,[ 62. -41.],1,03:39,MTL,NYR,MTL,8,NYR,3,1,0,8471679,2019020985,,2020-02-28,Giveaway by Carey Price
71,giveaway,Ryan Lindgren,[-40.  32.],1,01:25,NYR,MTL,MTL,8,NYR,3,1,0,8479324,2019020985,,2020-02-28,Giveaway by Ryan Lindgren
75,giveaway,Artturi Lehkonen,[56. 41.],1,00:31,MTL,NYR,MTL,8,NYR,3,1,0,8477476,2019020985,,2020-02-28,Giveaway by Artturi Lehkonen
76,giveaway,Nick Suzuki,[40. -3.],1,00:26,MTL,NYR,MTL,8,NYR,3,1,0,8480018,2019020985,,2020-02-28,Giveaway by Nick Suzuki
85,giveaway,Jake Evans,[-86.  35.],2,17:36,MTL,NYR,MTL,8,NYR,3,1,0,8478133,2019020985,,2020-02-28,Giveaway by Jake Evans
104,giveaway,Jake Evans,[-47.  42.],2,14:18,MTL,NYR,MTL,8,NYR,3,1,0,8478133,2019020985,,2020-02-28,Giveaway by Jake Evans
118,giveaway,Jacob Trouba,[33.  7.],2,12:16,NYR,MTL,MTL,8,NYR,3,1,0,8476885,2019020985,,2020-02-28,Giveaway by Jacob Trouba
131,giveaway,Artemi Panarin,[ 98. -17.],2,10:20,NYR,MTL,MTL,8,NYR,3,1,0,8478550,2019020985,,2020-02-28,Giveaway by Artemi Panarin
133,giveaway,Ryan Strome,[ 28. -23.],2,10:09,NYR,MTL,MTL,8,NYR,3,1,0,8476458,2019020985,,2020-02-28,Giveaway by Ryan Strome
137,giveaway,Shea Weber,[-9. 19.],2,09:21,MTL,NYR,MTL,8,NYR,3,1,0,8470642,2019020985,,2020-02-28,Giveaway by Shea Weber
146,giveaway,Max Domi,[35. 12.],2,07:54,MTL,NYR,MTL,8,NYR,3,1,0,8477503,2019020985,,2020-02-28,Giveaway by Max Domi
148,giveaway,Ryan Lindgren,[ 34. -33.],2,06:38,NYR,MTL,MTL,8,NYR,3,1,0,8479324,2019020985,,2020-02-28,Giveaway by Ryan Lindgren
173,giveaway,Filip Chytil,[38. 16.],2,02:09,NYR,MTL,MTL,8,NYR,3,2,0,8480078,2019020985,,2020-02-28,Giveaway by Filip Chytil
177,giveaway,Max Domi,[-20. -16.],2,01:02,MTL,NYR,MTL,8,NYR,3,2,1,8477503,2019020985,,2020-02-28,Giveaway by Max Domi
180,giveaway,Max Domi,[-72.  42.],2,00:42,MTL,NYR,MTL,8,NYR,3,2,1,8477503,2019020985,,2020-02-28,Giveaway by Max Domi
184,giveaway,Adam Fox,[-46. -20.],3,19:48,NYR,MTL,MTL,8,NYR,3,2,1,8479323,2019020985,,2020-02-28,Giveaway by Adam Fox
204,giveaway,Tomas Tatar,[ 33. -39.],3,15:53,MTL,NYR,MTL,8,NYR,3,2,1,8475193,2019020985,,2020-02-28,Giveaway by Tomas Tatar
209,giveaway,Brendan Smith,[-35.  32.],3,14:45,NYR,MTL,MTL,8,NYR,3,2,1,8474090,2019020985,,2020-02-28,Giveaway by Brendan Smith
212,giveaway,Jacob Trouba,[-65. -39.],3,14:23,NYR,MTL,MTL,8,NYR,3,2,1,8476885,2019020985,,2020-02-28,Giveaway by Jacob Trouba
221,giveaway,Shea Weber,[61. 26.],3,12:16,MTL,NYR,MTL,8,NYR,3,2,1,8470642,2019020985,,2020-02-28,Giveaway by Shea Weber
224,giveaway,Shea Weber,[29. 38.],3,11:57,MTL,NYR,MTL,8,NYR,3,2,1,8470642,2019020985,,2020-02-28,Giveaway by Shea Weber
236,giveaway,Brendan Smith,[-30.  39.],3,08:32,NYR,MTL,MTL,8,NYR,3,2,2,8474090,2019020985,,2020-02-28,Giveaway by Brendan Smith
237,giveaway,Dale Weise,[ 60. -39.],3,08:12,MTL,NYR,MTL,8,NYR,3,2,2,8474668,2019020985,,2020-02-28,Giveaway by Dale Weise
244,giveaway,Artturi Lehkonen,[59. 42.],3,07:46,MTL,NYR,MTL,8,NYR,3,2,2,8477476,2019020985,,2020-02-28,Giveaway by Artturi Lehkonen
254,giveaway,Shea Weber,[74. 42.],3,06:02,MTL,NYR,MTL,8,NYR,3,2,3,8470642,2019020985,,2020-02-28,Giveaway by Shea Weber
273,giveaway,Greg McKegg,[-60.  42.],3,00:51,NYR,MTL,MTL,8,NYR,3,2,5,8475735,2019020985,,2020-02-28,Giveaway by Greg McKegg
4,takeaway,Phillip Danault,[ 53. -36.],1,19:15,MTL,NYR,MTL,8,NYR,3,0,0,8476479,2019020985,,2020-02-28,Takeaway by Phillip Danault
28,takeaway,Marc Staal,[-95. -14.],1,13:38,NYR,MTL,MTL,8,NYR,3,1,0,8471686,2019020985,,2020-02-28,Takeaway by Marc Staal
41,takeaway,Mika Zibanejad,[-60.  -6.],1,10:19,NYR,MTL,MTL,8,NYR,3,1,0,8476459,2019020985,,2020-02-28,Takeaway by Mika Zibanejad
45,takeaway,Filip Chytil,[10. 19.],1,08:22,NYR,MTL,MTL,8,NYR,3,1,0,8480078,2019020985,,2020-02-28,Takeaway by Filip Chytil
124,takeaway,Julien Gauthier,[37. 36.],2,11:18,NYR,MTL,MTL,8,NYR,3,1,0,8479328,2019020985,,2020-02-28,Takeaway by Julien Gauthier
138,takeaway,Brendan Gallagher,[98.  5.],2,09:07,MTL,NYR,MTL,8,NYR,3,1,0,8475848,2019020985,,2020-02-28,Takeaway by Brendan Gallagher
147,takeaway,Ryan Lindgren,[ 69. -11.],2,06:41,NYR,MTL,MTL,8,NYR,3,1,0,8479324,2019020985,,2020-02-28,Takeaway by Ryan Lindgren
159,takeaway,Joel Armia,[-36.  20.],2,04:33,MTL,NYR,MTL,8,NYR,3,1,0,8476469,2019020985,,2020-02-28,Takeaway by Joel Armia
188,takeaway,Brendan Gallagher,[38. 29.],3,19:23,MTL,NYR,MTL,8,NYR,3,2,1,8475848,2019020985,,2020-02-28,Takeaway by Brendan Gallagher
189,takeaway,Joel Armia,[53. 18.],3,19:01,MTL,NYR,MTL,8,NYR,3,2,1,8476469,2019020985,,2020-02-28,Takeaway by Joel Armia
190,takeaway,Jacob Trouba,[-69. -30.],3,18:53,NYR,MTL,MTL,8,NYR,3,2,1,8476885,2019020985,,2020-02-28,Takeaway by Jacob Trouba
199,takeaway,Brendan Gallagher,[-98.  10.],3,16:17,MTL,NYR,MTL,8,NYR,3,2,1,8475848,2019020985,,2020-02-28,Takeaway by Brendan Gallagher
206,takeaway,Joel Armia,[-51.  39.],3,14:53,MTL,NYR,MTL,8,NYR,3,2,1,8476469,2019020985,,2020-02-28,Takeaway by Joel Armia
216,takeaway,Jake Evans,[34.  6.],3,13:22,MTL,NYR,MTL,8,NYR,3,2,1,8478133,2019020985,,2020-02-28,Takeaway by Jake Evans
228,takeaway,Jeff Petry,[50. 41.],3,10:29,MTL,NYR,MTL,8,NYR,3,2,1,8473507,2019020985,,2020-02-28,Takeaway by Jeff Petry
256,takeaway,Artturi Lehkonen,[ 32. -15.],3,05:32,MTL,NYR,MTL,8,NYR,3,2,3,8477476,2019020985,,2020-02-28,Takeaway by Artturi Lehkonen
257,takeaway,Joel Armia,[54. 38.],3,05:02,MTL,NYR,MTL,8,NYR,3,2,3,8476469,2019020985,,2020-02-28,Takeaway by Joel Armia
6,giveaway,Sebastian Aho,[ 36. -12.],1,18:51,CAR,MTL,MTL,8,CAR,12,0,0,8478427,2019021004,,2020-03-01,Giveaway by Sebastian Aho
23,giveaway,Teuvo Teravainen,[-33. -39.],1,17:24,CAR,MTL,MTL,8,CAR,12,0,0,8476882,2019021004,,2020-03-01,Giveaway by Teuvo Teravainen
39,giveaway,Dale Weise,[  6. -20.],1,15:03,MTL,CAR,MTL,8,CAR,12,1,0,8474668,2019021004,,2020-03-01,Giveaway by Dale Weise
52,giveaway,Xavier Ouellet,[ 72. -41.],1,10:58,MTL,CAR,MTL,8,CAR,12,1,0,8476443,2019021004,,2020-03-01,Giveaway by Xavier Ouellet
56,giveaway,Ben Chiarot,[ 73. -40.],1,10:23,MTL,CAR,MTL,8,CAR,12,1,0,8475279,2019021004,,2020-03-01,Giveaway by Ben Chiarot
69,giveaway,Trevor van Riemsdyk,[-64.  41.],1,07:43,CAR,MTL,MTL,8,CAR,12,1,0,8477845,2019021004,,2020-03-01,Giveaway by Trevor van Riemsdyk
72,giveaway,Nino Niederreiter,[-40.  21.],1,06:21,CAR,MTL,MTL,8,CAR,12,1,0,8475799,2019021004,,2020-03-01,Giveaway by Nino Niederreiter
92,giveaway,Jeff Petry,[ 35. -40.],1,01:04,MTL,CAR,MTL,8,CAR,12,1,0,8473507,2019021004,,2020-03-01,Giveaway by Jeff Petry
95,giveaway,Jordan Martinook,[-42. -40.],1,00:21,CAR,MTL,MTL,8,CAR,12,1,0,8476921,2019021004,,2020-03-01,Giveaway by Jordan Martinook
105,giveaway,Charlie Lindgren,[-54. -40.],2,16:38,MTL,CAR,MTL,8,CAR,12,1,0,8479292,2019021004,,2020-03-01,Giveaway by Charlie Lindgren
107,giveaway,Max Domi,[-45. -40.],2,16:28,MTL,CAR,MTL,8,CAR,12,1,0,8477503,2019021004,,2020-03-01,Giveaway by Max Domi
114,giveaway,Ben Chiarot,[-49.  41.],2,15:21,MTL,CAR,MTL,8,CAR,12,3,0,8475279,2019021004,,2020-03-01,Giveaway by Ben Chiarot
116,giveaway,Charles Hudon,[-45.  40.],2,14:23,MTL,CAR,MTL,8,CAR,12,3,0,8476948,2019021004,,2020-03-01,Giveaway by Charles Hudon
155,giveaway,Joel Armia,[-36.  39.],2,04:56,MTL,CAR,MTL,8,CAR,12,3,1,8476469,2019021004,,2020-03-01,Giveaway by Joel Armia
157,giveaway,Nick Suzuki,[-84. -37.],2,04:48,MTL,CAR,MTL,8,CAR,12,3,1,8480018,2019021004,,2020-03-01,Giveaway by Nick Suzuki
159,giveaway,Joel Armia,[-31.  14.],2,04:35,MTL,CAR,MTL,8,CAR,12,3,1,8476469,2019021004,,2020-03-01,Giveaway by Joel Armia
167,giveaway,Haydn Fleury,[58. 40.],2,03:00,CAR,MTL,MTL,8,CAR,12,3,1,8477938,2019021004,,2020-03-01,Giveaway by Haydn Fleury
169,giveaway,Jordan Weal,[-66.  23.],2,02:43,MTL,CAR,MTL,8,CAR,12,3,1,8475738,2019021004,,2020-03-01,Giveaway by Jordan Weal
174,giveaway,Tomas Tatar,[42. 25.],2,01:48,MTL,CAR,MTL,8,CAR,12,3,1,8475193,2019021004,,2020-03-01,Giveaway by Tomas Tatar
177,giveaway,Jaccob Slavin,[ 34. -20.],2,01:21,CAR,MTL,MTL,8,CAR,12,3,1,8476958,2019021004,,2020-03-01,Giveaway by Jaccob Slavin
179,giveaway,Jordan Martinook,[ 40. -34.],2,00:16,CAR,MTL,MTL,8,CAR,12,3,1,8476921,2019021004,,2020-03-01,Giveaway by Jordan Martinook
188,giveaway,Jeff Petry,[ 76. -39.],3,19:24,MTL,CAR,MTL,8,CAR,12,3,1,8473507,2019021004,,2020-03-01,Giveaway by Jeff Petry
190,giveaway,Jeff Petry,[34. 25.],3,19:12,MTL,CAR,MTL,8,CAR,12,3,1,8473507,2019021004,,2020-03-01,Giveaway by Jeff Petry
195,giveaway,Justin Williams,[ 7. 35.],3,18:17,CAR,MTL,MTL,8,CAR,12,3,2,8468508,2019021004,,2020-03-01,Giveaway by Justin Williams
207,giveaway,Shea Weber,[33. 40.],3,15:14,MTL,CAR,MTL,8,CAR,12,3,2,8470642,2019021004,,2020-03-01,Giveaway by Shea Weber
208,giveaway,Jake Gardiner,[-44.  36.],3,14:46,CAR,MTL,MTL,8,CAR,12,3,2,8474581,2019021004,,2020-03-01,Giveaway by Jake Gardiner
212,giveaway,Jeff Petry,[96.  8.],3,13:51,MTL,CAR,MTL,8,CAR,12,3,2,8473507,2019021004,,2020-03-01,Giveaway by Jeff Petry
231,giveaway,Trevor van Riemsdyk,[-38. -40.],3,10:36,CAR,MTL,MTL,8,CAR,12,3,2,8477845,2019021004,,2020-03-01,Giveaway by Trevor van Riemsdyk
234,giveaway,Jeff Petry,[66.  0.],3,10:26,MTL,CAR,MTL,8,CAR,12,3,2,8473507,2019021004,,2020-03-01,Giveaway by Jeff Petry
249,giveaway,Xavier Ouellet,[ 33. -26.],3,06:12,MTL,CAR,MTL,8,CAR,12,3,2,8476443,2019021004,,2020-03-01,Giveaway by Xavier Ouellet
255,giveaway,Ben Chiarot,[ 52. -40.],3,04:35,MTL,CAR,MTL,8,CAR,12,3,2,8475279,2019021004,,2020-03-01,Giveaway by Ben Chiarot
259,giveaway,Nino Niederreiter,[-36. -37.],3,04:18,CAR,MTL,MTL,8,CAR,12,3,2,8475799,2019021004,,2020-03-01,Giveaway by Nino Niederreiter
263,giveaway,Joel Armia,[35.  3.],3,03:43,MTL,CAR,MTL,8,CAR,12,3,2,8476469,2019021004,,2020-03-01,Giveaway by Joel Armia
270,giveaway,Nino Niederreiter,[-95.   7.],3,01:54,CAR,MTL,MTL,8,CAR,12,3,2,8475799,2019021004,,2020-03-01,Giveaway by Nino Niederreiter
271,giveaway,Brett Kulak,[ 51. -38.],3,01:39,MTL,CAR,MTL,8,CAR,12,3,2,8476967,2019021004,,2020-03-01,Giveaway by Brett Kulak
54,takeaway,Charles Hudon,[-50.  42.],1,10:47,MTL,CAR,MTL,8,CAR,12,1,0,8476948,2019021004,,2020-03-01,Takeaway by Charles Hudon
59,takeaway,Joel Edmundson,[32. 40.],1,10:10,CAR,MTL,MTL,8,CAR,12,1,0,8476441,2019021004,,2020-03-01,Takeaway by Joel Edmundson
88,takeaway,Nino Niederreiter,[-33. -40.],1,01:24,CAR,MTL,MTL,8,CAR,12,1,0,8475799,2019021004,,2020-03-01,Takeaway by Nino Niederreiter
93,takeaway,Jeff Petry,[81.  0.],1,00:46,MTL,CAR,MTL,8,CAR,12,1,0,8473507,2019021004,,2020-03-01,Takeaway by Jeff Petry
139,takeaway,Joel Armia,[-43.  37.],2,07:55,MTL,CAR,MTL,8,CAR,12,3,1,8476469,2019021004,,2020-03-01,Takeaway by Joel Armia
154,takeaway,Joel Armia,[21. 41.],2,04:57,MTL,CAR,MTL,8,CAR,12,3,1,8476469,2019021004,,2020-03-01,Takeaway by Joel Armia
197,takeaway,Nick Suzuki,[-43. -21.],3,18:02,MTL,CAR,MTL,8,CAR,12,3,2,8480018,2019021004,,2020-03-01,Takeaway by Nick Suzuki
266,takeaway,Tomas Tatar,[-98.   2.],3,02:55,MTL,CAR,MTL,8,CAR,12,3,2,8475193,2019021004,,2020-03-01,Takeaway by Tomas Tatar
28,giveaway,Max Domi,[-33.  17.],1,12:41,MTL,NYI,NYI,2,MTL,8,0,0,8477503,2019021020,,2020-03-04,Giveaway by Max Domi
46,giveaway,Derick Brassard,[ 33. -27.],1,08:31,NYI,MTL,NYI,2,MTL,8,0,0,8473544,2019021020,,2020-03-04,Giveaway by Derick Brassard
52,giveaway,Ryan Pulock,[ 20. -17.],1,07:46,NYI,MTL,NYI,2,MTL,8,0,0,8477506,2019021020,,2020-03-04,Giveaway by Ryan Pulock
54,giveaway,Mathew Barzal,[56. 39.],1,07:11,NYI,MTL,NYI,2,MTL,8,0,0,8478445,2019021020,,2020-03-04,Giveaway by Mathew Barzal
75,giveaway,Shea Weber,[ 58. -37.],1,03:10,MTL,NYI,NYI,2,MTL,8,0,2,8470642,2019021020,,2020-03-04,Giveaway by Shea Weber
77,giveaway,Jeff Petry,[81. 39.],1,02:27,MTL,NYI,NYI,2,MTL,8,0,2,8473507,2019021020,,2020-03-04,Giveaway by Jeff Petry
82,giveaway,Devon Toews,[-48.  19.],1,01:27,NYI,MTL,NYI,2,MTL,8,0,2,8478038,2019021020,,2020-03-04,Giveaway by Devon Toews
89,giveaway,Jeff Petry,[-96.  17.],2,19:13,MTL,NYI,NYI,2,MTL,8,0,3,8473507,2019021020,,2020-03-04,Giveaway by Jeff Petry
101,giveaway,Max Domi,[96.  7.],2,17:13,MTL,NYI,NYI,2,MTL,8,0,3,8477503,2019021020,,2020-03-04,Giveaway by Max Domi
105,giveaway,Mathew Barzal,[-44.  35.],2,16:05,NYI,MTL,NYI,2,MTL,8,0,3,8478445,2019021020,,2020-03-04,Giveaway by Mathew Barzal
116,giveaway,Max Domi,[33. -8.],2,13:32,MTL,NYI,NYI,2,MTL,8,0,3,8477503,2019021020,,2020-03-04,Giveaway by Max Domi
118,giveaway,Andy Greene,[96. -5.],2,13:06,NYI,MTL,NYI,2,MTL,8,0,3,8472382,2019021020,,2020-03-04,Giveaway by Andy Greene
126,giveaway,Jordan Weal,[ 78. -37.],2,10:53,MTL,NYI,NYI,2,MTL,8,0,3,8475738,2019021020,,2020-03-04,Giveaway by Jordan Weal
148,giveaway,Semyon Varlamov,[96. -1.],2,06:36,NYI,MTL,NYI,2,MTL,8,0,4,8473575,2019021020,,2020-03-04,Giveaway by Semyon Varlamov
153,giveaway,Anthony Beauvillier,[-40.  38.],2,04:51,NYI,MTL,NYI,2,MTL,8,0,4,8478463,2019021020,,2020-03-04,Giveaway by Anthony Beauvillier
154,giveaway,Joel Armia,[-40.  12.],2,04:47,MTL,NYI,NYI,2,MTL,8,0,4,8476469,2019021020,,2020-03-04,Giveaway by Joel Armia
160,giveaway,Jeff Petry,[-96.  -7.],2,04:03,MTL,NYI,NYI,2,MTL,8,0,4,8473507,2019021020,,2020-03-04,Giveaway by Jeff Petry
166,giveaway,Andy Greene,[-15.  37.],2,03:03,NYI,MTL,NYI,2,MTL,8,0,4,8472382,2019021020,,2020-03-04,Giveaway by Andy Greene
175,giveaway,Jordan Eberle,[-29. -13.],2,00:23,NYI,MTL,NYI,2,MTL,8,0,4,8474586,2019021020,,2020-03-04,Giveaway by Jordan Eberle
176,giveaway,Carey Price,[-96.   0.],2,00:06,MTL,NYI,NYI,2,MTL,8,0,4,8471679,2019021020,,2020-03-04,Giveaway by Carey Price
184,giveaway,Matt Martin,[ 95. -20.],3,17:19,NYI,MTL,NYI,2,MTL,8,0,4,8474709,2019021020,,2020-03-04,Giveaway by Matt Martin
185,giveaway,Shea Weber,[31. 38.],3,17:04,MTL,NYI,NYI,2,MTL,8,0,4,8470642,2019021020,,2020-03-04,Giveaway by Shea Weber
201,giveaway,Carey Price,[96.  0.],3,13:47,MTL,NYI,NYI,2,MTL,8,0,4,8471679,2019021020,,2020-03-04,Giveaway by Carey Price
210,giveaway,Nick Leddy,[-97.   9.],3,12:19,NYI,MTL,NYI,2,MTL,8,1,4,8475181,2019021020,,2020-03-04,Giveaway by Nick Leddy
211,giveaway,Brett Kulak,[ 95. -23.],3,12:09,MTL,NYI,NYI,2,MTL,8,1,4,8476967,2019021020,,2020-03-04,Giveaway by Brett Kulak
228,giveaway,Jean-Gabriel Pageau,[-14. -30.],3,05:33,NYI,MTL,NYI,2,MTL,8,1,4,8476419,2019021020,,2020-03-04,Giveaway by Jean-Gabriel Pageau
247,giveaway,Jean-Gabriel Pageau,[36. 40.],3,02:52,NYI,MTL,NYI,2,MTL,8,2,5,8476419,2019021020,,2020-03-04,Giveaway by Jean-Gabriel Pageau
255,giveaway,Brett Kulak,[95. 21.],3,01:24,MTL,NYI,NYI,2,MTL,8,2,6,8476967,2019021020,,2020-03-04,Giveaway by Brett Kulak
14,takeaway,Joel Armia,[-15. -21.],1,16:14,MTL,NYI,NYI,2,MTL,8,0,0,8476469,2019021020,,2020-03-04,Takeaway by Joel Armia
40,takeaway,Andy Greene,[-94.  26.],1,10:31,NYI,MTL,NYI,2,MTL,8,0,0,8472382,2019021020,,2020-03-04,Takeaway by Andy Greene
45,takeaway,Brendan Gallagher,[-10. -30.],1,08:50,MTL,NYI,NYI,2,MTL,8,0,0,8475848,2019021020,,2020-03-04,Takeaway by Brendan Gallagher
81,takeaway,Shea Weber,[11. 39.],1,01:47,MTL,NYI,NYI,2,MTL,8,0,2,8470642,2019021020,,2020-03-04,Takeaway by Shea Weber
125,takeaway,Max Domi,[-51.  38.],2,11:03,MTL,NYI,NYI,2,MTL,8,0,3,8477503,2019021020,,2020-03-04,Takeaway by Max Domi
127,takeaway,Max Domi,[14. 12.],2,10:48,MTL,NYI,NYI,2,MTL,8,0,3,8477503,2019021020,,2020-03-04,Takeaway by Max Domi
143,takeaway,Joel Armia,[29. 39.],2,07:27,MTL,NYI,NYI,2,MTL,8,0,3,8476469,2019021020,,2020-03-04,Takeaway by Joel Armia
152,takeaway,Brendan Gallagher,[ 31. -38.],2,05:02,MTL,NYI,NYI,2,MTL,8,0,4,8475848,2019021020,,2020-03-04,Takeaway by Brendan Gallagher
236,takeaway,Nick Leddy,[-14.  24.],3,04:24,NYI,MTL,NYI,2,MTL,8,1,5,8475181,2019021020,,2020-03-04,Takeaway by Nick Leddy
44,giveaway,Andrei Vasilevskiy,[-14.  -4.],1,06:50,TBL,MTL,TBL,14,MTL,8,2,0,8476883,2019021034,,2020-03-07,Giveaway by Andrei Vasilevskiy
64,giveaway,Christian Folin,[ 41. -37.],1,03:10,MTL,TBL,TBL,14,MTL,8,2,0,8477850,2019021034,,2020-03-07,Giveaway by Christian Folin
77,giveaway,Nick Suzuki,[-33. -41.],2,17:31,MTL,TBL,TBL,14,MTL,8,2,0,8480018,2019021034,,2020-03-07,Giveaway by Nick Suzuki
104,giveaway,Anthony Cirelli,[97. -7.],2,10:35,TBL,MTL,TBL,14,MTL,8,2,0,8478519,2019021034,,2020-03-07,Giveaway by Anthony Cirelli
148,giveaway,Joel Armia,[ 53. -40.],3,17:47,MTL,TBL,TBL,14,MTL,8,3,0,8476469,2019021034,,2020-03-07,Giveaway by Joel Armia
154,giveaway,Anthony Cirelli,[ 46. -37.],3,15:20,TBL,MTL,TBL,14,MTL,8,3,0,8478519,2019021034,,2020-03-07,Giveaway by Anthony Cirelli
