,event,hitter,hittee,coords,period,period_time_remaining,hitter_team,hittee_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,hitter_id,hittee_id,description
28,hit,Wayne Simmonds,Mikhail Sergachev,[77. 37.],1,13:06,NJD,TBL,NJD,1,TBL,14,1,0,8474190,8479410.0,Wayne Simmonds hit Mikhail Sergachev
38,hit,Nikita Kucherov,Jack Hughes,[58. 39.],1,11:23,TBL,NJD,NJD,1,TBL,14,1,0,8476453,8481559.0,Nikita Kucherov hit Jack Hughes
45,hit,Will Butcher,Alex Killorn,[-95. -23.],1,09:57,NJD,TBL,NJD,1,TBL,14,1,1,8477355,8473986.0,Will Butcher hit Alex Killorn
47,hit,John Hayden,Luke Schenn,[ 95. -24.],1,09:41,NJD,TBL,NJD,1,TBL,14,1,1,8477401,8474568.0,John Hayden hit Luke Schenn
55,hit,Alexander Volkov,Andy Greene,[-96. -13.],1,06:56,TBL,NJD,NJD,1,TBL,14,1,1,8480186,8472382.0,Alexander Volkov hit Andy Greene
59,hit,Taylor Hall,Ryan McDonagh,[ 95. -27.],1,06:12,NJD,TBL,NJD,1,TBL,14,1,1,8475791,8474151.0,Taylor Hall hit Ryan McDonagh
64,hit,Steven Stamkos,Jesper Bratt,[97. 13.],1,04:48,TBL,NJD,NJD,1,TBL,14,1,1,8474564,8479407.0,Steven Stamkos hit Jesper Bratt
91,hit,Matt Tennyson,Mathieu Joseph,[93. 30.],2,16:28,NJD,TBL,NJD,1,TBL,14,1,2,8476807,8478472.0,Matt Tennyson hit Mathieu Joseph
96,hit,Jan Rutta,Wayne Simmonds,[-67. -31.],2,15:00,TBL,NJD,NJD,1,TBL,14,1,2,8480172,8474190.0,Jan Rutta hit Wayne Simmonds
103,hit,Kevin Rooney,Mikhail Sergachev,[-88.  28.],2,13:28,NJD,TBL,NJD,1,TBL,14,2,2,8479291,8479410.0,Kevin Rooney hit Mikhail Sergachev
108,hit,Luke Schenn,Blake Coleman,[-95.  22.],2,12:19,TBL,NJD,NJD,1,TBL,14,2,2,8474568,8476399.0,Luke Schenn hit Blake Coleman
114,hit,Kyle Palmieri,Carter Verhaeghe,[ 46. -39.],2,11:13,NJD,TBL,NJD,1,TBL,14,2,2,8475151,8477409.0,Kyle Palmieri hit Carter Verhaeghe
134,hit,Jan Rutta,Damon Severson,[ 94. -30.],2,04:37,TBL,NJD,NJD,1,TBL,14,4,3,8480172,8476923.0,Jan Rutta hit Damon Severson
138,hit,John Hayden,Braydon Coburn,[-95.  24.],2,03:12,NJD,TBL,NJD,1,TBL,14,4,3,8477401,8470601.0,John Hayden hit Braydon Coburn
139,hit,Miles Wood,Jan Rutta,[ 16. -40.],2,03:04,NJD,TBL,NJD,1,TBL,14,4,3,8477425,8480172.0,Miles Wood hit Jan Rutta
141,hit,Travis Zajac,Kevin Shattenkirk,[ 30. -39.],2,02:41,NJD,TBL,NJD,1,TBL,14,4,3,8471233,8474031.0,Travis Zajac hit Kevin Shattenkirk
142,hit,Blake Coleman,Anthony Cirelli,[ 79. -34.],2,02:15,NJD,TBL,NJD,1,TBL,14,4,3,8476399,8478519.0,Blake Coleman hit Anthony Cirelli
148,hit,Ondrej Palat,Damon Severson,[ 94. -29.],2,00:17,TBL,NJD,NJD,1,TBL,14,4,3,8476292,8476923.0,Ondrej Palat hit Damon Severson
153,hit,Tyler Johnson,Nico Hischier,[53. 35.],3,19:41,TBL,NJD,NJD,1,TBL,14,4,3,8474870,8480002.0,Tyler Johnson hit Nico Hischier
161,hit,Luke Schenn,Taylor Hall,[ 53. -38.],3,18:13,TBL,NJD,NJD,1,TBL,14,5,3,8474568,8475791.0,Luke Schenn hit Taylor Hall
175,hit,Wayne Simmonds,Mikhail Sergachev,[ 88. -33.],3,15:02,NJD,TBL,NJD,1,TBL,14,5,4,8474190,8479410.0,Wayne Simmonds hit Mikhail Sergachev
177,hit,John Hayden,Braydon Coburn,[ 75. -37.],3,13:41,NJD,TBL,NJD,1,TBL,14,5,4,8477401,8470601.0,John Hayden hit Braydon Coburn
180,hit,Cedric Paquette,Miles Wood,[ 8. 42.],3,13:16,TBL,NJD,NJD,1,TBL,14,5,4,8476975,8477425.0,Cedric Paquette hit Miles Wood
187,hit,Blake Coleman,Steven Stamkos,[95. 21.],3,12:02,NJD,TBL,NJD,1,TBL,14,5,5,8476399,8474564.0,Blake Coleman hit Steven Stamkos
188,hit,Steven Stamkos,Blake Coleman,[56.  6.],3,11:44,TBL,NJD,NJD,1,TBL,14,5,5,8474564,8476399.0,Steven Stamkos hit Blake Coleman
190,hit,Yanni Gourde,Miles Wood,[-39.  38.],3,09:57,TBL,NJD,NJD,1,TBL,14,5,5,8476826,8477425.0,Yanni Gourde hit Miles Wood
191,hit,Miles Wood,Kevin Shattenkirk,[97. -3.],3,09:47,NJD,TBL,NJD,1,TBL,14,5,5,8477425,8474031.0,Miles Wood hit Kevin Shattenkirk
192,hit,Luke Schenn,Kyle Palmieri,[ 95. -18.],3,09:02,TBL,NJD,NJD,1,TBL,14,5,5,8474568,8475151.0,Luke Schenn hit Kyle Palmieri
204,hit,Wayne Simmonds,Mikhail Sergachev,[  2. -37.],3,05:07,NJD,TBL,NJD,1,TBL,14,5,5,8474190,8479410.0,Wayne Simmonds hit Mikhail Sergachev
208,hit,Alex Killorn,Kyle Palmieri,[ 20. -36.],3,03:41,TBL,NJD,NJD,1,TBL,14,5,6,8473986,8475151.0,Alex Killorn hit Kyle Palmieri
210,hit,Mikhail Sergachev,Pavel Zacha,[ 94. -21.],3,03:18,TBL,NJD,NJD,1,TBL,14,5,6,8479410,8478401.0,Mikhail Sergachev hit Pavel Zacha
218,hit,Kyle Palmieri,Jan Rutta,[ 89. -37.],3,00:18,NJD,TBL,NJD,1,TBL,14,5,6,8475151,8480172.0,Kyle Palmieri hit Jan Rutta
1,hit,Michael Dal Colle,Kevin Shattenkirk,[68. 40.],1,19:41,NYI,TBL,NYI,2,TBL,14,0,0,8477936,8474031.0,Michael Dal Colle hit Kevin Shattenkirk
4,hit,Derick Brassard,Ryan McDonagh,[ 93. -23.],1,19:08,NYI,TBL,NYI,2,TBL,14,0,0,8473544,8474151.0,Derick Brassard hit Ryan McDonagh
9,hit,Alexander Volkov,Anders Lee,[96. 20.],1,18:11,TBL,NYI,NYI,2,TBL,14,0,0,8480186,8475314.0,Alexander Volkov hit Anders Lee
10,hit,Cole Bardreau,Kevin Shattenkirk,[ 97. -19.],1,17:51,NYI,TBL,NYI,2,TBL,14,0,0,8478367,8474031.0,Cole Bardreau hit Kevin Shattenkirk
13,hit,Luke Witkowski,Adam Pelech,[-41.  35.],1,17:06,TBL,NYI,NYI,2,TBL,14,0,0,8474722,8476917.0,Luke Witkowski hit Adam Pelech
14,hit,Luke Witkowski,Johnny Boychuk,[-68. -40.],1,16:54,TBL,NYI,NYI,2,TBL,14,0,0,8474722,8470187.0,Luke Witkowski hit Johnny Boychuk
15,hit,Casey Cizikas,Erik Cernak,[83. 33.],1,16:38,NYI,TBL,NYI,2,TBL,14,0,0,8475231,8478416.0,Casey Cizikas hit Erik Cernak
17,hit,Casey Cizikas,Luke Witkowski,[-36.  39.],1,16:26,NYI,TBL,NYI,2,TBL,14,0,0,8475231,8474722.0,Casey Cizikas hit Luke Witkowski
18,hit,Yanni Gourde,Johnny Boychuk,[-95.  24.],1,16:19,TBL,NYI,NYI,2,TBL,14,0,0,8476826,8470187.0,Yanni Gourde hit Johnny Boychuk
28,hit,Steven Stamkos,Anthony Beauvillier,[ 62. -40.],1,13:33,TBL,NYI,NYI,2,TBL,14,0,0,8474564,8478463.0,Steven Stamkos hit Anthony Beauvillier
32,hit,Luke Schenn,Nick Leddy,[95. 19.],1,12:16,TBL,NYI,NYI,2,TBL,14,0,0,8474568,8475181.0,Luke Schenn hit Nick Leddy
37,hit,Casey Cizikas,Mikhail Sergachev,[ 83. -35.],1,11:09,NYI,TBL,NYI,2,TBL,14,0,0,8475231,8479410.0,Casey Cizikas hit Mikhail Sergachev
41,hit,Johnny Boychuk,Brayden Point,[54. 40.],1,10:08,NYI,TBL,NYI,2,TBL,14,0,0,8470187,8478010.0,Johnny Boychuk hit Brayden Point
42,hit,Ross Johnston,Luke Schenn,[-18.  28.],1,09:44,NYI,TBL,NYI,2,TBL,14,0,0,8477527,8474568.0,Ross Johnston hit Luke Schenn
55,hit,Scott Mayfield,Brayden Point,[-57.  38.],1,05:40,NYI,TBL,NYI,2,TBL,14,0,0,8476429,8478010.0,Scott Mayfield hit Brayden Point
59,hit,Casey Cizikas,Mikhail Sergachev,[ 82. -36.],1,05:04,NYI,TBL,NYI,2,TBL,14,0,0,8475231,8479410.0,Casey Cizikas hit Mikhail Sergachev
61,hit,Cole Bardreau,Erik Cernak,[41. 40.],1,04:08,NYI,TBL,NYI,2,TBL,14,0,0,8478367,8478416.0,Cole Bardreau hit Erik Cernak
67,hit,Cal Clutterbuck,Ondrej Palat,[-7.  0.],1,02:24,NYI,TBL,NYI,2,TBL,14,0,0,8473504,8476292.0,Cal Clutterbuck hit Ondrej Palat
74,hit,Scott Mayfield,Nikita Kucherov,[-58. -39.],1,00:30,NYI,TBL,NYI,2,TBL,14,0,0,8476429,8476453.0,Scott Mayfield hit Nikita Kucherov
76,hit,Cal Clutterbuck,Kevin Shattenkirk,[-96.  18.],2,19:34,NYI,TBL,NYI,2,TBL,14,0,0,8473504,8474031.0,Cal Clutterbuck hit Kevin Shattenkirk
77,hit,Cal Clutterbuck,Tyler Johnson,[-96.  -2.],2,19:27,NYI,TBL,NYI,2,TBL,14,0,0,8473504,8474870.0,Cal Clutterbuck hit Tyler Johnson
79,hit,Luke Schenn,Brock Nelson,[-80.  37.],2,19:05,TBL,NYI,NYI,2,TBL,14,0,0,8474568,8475754.0,Luke Schenn hit Brock Nelson
80,hit,Scott Mayfield,Alexander Volkov,[ 71. -39.],2,18:52,NYI,TBL,NYI,2,TBL,14,0,0,8476429,8480186.0,Scott Mayfield hit Alexander Volkov
83,hit,Luke Schenn,Anthony Beauvillier,[-95.  20.],2,18:42,TBL,NYI,NYI,2,TBL,14,0,0,8474568,8478463.0,Luke Schenn hit Anthony Beauvillier
85,hit,Scott Mayfield,Alexander Volkov,[96.  1.],2,18:25,NYI,TBL,NYI,2,TBL,14,0,0,8476429,8480186.0,Scott Mayfield hit Alexander Volkov
103,hit,Casey Cizikas,Jan Rutta,[-96.   7.],2,14:27,NYI,TBL,NYI,2,TBL,14,1,0,8475231,8480172.0,Casey Cizikas hit Jan Rutta
127,hit,Ross Johnston,Kevin Shattenkirk,[-17.  39.],2,10:20,NYI,TBL,NYI,2,TBL,14,1,1,8477527,8474031.0,Ross Johnston hit Kevin Shattenkirk
131,hit,Luke Witkowski,Josh Bailey,[37. 38.],2,09:06,TBL,NYI,NYI,2,TBL,14,1,1,8474722,8474573.0,Luke Witkowski hit Josh Bailey
133,hit,Yanni Gourde,Adam Pelech,[-21. -38.],2,08:48,TBL,NYI,NYI,2,TBL,14,1,1,8476826,8476917.0,Yanni Gourde hit Adam Pelech
138,hit,Scott Mayfield,Alex Killorn,[66. 40.],2,08:04,NYI,TBL,NYI,2,TBL,14,2,1,8476429,8473986.0,Scott Mayfield hit Alex Killorn
139,hit,Jan Rutta,Casey Cizikas,[-96.   7.],2,07:51,TBL,NYI,NYI,2,TBL,14,2,1,8480172,8475231.0,Jan Rutta hit Casey Cizikas
142,hit,Anders Lee,Kevin Shattenkirk,[-10. -40.],2,07:17,NYI,TBL,NYI,2,TBL,14,2,1,8475314,8474031.0,Anders Lee hit Kevin Shattenkirk
148,hit,Ross Johnston,Ondrej Palat,[-45.  39.],2,06:03,NYI,TBL,NYI,2,TBL,14,2,1,8477527,8476292.0,Ross Johnston hit Ondrej Palat
151,hit,Cole Bardreau,Kevin Shattenkirk,[-84. -37.],2,05:25,NYI,TBL,NYI,2,TBL,14,2,1,8478367,8474031.0,Cole Bardreau hit Kevin Shattenkirk
152,hit,Cole Bardreau,Cedric Paquette,[-77.  37.],2,05:21,NYI,TBL,NYI,2,TBL,14,2,1,8478367,8476975.0,Cole Bardreau hit Cedric Paquette
154,hit,Mikhail Sergachev,Cal Clutterbuck,[-94. -26.],2,05:09,TBL,NYI,NYI,2,TBL,14,2,1,8479410,8473504.0,Mikhail Sergachev hit Cal Clutterbuck
156,hit,Cal Clutterbuck,Mikhail Sergachev,[-93.  26.],2,04:50,NYI,TBL,NYI,2,TBL,14,2,1,8473504,8479410.0,Cal Clutterbuck hit Mikhail Sergachev
172,hit,Scott Mayfield,Ondrej Palat,[ 57. -39.],2,00:31,NYI,TBL,NYI,2,TBL,14,2,1,8476429,8476292.0,Scott Mayfield hit Ondrej Palat
178,hit,Derick Brassard,Nikita Kucherov,[ 58. -38.],2,00:01,NYI,TBL,NYI,2,TBL,14,2,1,8473544,8476453.0,Derick Brassard hit Nikita Kucherov
182,hit,Nikita Kucherov,Michael Dal Colle,[-36.  17.],3,19:19,TBL,NYI,NYI,2,TBL,14,2,1,8476453,8477936.0,Nikita Kucherov hit Michael Dal Colle
183,hit,Mikhail Sergachev,Anthony Beauvillier,[ 43. -39.],3,18:53,TBL,NYI,NYI,2,TBL,14,2,1,8479410,8478463.0,Mikhail Sergachev hit Anthony Beauvillier
188,hit,Erik Cernak,Josh Bailey,[-19.  40.],3,17:52,TBL,NYI,NYI,2,TBL,14,2,1,8478416,8474573.0,Erik Cernak hit Josh Bailey
189,hit,Josh Bailey,Anthony Cirelli,[-80.  37.],3,17:42,NYI,TBL,NYI,2,TBL,14,2,1,8474573,8478519.0,Josh Bailey hit Anthony Cirelli
193,hit,Scott Mayfield,Ondrej Palat,[-81.  37.],3,16:54,NYI,TBL,NYI,2,TBL,14,2,1,8476429,8476292.0,Scott Mayfield hit Ondrej Palat
194,hit,Cole Bardreau,Brayden Point,[-83.  36.],3,16:47,NYI,TBL,NYI,2,TBL,14,2,1,8478367,8478010.0,Cole Bardreau hit Brayden Point
195,hit,Michael Dal Colle,Kevin Shattenkirk,[93. 20.],3,16:37,NYI,TBL,NYI,2,TBL,14,2,1,8477936,8474031.0,Michael Dal Colle hit Kevin Shattenkirk
197,hit,Cedric Paquette,Adam Pelech,[-51.  40.],3,16:22,TBL,NYI,NYI,2,TBL,14,2,1,8476975,8476917.0,Cedric Paquette hit Adam Pelech
201,hit,Jan Rutta,Anthony Beauvillier,[-41. -37.],3,15:21,TBL,NYI,NYI,2,TBL,14,2,1,8480172,8478463.0,Jan Rutta hit Anthony Beauvillier
207,hit,Johnny Boychuk,Alex Killorn,[-43. -39.],3,14:07,NYI,TBL,NYI,2,TBL,14,2,1,8470187,8473986.0,Johnny Boychuk hit Alex Killorn
209,hit,Cal Clutterbuck,Ryan McDonagh,[-19. -38.],3,13:36,NYI,TBL,NYI,2,TBL,14,2,1,8473504,8474151.0,Cal Clutterbuck hit Ryan McDonagh
212,hit,Ross Johnston,Kevin Shattenkirk,[-55.  39.],3,12:47,NYI,TBL,NYI,2,TBL,14,2,1,8477527,8474031.0,Ross Johnston hit Kevin Shattenkirk
213,hit,Luke Witkowski,Scott Mayfield,[-82. -37.],3,12:39,TBL,NYI,NYI,2,TBL,14,2,1,8474722,8476429.0,Luke Witkowski hit Scott Mayfield
233,hit,Nikita Kucherov,Adam Pelech,[-97.   7.],3,08:53,TBL,NYI,NYI,2,TBL,14,2,1,8476453,8476917.0,Nikita Kucherov hit Adam Pelech
240,hit,Cal Clutterbuck,Ryan McDonagh,[-19. -39.],3,06:36,NYI,TBL,NYI,2,TBL,14,3,1,8473504,8474151.0,Cal Clutterbuck hit Ryan McDonagh
241,hit,Nikita Kucherov,Johnny Boychuk,[-98.  -7.],3,06:08,TBL,NYI,NYI,2,TBL,14,3,1,8476453,8470187.0,Nikita Kucherov hit Johnny Boychuk
242,hit,Luke Witkowski,Johnny Boychuk,[-17. -31.],3,05:44,TBL,NYI,NYI,2,TBL,14,3,1,8474722,8470187.0,Luke Witkowski hit Johnny Boychuk
252,hit,Adam Pelech,Anthony Cirelli,[-96.   5.],3,03:06,NYI,TBL,NYI,2,TBL,14,4,1,8476917,8478519.0,Adam Pelech hit Anthony Cirelli
256,hit,Erik Cernak,Casey Cizikas,[-11.  39.],3,01:46,TBL,NYI,NYI,2,TBL,14,4,2,8478416,8475231.0,Erik Cernak hit Casey Cizikas
264,hit,Cedric Paquette,Nick Leddy,[33. 34.],3,00:09,TBL,NYI,NYI,2,TBL,14,5,2,8476975,8475181.0,Cedric Paquette hit Nick Leddy
1,hit,Victor Olofsson,Kevin Shattenkirk,[-95.  12.],1,19:46,BUF,TBL,BUF,7,TBL,14,0,0,8478109,8474031.0,Victor Olofsson hit Kevin Shattenkirk
8,hit,Colin Miller,Mikhail Sergachev,[-18.  39.],1,18:40,BUF,TBL,BUF,7,TBL,14,0,0,8476525,8479410.0,Colin Miller hit Mikhail Sergachev
15,hit,Sam Reinhart,Tyler Johnson,[-97.  14.],1,17:27,BUF,TBL,BUF,7,TBL,14,0,0,8477933,8474870.0,Sam Reinhart hit Tyler Johnson
22,hit,Tyler Johnson,Johan Larsson,[90. 26.],1,15:59,TBL,BUF,BUF,7,TBL,14,0,1,8474870,8475728.0,Tyler Johnson hit Johan Larsson
24,hit,Jack Eichel,Anthony Cirelli,[77. 38.],1,15:19,BUF,TBL,BUF,7,TBL,14,0,1,8478403,8478519.0,Jack Eichel hit Anthony Cirelli
25,hit,Colin Miller,Mathieu Joseph,[95. 17.],1,14:46,BUF,TBL,BUF,7,TBL,14,0,1,8476525,8478472.0,Colin Miller hit Mathieu Joseph
29,hit,Rasmus Ristolainen,Brayden Point,[95.  2.],1,13:33,BUF,TBL,BUF,7,TBL,14,0,1,8477499,8478010.0,Rasmus Ristolainen hit Brayden Point
32,hit,Kyle Okposo,Mikhail Sergachev,[-86. -31.],1,12:46,BUF,TBL,BUF,7,TBL,14,0,1,8473449,8479410.0,Kyle Okposo hit Mikhail Sergachev
38,hit,Ryan McDonagh,Conor Sheary,[50. 38.],1,11:52,TBL,BUF,BUF,7,TBL,14,0,1,8474151,8477839.0,Ryan McDonagh hit Conor Sheary
40,hit,Rasmus Ristolainen,Victor Hedman,[21. 39.],1,11:12,BUF,TBL,BUF,7,TBL,14,0,1,8477499,8475167.0,Rasmus Ristolainen hit Victor Hedman
41,hit,Luke Schenn,Vladimir Sobotka,[83. 37.],1,11:02,TBL,BUF,BUF,7,TBL,14,0,1,8474568,8471743.0,Luke Schenn hit Vladimir Sobotka
44,hit,Mikhail Sergachev,Vladimir Sobotka,[-90. -30.],1,10:32,TBL,BUF,BUF,7,TBL,14,0,1,8479410,8471743.0,Mikhail Sergachev hit Vladimir Sobotka
45,hit,Luke Schenn,Marcus Johansson,[-97.   8.],1,10:26,TBL,BUF,BUF,7,TBL,14,0,1,8474568,8475149.0,Luke Schenn hit Marcus Johansson
48,hit,Ondrej Palat,Sam Reinhart,[-20.  38.],1,09:49,TBL,BUF,BUF,7,TBL,14,0,1,8476292,8477933.0,Ondrej Palat hit Sam Reinhart
50,hit,Alexander Volkov,Colin Miller,[96.  5.],1,09:23,TBL,BUF,BUF,7,TBL,14,0,1,8480186,8476525.0,Alexander Volkov hit Colin Miller
54,hit,Cedric Paquette,Victor Olofsson,[77. 37.],1,07:26,TBL,BUF,BUF,7,TBL,14,0,1,8476975,8478109.0,Cedric Paquette hit Victor Olofsson
57,hit,Marcus Johansson,Kevin Shattenkirk,[-83. -35.],1,06:43,BUF,TBL,BUF,7,TBL,14,0,1,8475149,8474031.0,Marcus Johansson hit Kevin Shattenkirk
60,hit,Rasmus Ristolainen,Tyler Johnson,[-52.  40.],1,06:10,BUF,TBL,BUF,7,TBL,14,0,1,8477499,8474870.0,Rasmus Ristolainen hit Tyler Johnson
61,hit,Jeff Skinner,Victor Hedman,[-90.  20.],1,06:01,BUF,TBL,BUF,7,TBL,14,0,1,8475784,8475167.0,Jeff Skinner hit Victor Hedman
63,hit,Nikita Kucherov,Vladimir Sobotka,[-41. -22.],1,05:43,TBL,BUF,BUF,7,TBL,14,0,1,8476453,8471743.0,Nikita Kucherov hit Vladimir Sobotka
68,hit,Brandon Montour,Yanni Gourde,[ 94. -10.],1,04:43,BUF,TBL,BUF,7,TBL,14,0,1,8477986,8476826.0,Brandon Montour hit Yanni Gourde
73,hit,Rasmus Ristolainen,Steven Stamkos,[87. 33.],1,03:58,BUF,TBL,BUF,7,TBL,14,0,1,8477499,8474564.0,Rasmus Ristolainen hit Steven Stamkos
85,hit,Anthony Cirelli,Marcus Johansson,[-65.  37.],1,00:26,TBL,BUF,BUF,7,TBL,14,0,2,8478519,8475149.0,Anthony Cirelli hit Marcus Johansson
86,hit,Marcus Johansson,Ondrej Palat,[-94.  23.],1,00:01,BUF,TBL,BUF,7,TBL,14,0,2,8475149,8476292.0,Marcus Johansson hit Ondrej Palat
89,hit,Alexander Volkov,Jake McCabe,[-85.  34.],2,18:31,TBL,BUF,BUF,7,TBL,14,0,2,8480186,8476931.0,Alexander Volkov hit Jake McCabe
93,hit,Henri Jokiharju,Anthony Cirelli,[-94.  27.],2,17:29,BUF,TBL,BUF,7,TBL,14,0,2,8480035,8478519.0,Henri Jokiharju hit Anthony Cirelli
94,hit,Zemgus Girgensons,Erik Cernak,[-14.  41.],2,17:10,BUF,TBL,BUF,7,TBL,14,0,2,8476878,8478416.0,Zemgus Girgensons hit Erik Cernak
96,hit,Luke Schenn,Victor Olofsson,[21. 38.],2,16:09,TBL,BUF,BUF,7,TBL,14,0,2,8474568,8478109.0,Luke Schenn hit Victor Olofsson
100,hit,Rasmus Ristolainen,Nikita Kucherov,[-20.  41.],2,14:17,BUF,TBL,BUF,7,TBL,14,0,2,8477499,8476453.0,Rasmus Ristolainen hit Nikita Kucherov
121,hit,Jake McCabe,Mathieu Joseph,[-87.  28.],2,10:40,BUF,TBL,BUF,7,TBL,14,0,2,8476931,8478472.0,Jake McCabe hit Mathieu Joseph
129,hit,Rasmus Ristolainen,Brayden Point,[-65.   5.],2,08:26,BUF,TBL,BUF,7,TBL,14,0,2,8477499,8478010.0,Rasmus Ristolainen hit Brayden Point
132,hit,Ondrej Palat,Colin Miller,[-97.  -1.],2,07:58,TBL,BUF,BUF,7,TBL,14,0,2,8476292,8476525.0,Ondrej Palat hit Colin Miller
133,hit,Alexander Volkov,Jimmy Vesey,[10. 38.],2,07:38,TBL,BUF,BUF,7,TBL,14,0,2,8480186,8476918.0,Alexander Volkov hit Jimmy Vesey
135,hit,Zemgus Girgensons,Mikhail Sergachev,[93. 20.],2,07:29,BUF,TBL,BUF,7,TBL,14,0,2,8476878,8479410.0,Zemgus Girgensons hit Mikhail Sergachev
141,hit,Jimmy Vesey,Luke Schenn,[ 94. -16.],2,04:54,BUF,TBL,BUF,7,TBL,14,0,2,8476918,8474568.0,Jimmy Vesey hit Luke Schenn
142,hit,Rasmus Ristolainen,Ondrej Palat,[ 93. -22.],2,04:49,BUF,TBL,BUF,7,TBL,14,0,2,8477499,8476292.0,Rasmus Ristolainen hit Ondrej Palat
145,hit,Sam Reinhart,Luke Schenn,[98. 10.],2,04:25,BUF,TBL,BUF,7,TBL,14,0,2,8477933,8474568.0,Sam Reinhart hit Luke Schenn
149,hit,Johan Larsson,Alex Killorn,[-74.  38.],2,03:47,BUF,TBL,BUF,7,TBL,14,1,2,8475728,8473986.0,Johan Larsson hit Alex Killorn
150,hit,Erik Cernak,Zemgus Girgensons,[32. 40.],2,03:28,TBL,BUF,BUF,7,TBL,14,1,2,8478416,8476878.0,Erik Cernak hit Zemgus Girgensons
156,hit,Rasmus Ristolainen,Tyler Johnson,[-13. -32.],2,02:06,BUF,TBL,BUF,7,TBL,14,1,2,8477499,8474870.0,Rasmus Ristolainen hit Tyler Johnson
159,hit,Marcus Johansson,Ryan McDonagh,[94. 19.],2,01:19,BUF,TBL,BUF,7,TBL,14,1,2,8475149,8474151.0,Marcus Johansson hit Ryan McDonagh
163,hit,Kevin Shattenkirk,Victor Olofsson,[ 45. -33.],2,00:16,TBL,BUF,BUF,7,TBL,14,1,2,8474031,8478109.0,Kevin Shattenkirk hit Victor Olofsson
173,hit,Sam Reinhart,Kevin Shattenkirk,[-97.   2.],3,16:31,BUF,TBL,BUF,7,TBL,14,1,2,8477933,8474031.0,Sam Reinhart hit Kevin Shattenkirk
179,hit,Rasmus Ristolainen,Alexander Volkov,[-21. -37.],3,15:34,BUF,TBL,BUF,7,TBL,14,1,2,8477499,8480186.0,Rasmus Ristolainen hit Alexander Volkov
197,hit,Ryan McDonagh,Victor Olofsson,[-45.  28.],3,11:27,TBL,BUF,BUF,7,TBL,14,1,3,8474151,8478109.0,Ryan McDonagh hit Victor Olofsson
221,hit,Alex Killorn,Marcus Johansson,[-40.  40.],3,03:50,TBL,BUF,BUF,7,TBL,14,2,3,8473986,8475149.0,Alex Killorn hit Marcus Johansson
222,hit,Jeff Skinner,Cedric Paquette,[-19.  -2.],3,02:15,BUF,TBL,BUF,7,TBL,14,2,3,8475784,8476975.0,Jeff Skinner hit Cedric Paquette
7,hit,Colin Miller,Anthony Cirelli,[-10.  38.],1,18:47,BUF,TBL,TBL,14,BUF,7,0,0,8476525,8478519.0,Colin Miller hit Anthony Cirelli
13,hit,Pat Maroon,Rasmus Ristolainen,[84. 31.],1,17:54,TBL,BUF,TBL,14,BUF,7,0,0,8474034,8477499.0,Pat Maroon hit Rasmus Ristolainen
18,hit,Jack Eichel,Ryan McDonagh,[-87.  31.],1,16:37,BUF,TBL,TBL,14,BUF,7,0,0,8478403,8474151.0,Jack Eichel hit Ryan McDonagh
19,hit,Sam Reinhart,Erik Cernak,[-92. -27.],1,15:43,BUF,TBL,TBL,14,BUF,7,0,0,8477933,8478416.0,Sam Reinhart hit Erik Cernak
20,hit,Rasmus Ristolainen,Anthony Cirelli,[-16. -39.],1,15:38,BUF,TBL,TBL,14,BUF,7,0,0,8477499,8478519.0,Rasmus Ristolainen hit Anthony Cirelli
23,hit,Steven Stamkos,Johan Larsson,[-37.  35.],1,14:44,TBL,BUF,TBL,14,BUF,7,0,0,8474564,8475728.0,Steven Stamkos hit Johan Larsson
24,hit,Zemgus Girgensons,Ondrej Palat,[-94. -21.],1,14:38,BUF,TBL,TBL,14,BUF,7,0,0,8476878,8476292.0,Zemgus Girgensons hit Ondrej Palat
26,hit,Marcus Johansson,Cedric Paquette,[ 93. -23.],1,14:05,BUF,TBL,TBL,14,BUF,7,0,0,8475149,8476975.0,Marcus Johansson hit Cedric Paquette
51,hit,Erik Cernak,Jack Eichel,[-65. -37.],1,08:36,TBL,BUF,TBL,14,BUF,7,0,1,8478416,8478403.0,Erik Cernak hit Jack Eichel
57,hit,Ondrej Palat,Marcus Johansson,[-57.  36.],1,08:07,TBL,BUF,TBL,14,BUF,7,0,1,8476292,8475149.0,Ondrej Palat hit Marcus Johansson
84,hit,Steven Stamkos,Jake McCabe,[ 22. -40.],1,00:52,TBL,BUF,TBL,14,BUF,7,1,1,8474564,8476931.0,Steven Stamkos hit Jake McCabe
105,hit,Zemgus Girgensons,Erik Cernak,[-38.  39.],2,15:06,BUF,TBL,TBL,14,BUF,7,2,1,8476878,8478416.0,Zemgus Girgensons hit Erik Cernak
106,hit,Kyle Okposo,Erik Cernak,[ 99. -14.],2,14:51,BUF,TBL,TBL,14,BUF,7,2,1,8473449,8478416.0,Kyle Okposo hit Erik Cernak
107,hit,Johan Larsson,Ondrej Palat,[-72.  39.],2,14:39,BUF,TBL,TBL,14,BUF,7,2,1,8475728,8476292.0,Johan Larsson hit Ondrej Palat
119,hit,Sam Reinhart,Erik Cernak,[96. -8.],2,13:07,BUF,TBL,TBL,14,BUF,7,2,1,8477933,8478416.0,Sam Reinhart hit Erik Cernak
