,event,penalty,penalty_on,drew_by,coords,period,period_time_remaining,penalty_team,drew_by_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,penalty_on_id,drew_by_id,description
147,penalty,Hooking,Taro Hirose,Zemgus Girgensons,[-71. -14.],2,00:41,DET,BUF,DET,17,BUF,7,0,1,8481433,8476878.0,Taro Hirose Hooking against Zemgus Girgensons
170,penalty,Hi-sticking,Trevor Daley,Kyle Okposo,[-62. -41.],3,13:37,DET,BUF,DET,17,BUF,7,0,2,8470110,8473449.0,Trevor Daley Hi-sticking against Kyle Okposo
185,penalty,Interference,Kyle Okposo,Dylan Larkin,[-35.   1.],3,10:26,BUF,DET,DET,17,BUF,7,0,2,8473449,8477946.0,Kyle Okposo Interference against Dylan Larkin
219,penalty,Tripping,Colin Miller,Andreas Athanasiou,[-97.  19.],3,02:10,BUF,DET,DET,17,BUF,7,0,2,8476525,8476960.0,Colin Miller Tripping against Andreas Athanasiou
15,penalty,Tripping,Lawson Crouse,Evan Rodrigues,[88. 21.],1,16:32,ARI,BUF,BUF,7,ARI,53,0,0,8478474,8478542.0,Lawson Crouse Tripping against Evan Rodrigues
131,penalty,Tripping,Carter Hutton,Jeff Skinner,[82.  3.],2,04:57,BUF,ARI,BUF,7,ARI,53,2,1,8475622,8475784.0,Carter Hutton Tripping against Christian Fischer served by Jeff Skinner
139,penalty,Hooking,Rasmus Dahlin,Lawson Crouse,[ 21. -32.],2,02:56,BUF,ARI,BUF,7,ARI,53,2,2,8480839,8478474.0,Rasmus Dahlin Hooking against Lawson Crouse
160,penalty,Hooking,Vinnie Hinostroza,Casey Mittelstadt,[ 37. -16.],3,18:13,ARI,BUF,BUF,7,ARI,53,2,2,8476994,8479999.0,Vinnie Hinostroza Hooking against Casey Mittelstadt
19,penalty,Elbowing,Dmitry Orlov,Kyle Okposo,[-78.  -6.],1,17:18,WSH,BUF,WSH,15,BUF,7,0,0,8475200,8473449.0,Dmitry Orlov Elbowing against Kyle Okposo
223,penalty,Tripping,Dmitry Orlov,Rasmus Dahlin,[73. -7.],3,08:50,WSH,BUF,WSH,15,BUF,7,5,1,8475200,8480839.0,Dmitry Orlov Tripping against Rasmus Dahlin
251,penalty,Slashing,Johan Larsson,Jonas Siegenthaler,[-70. -23.],3,01:36,BUF,WSH,WSH,15,BUF,7,6,1,8475728,8478399.0,Johan Larsson Slashing against Jonas Siegenthaler
28,penalty,Holding,Oliver Wahlstrom,Jeff Skinner,[-12. -41.],1,11:22,NYI,BUF,BUF,7,NYI,2,0,1,8480789,8475784.0,Oliver Wahlstrom Holding against Jeff Skinner
92,penalty,Slashing,Jake McCabe,Mathew Barzal,[-15. -40.],2,14:15,BUF,NYI,BUF,7,NYI,2,0,1,8476931,8478445.0,Jake McCabe Slashing against Mathew Barzal
115,penalty,Holding,Ryan Pulock,Jimmy Vesey,[-79.  -6.],2,05:53,NYI,BUF,BUF,7,NYI,2,0,1,8477506,8476918.0,Ryan Pulock Holding against Jimmy Vesey
140,penalty,Too many men on the ice,Ross Johnston,,[  9. -38.],3,18:37,NYI,BUF,BUF,7,NYI,2,0,1,8477527,,Too many men/ice served by Ross Johnston
70,penalty,Interference,Rasmus Dahlin,Yanni Gourde,[96. -7.],1,04:40,BUF,TBL,BUF,7,TBL,14,0,1,8480839,8476826.0,Rasmus Dahlin Interference against Yanni Gourde
81,penalty,Interference,Erik Cernak,Jack Eichel,[-76.   2.],1,01:05,TBL,BUF,BUF,7,TBL,14,0,2,8478416,8478403.0,Erik Cernak Interference against Jack Eichel
101,penalty,Hi-sticking,Jake McCabe,Brayden Point,[-87.  29.],2,14:10,BUF,TBL,BUF,7,TBL,14,0,2,8476931,8478010.0,Jake McCabe Hi-sticking against Brayden Point
180,penalty,Interference,Rasmus Ristolainen,Alexander Volkov,[-18. -37.],3,15:34,BUF,TBL,BUF,7,TBL,14,1,2,8477499,8480186.0,Rasmus Ristolainen Interference against Alexander Volkov
181,penalty,Roughing,Ondrej Palat,Jeff Skinner,[-32. -38.],3,15:34,TBL,BUF,BUF,7,TBL,14,1,2,8476292,8475784.0,Ondrej Palat Roughing against Jeff Skinner
182,penalty,Roughing,Jeff Skinner,Ondrej Palat,[-12. -35.],3,15:34,BUF,TBL,BUF,7,TBL,14,1,2,8475784,8476292.0,Jeff Skinner Roughing against Ondrej Palat
192,penalty,Hi-sticking,Yanni Gourde,Jeff Skinner,[-19.   9.],3,12:11,TBL,BUF,BUF,7,TBL,14,1,3,8476826,8475784.0,Yanni Gourde Hi-sticking against Jeff Skinner
213,penalty,Tripping,Jack Eichel,Erik Cernak,[-93. -25.],3,05:48,BUF,TBL,BUF,7,TBL,14,2,3,8478403,8478416.0,Jack Eichel Tripping against Erik Cernak
47,penalty,Hooking,Nikita Kucherov,Rasmus Ristolainen,[48.  8.],1,09:20,TBL,BUF,TBL,14,BUF,7,0,1,8476453,8477499.0,Nikita Kucherov Hooking against Rasmus Ristolainen
68,penalty,Roughing,Brandon Montour,Nikita Kucherov,[78.  2.],1,04:53,BUF,TBL,TBL,14,BUF,7,0,1,8477986,8476453.0,Brandon Montour Roughing against Nikita Kucherov
94,penalty,Interference,Marcus Johansson,Mathieu Joseph,[ 51. -22.],2,18:09,BUF,TBL,TBL,14,BUF,7,1,1,8475149,8478472.0,Marcus Johansson Interference against Mathieu Joseph
148,penalty,Interference,Rasmus Ristolainen,Steven Stamkos,[-79.   3.],2,05:17,BUF,TBL,TBL,14,BUF,7,2,1,8477499,8474564.0,Rasmus Ristolainen Interference against Steven Stamkos
246,penalty,Unsportsmanlike conduct,Cedric Paquette,Pat Maroon,[-12. -34.],3,03:46,TBL,BUF,TBL,14,BUF,7,5,2,8476975,8474034.0,Cedric Paquette Unsportsmanlike conduct against Marcus Johansson served by Pat Maroon
247,penalty,Game misconduct,Cedric Paquette,Marcus Johansson,[-20. -30.],3,03:46,TBL,BUF,TBL,14,BUF,7,5,2,8476975,8475149.0,Cedric Paquette Game misconduct against Marcus Johansson
256,penalty,Roughing,Erik Cernak,Sam Reinhart,[-16.  40.],3,02:01,TBL,BUF,TBL,14,BUF,7,5,2,8478416,8477933.0,Erik Cernak Roughing against Sam Reinhart
257,penalty,Roughing,Sam Reinhart,Erik Cernak,[-56. -35.],3,02:01,BUF,TBL,TBL,14,BUF,7,5,2,8477933,8478416.0,Sam Reinhart Roughing against Erik Cernak
31,penalty,Slashing,Sebastian Aho,Jack Eichel,[61.  5.],1,11:22,CAR,BUF,BUF,7,CAR,12,1,0,8478427,8478403.0,Sebastian Aho Slashing against Jack Eichel
51,penalty,Holding,Brian Gibbons,Jimmy Vesey,[-65. -37.],1,05:51,CAR,BUF,BUF,7,CAR,12,1,1,8476207,8476918.0,Brian Gibbons Holding against Jimmy Vesey
55,penalty,Hooking,Kyle Okposo,Lucas Wallmark,[41. -8.],1,04:22,BUF,CAR,BUF,7,CAR,12,1,1,8473449,8478027.0,Kyle Okposo Hooking against Lucas Wallmark
104,penalty,Hi-sticking,Andrei Svechnikov,Henri Jokiharju,[23. 40.],2,12:58,CAR,BUF,BUF,7,CAR,12,1,3,8480830,8480035.0,Andrei Svechnikov Hi-sticking against Henri Jokiharju
160,penalty,Hi-sticking,Johan Larsson,Ryan Dzingel,[-77.  39.],3,14:57,BUF,CAR,BUF,7,CAR,12,2,3,8475728,8476288.0,Johan Larsson Hi-sticking against Ryan Dzingel
203,penalty,Hi-sticking,Sam Reinhart,Joel Edmundson,[82. -1.],3,04:27,BUF,CAR,BUF,7,CAR,12,3,3,8477933,8476441.0,Sam Reinhart Hi-sticking against Joel Edmundson
207,penalty,Misconduct,Sam Reinhart,Andrei Svechnikov,[ -6. -41.],3,03:54,BUF,CAR,BUF,7,CAR,12,3,4,8477933,8480830.0,Sam Reinhart Misconduct against Andrei Svechnikov
230,penalty,Interference,Rasmus Ristolainen,Andrei Svechnikov,[-36. -23.],4,03:41,BUF,CAR,BUF,7,CAR,12,4,4,8477499,8480830.0,Rasmus Ristolainen Interference against Andrei Svechnikov
231,penalty,Holding,Andrei Svechnikov,Rasmus Ristolainen,[-37. -18.],4,03:41,CAR,BUF,BUF,7,CAR,12,4,4,8480830,8477499.0,Andrei Svechnikov Holding against Rasmus Ristolainen
237,penalty,Game misconduct,Rasmus Ristolainen,,[  0. -39.],4,02:32,BUF,CAR,BUF,7,CAR,12,4,5,8477499,,Rasmus Ristolainen Game misconduct
22,penalty,Holding,Jake McCabe,Nick Paul,[-62.   1.],1,16:09,BUF,OTT,BUF,7,OTT,9,0,0,8476931,8477426.0,Jake McCabe Holding against Nick Paul
38,penalty,Holding,Dylan DeMelo,Jeff Skinner,[ 81. -15.],1,12:04,OTT,BUF,BUF,7,OTT,9,0,0,8476331,8475784.0,Dylan DeMelo Holding against Jeff Skinner
46,penalty,Hooking,Tyler Ennis,Jack Eichel,[ 74. -26.],1,08:47,OTT,BUF,BUF,7,OTT,9,0,0,8474589,8478403.0,Tyler Ennis Hooking against Jack Eichel
90,penalty,Boarding,Rasmus Ristolainen,Jean-Gabriel Pageau,[94. 31.],2,16:02,BUF,OTT,BUF,7,OTT,9,1,0,8477499,8476419.0,Rasmus Ristolainen Boarding against Jean-Gabriel Pageau
95,penalty,Slashing,Henri Jokiharju,Tyler Ennis,[83. -3.],2,14:51,BUF,OTT,BUF,7,OTT,9,1,0,8480035,8474589.0,Henri Jokiharju Slashing against Tyler Ennis
62,penalty,Hooking,Alex DeBrincat,Casey Mittelstadt,[-53. -18.],1,08:01,CHI,BUF,CHI,16,BUF,7,0,0,8479337,8479999.0,Alex DeBrincat Hooking against Casey Mittelstadt
86,penalty,Hi-sticking,Jimmy Vesey,Connor Murphy,[89. 29.],1,03:20,BUF,CHI,CHI,16,BUF,7,1,0,8476918,8476473.0,Jimmy Vesey Hi-sticking against Connor Murphy
122,penalty,Tripping,Zemgus Girgensons,David Kampf,[14. 27.],2,16:36,BUF,CHI,CHI,16,BUF,7,1,0,8476878,8480144.0,Zemgus Girgensons Tripping against David Kampf
131,penalty,Hooking,Andrew Shaw,Jack Eichel,[-23.  11.],2,14:29,CHI,BUF,CHI,16,BUF,7,1,0,8476381,8478403.0,Andrew Shaw Hooking against Jack Eichel
161,penalty,Slashing,Brandon Montour,Ryan Carpenter,[74.  3.],2,10:35,BUF,CHI,CHI,16,BUF,7,1,0,8477986,8477846.0,Brandon Montour Slashing against Ryan Carpenter
184,penalty,Fighting,Erik Gustafsson,Jimmy Vesey,[ -7. -22.],2,05:59,CHI,BUF,CHI,16,BUF,7,2,0,8476979,8476918.0,Erik Gustafsson Fighting against Jimmy Vesey
185,penalty,Fighting,Jimmy Vesey,Erik Gustafsson,[-11. -22.],2,05:59,BUF,CHI,CHI,16,BUF,7,2,0,8476918,8476979.0,Jimmy Vesey Fighting against Erik Gustafsson
197,penalty,Holding,Rasmus Dahlin,Kirby Dach,[70.  0.],2,02:56,BUF,CHI,CHI,16,BUF,7,2,0,8480839,8481523.0,Rasmus Dahlin Holding against Kirby Dach
210,penalty,Interference,Kirby Dach,Sam Reinhart,[40. 24.],2,00:02,CHI,BUF,CHI,16,BUF,7,2,0,8481523,8477933.0,Kirby Dach Interference against Sam Reinhart
228,penalty,Hi-sticking,Jake McCabe,Connor Murphy,[97.  3.],3,16:26,BUF,CHI,CHI,16,BUF,7,2,0,8476931,8476473.0,Jake McCabe Hi-sticking against Connor Murphy
266,penalty,Cross checking,Olli Maatta,Evan Rodrigues,[79.  9.],3,09:56,CHI,BUF,CHI,16,BUF,7,4,1,8476874,8478542.0,Olli Maatta Cross checking against Evan Rodrigues
6,penalty,Holding,Jake McCabe,Zach Parise,[-93. -28.],1,16:34,BUF,MIN,BUF,7,MIN,30,0,0,8476931,8470610.0,Jake McCabe Holding against Zach Parise
9,penalty,Interference - Goalkeeper,Zach Parise,Linus Ullmark,[-84.   2.],1,15:05,MIN,BUF,BUF,7,MIN,30,0,0,8470610,8476999.0,Zach Parise Interference - Goalkeeper against Linus Ullmark
63,penalty,Tripping,Rasmus Ristolainen,Mats Zuccarello,[-83.   4.],1,01:04,BUF,MIN,BUF,7,MIN,30,0,1,8477499,8475692.0,Rasmus Ristolainen Tripping against Mats Zuccarello
87,penalty,Missing key [PD_151],Jeff Skinner,,[-14. -40.],2,14:31,BUF,MIN,BUF,7,MIN,30,0,3,8475784,,Delaying Game - Unsucc. chlg served by Jeff Skinner
95,penalty,Roughing,Jack Eichel,Joel Eriksson Ek,[-56.  41.],2,12:28,BUF,MIN,BUF,7,MIN,30,0,3,8478403,8478493.0,Jack Eichel Roughing against Joel Eriksson Ek
96,penalty,Roughing,Jack Eichel,Joel Eriksson Ek,[-57.  40.],2,12:28,BUF,MIN,BUF,7,MIN,30,0,3,8478403,8478493.0,Jack Eichel Roughing against Joel Eriksson Ek
105,penalty,Tripping,Jared Spurgeon,Zemgus Girgensons,[24. 26.],2,09:36,MIN,BUF,BUF,7,MIN,30,0,3,8474716,8476878.0,Jared Spurgeon Tripping against Zemgus Girgensons
118,penalty,Cross checking,Brandon Montour,Luke Kunin,[41. 26.],2,04:20,BUF,MIN,BUF,7,MIN,30,0,3,8477986,8479316.0,Brandon Montour Cross checking against Luke Kunin
139,penalty,Tripping,Henri Jokiharju,Carson Soucy,[-47.  22.],3,16:35,BUF,MIN,BUF,7,MIN,30,0,3,8480035,8477369.0,Henri Jokiharju Tripping against Carson Soucy
149,penalty,Tripping,Mikko Koivu,Jeff Skinner,[ 11. -25.],3,11:08,MIN,BUF,BUF,7,MIN,30,0,3,8469459,8475784.0,Mikko Koivu Tripping against Jeff Skinner
20,penalty,Tripping,Sean Kuraly,Evan Rodrigues,[-22.  19.],1,14:55,BOS,BUF,BOS,6,BUF,7,0,0,8476374,8478542.0,Sean Kuraly Tripping against Evan Rodrigues
70,penalty,Roughing,Chris Wagner,Curtis Lazar,[-78.   3.],1,05:46,BOS,BUF,BOS,6,BUF,7,1,1,8475780,8477508.0,Chris Wagner Roughing against Curtis Lazar
71,penalty,Fighting,Chris Wagner,Curtis Lazar,[-78.  -2.],1,05:46,BOS,BUF,BOS,6,BUF,7,1,1,8475780,8477508.0,Chris Wagner Fighting against Curtis Lazar
72,penalty,Roughing,Curtis Lazar,Chris Wagner,[-73.   1.],1,05:46,BUF,BOS,BOS,6,BUF,7,1,1,8477508,8475780.0,Curtis Lazar Roughing against Chris Wagner
73,penalty,Fighting,Curtis Lazar,Chris Wagner,[-78.  -2.],1,05:46,BUF,BOS,BOS,6,BUF,7,1,1,8477508,8475780.0,Curtis Lazar Fighting against Chris Wagner
114,penalty,Hooking,Matt Grzelcyk,Zemgus Girgensons,[58.  0.],2,15:16,BOS,BUF,BOS,6,BUF,7,1,1,8476891,8476878.0,Matt Grzelcyk Hooking against Zemgus Girgensons
148,penalty,Holding,Rasmus Asplund,David Krejci,[-54. -34.],2,06:45,BUF,BOS,BOS,6,BUF,7,1,1,8479335,8471276.0,Rasmus Asplund Holding against David Krejci
156,penalty,Hooking,Charlie Coyle,Jack Eichel,[13. 34.],2,04:44,BOS,BUF,BOS,6,BUF,7,2,1,8475745,8478403.0,Charlie Coyle Hooking against Jack Eichel
177,penalty,Holding,Jake McCabe,Danton Heinen,[-32. -34.],3,19:28,BUF,BOS,BOS,6,BUF,7,2,1,8476931,8478046.0,Jake McCabe Holding against Danton Heinen
186,penalty,Tripping,Joakim Nordstrom,Rasmus Dahlin,[80. 27.],3,16:27,BOS,BUF,BOS,6,BUF,7,3,1,8475807,8480839.0,Joakim Nordstrom Tripping against Rasmus Dahlin
35,penalty,Hooking,Aleksander Barkov,Conor Sheary,[ 23. -38.],1,08:29,FLA,BUF,FLA,13,BUF,7,0,0,8477493,8477839.0,Aleksander Barkov Hooking against Conor Sheary
95,penalty,Hooking,Jack Eichel,Dominic Toninato,[-28. -36.],2,12:51,BUF,FLA,FLA,13,BUF,7,0,3,8478403,8476952.0,Jack Eichel Hooking against Dominic Toninato
136,penalty,Slashing,Rasmus Dahlin,Mike Hoffman,[76.  1.],2,04:34,BUF,FLA,FLA,13,BUF,7,1,4,8480839,8474884.0,Rasmus Dahlin Slashing against Mike Hoffman
155,penalty,Tripping,Henri Jokiharju,Dominic Toninato,[-23. -36.],3,17:46,BUF,FLA,FLA,13,BUF,7,1,4,8480035,8476952.0,Henri Jokiharju Tripping against Dominic Toninato
214,penalty,Interference,Rasmus Ristolainen,Noel Acciari,[-96.   9.],3,05:55,BUF,FLA,FLA,13,BUF,7,2,5,8477499,8478569.0,Rasmus Ristolainen Interference against Noel Acciari
222,penalty,Holding,Aleksander Barkov,Jack Eichel,[-10. -21.],3,02:39,FLA,BUF,FLA,13,BUF,7,2,5,8477493,8478403.0,Aleksander Barkov Holding against Jack Eichel
65,penalty,Tripping,Carter Hutton,Johan Larsson,[91.  8.],1,03:58,BUF,TBL,TBL,14,BUF,7,1,1,8475622,8475728.0,Carter Hutton Tripping against Yanni Gourde served by Johan Larsson
92,penalty,Hi-sticking,Nikita Kucherov,Colin Miller,[-64. -28.],2,17:04,TBL,BUF,TBL,14,BUF,7,1,2,8476453,8476525.0,Nikita Kucherov Hi-sticking against Colin Miller
108,penalty,Hi-sticking,Johan Larsson,Tyler Johnson,[-71.  -4.],2,14:26,BUF,TBL,TBL,14,BUF,7,1,2,8475728,8474870.0,Johan Larsson Hi-sticking against Tyler Johnson
127,penalty,Hi-sticking,Yanni Gourde,Colin Miller,[-85.  13.],2,07:52,TBL,BUF,TBL,14,BUF,7,3,2,8476826,8476525.0,Yanni Gourde Hi-sticking against Colin Miller
139,penalty,Tripping,Alex Killorn,Johan Larsson,[-28.  28.],2,02:53,TBL,BUF,TBL,14,BUF,7,3,2,8473986,8475728.0,Alex Killorn Tripping against Johan Larsson
153,penalty,Holding,Johan Larsson,Erik Cernak,[95. 17.],2,00:00,BUF,TBL,TBL,14,BUF,7,3,2,8475728,8478416.0,Johan Larsson Holding against Erik Cernak
178,penalty,Hooking,Marco Scandella,Nikita Kucherov,[75.  9.],3,13:47,BUF,TBL,TBL,14,BUF,7,3,2,8474618,8476453.0,Marco Scandella Hooking against Nikita Kucherov
185,penalty,Tripping,Kevin Shattenkirk,Jimmy Vesey,[ -7. -34.],3,11:53,TBL,BUF,TBL,14,BUF,7,3,2,8474031,8476918.0,Kevin Shattenkirk Tripping against Jimmy Vesey
44,penalty,Tripping,Jack Eichel,Elias Lindholm,[-81. -38.],1,07:29,BUF,CGY,BUF,7,CGY,20,0,0,8478403,8477496.0,Jack Eichel Tripping against Elias Lindholm
85,penalty,Holding,Marcus Johansson,Andrew Mangiapane,[ 65. -39.],2,14:25,BUF,CGY,BUF,7,CGY,20,0,1,8475149,8478233.0,Marcus Johansson Holding against Andrew Mangiapane
123,penalty,Holding the stick,Dillon Dube,Jack Eichel,[89. 35.],2,01:50,CGY,BUF,BUF,7,CGY,20,1,1,8479346,8478403.0,Dillon Dube Holding the stick against Jack Eichel
170,penalty,Hooking,TJ Brodie,Jeff Skinner,[73. 29.],3,11:13,CGY,BUF,BUF,7,CGY,20,2,2,8474673,8475784.0,TJ Brodie Hooking against Jeff Skinner
57,penalty,Tripping,Marcus Johansson,Andreas Johnsson,[ 71. -21.],1,03:55,BUF,TOR,BUF,7,TOR,10,0,0,8475149,8477341.0,Marcus Johansson Tripping against Andreas Johnsson
72,penalty,Roughing,Travis Dermott,Conor Sheary,[78. -6.],1,00:26,TOR,BUF,BUF,7,TOR,10,0,1,8478408,8477839.0,Travis Dermott Roughing against Conor Sheary
73,penalty,Roughing,Conor Sheary,Travis Dermott,[81. -5.],1,00:26,BUF,TOR,BUF,7,TOR,10,0,1,8477839,8478408.0,Conor Sheary Roughing against Travis Dermott
98,penalty,Holding,Jason Spezza,Jack Eichel,[-93.  13.],2,13:57,TOR,BUF,BUF,7,TOR,10,1,2,8469455,8478403.0,Jason Spezza Holding against Jack Eichel
104,penalty,Slashing,Jack Eichel,Kasperi Kapanen,[-67.  -1.],2,12:27,BUF,TOR,BUF,7,TOR,10,1,2,8478403,8477953.0,Jack Eichel Slashing against Kasperi Kapanen
125,penalty,Holding,Frederik Gauthier,Jake McCabe,[ 70. -27.],2,06:05,TOR,BUF,BUF,7,TOR,10,3,2,8477512,8476931.0,Frederik Gauthier Holding against Jake McCabe
130,penalty,Slashing,Rasmus Asplund,Andreas Johnsson,[31.  4.],2,03:11,BUF,TOR,BUF,7,TOR,10,3,2,8479335,8477341.0,Rasmus Asplund Slashing against Andreas Johnsson
142,penalty,Slashing,Henri Jokiharju,Ilya Mikheyev,[-91.   7.],3,18:49,BUF,TOR,BUF,7,TOR,10,4,2,8480035,8481624.0,Henri Jokiharju Slashing against Ilya Mikheyev
194,penalty,PS - Hooking on breakaway,Travis Dermott,Rasmus Asplund,[-79.   0.],3,00:01,TOR,BUF,BUF,7,TOR,10,6,4,8478408,8479335.0,Travis Dermott PS - Hooking on breakaway against Rasmus Asplund
74,penalty,Tripping,Nic Petan,Jack Eichel,[ 76. -20.],1,01:53,TOR,BUF,TOR,10,BUF,7,0,0,8477464,8478403.0,Nic Petan Tripping against Jack Eichel
104,penalty,Slashing,Marcus Johansson,Cody Ceci,[ 68. -26.],2,15:54,BUF,TOR,TOR,10,BUF,7,0,0,8475149,8476879.0,Marcus Johansson Slashing against Cody Ceci
145,penalty,Slashing,John Tavares,Johan Larsson,[-83. -33.],2,08:28,TOR,BUF,TOR,10,BUF,7,1,0,8475166,8475728.0,John Tavares Slashing against Johan Larsson
2,penalty,Tripping,Blake Coleman,Marcus Johansson,[ 18. -29.],1,19:16,NJD,BUF,BUF,7,NJD,1,0,0,8476399,8475149.0,Blake Coleman Tripping against Marcus Johansson
43,penalty,Slashing,Zemgus Girgensons,Pavel Zacha,[-79.   1.],1,07:58,BUF,NJD,BUF,7,NJD,1,3,0,8476878,8478401.0,Zemgus Girgensons Slashing against Pavel Zacha
91,penalty,Roughing,P.K. Subban,Colin Miller,[81.  2.],2,16:38,NJD,BUF,BUF,7,NJD,1,5,0,8474056,8476525.0,P.K. Subban Roughing against Colin Miller
92,penalty,Roughing,Colin Miller,P.K. Subban,[83.  1.],2,16:38,BUF,NJD,BUF,7,NJD,1,5,0,8476525,8474056.0,Colin Miller Roughing against P.K. Subban
110,penalty,Tripping,Zemgus Girgensons,Nico Hischier,[74. 21.],2,13:29,BUF,NJD,BUF,7,NJD,1,6,0,8476878,8480002.0,Zemgus Girgensons Tripping against Nico Hischier
128,penalty,Tripping,Kyle Palmieri,Casey Mittelstadt,[ 29. -40.],2,08:54,NJD,BUF,BUF,7,NJD,1,6,1,8475151,8479999.0,Kyle Palmieri Tripping against Casey Mittelstadt
180,penalty,Tripping,Brandon Montour,Jesper Bratt,[-86.   9.],3,13:46,BUF,NJD,BUF,7,NJD,1,7,1,8477986,8479407.0,Brandon Montour Tripping against Jesper Bratt
217,penalty,Hooking,Henri Jokiharju,Wayne Simmonds,[-93.  -9.],3,02:59,BUF,NJD,BUF,7,NJD,1,7,1,8480035,8474190.0,Henri Jokiharju Hooking against Wayne Simmonds
22,penalty,Delaying Game - Puck over glass,Matthew Tkachuk,,[19. 40.],1,15:06,CGY,BUF,CGY,20,BUF,7,0,1,8479314,,Matthew Tkachuk Delaying Game - Puck over glass
53,penalty,Slashing,Michael Frolik,Jack Eichel,[-58.   7.],1,07:37,CGY,BUF,CGY,20,BUF,7,0,1,8473564,8478403.0,Michael Frolik Slashing against Jack Eichel
57,penalty,Hi-sticking,Mikael Backlund,Colin Miller,[-94. -14.],1,06:00,CGY,BUF,CGY,20,BUF,7,0,1,8474150,8476525.0,Mikael Backlund Hi-sticking against Colin Miller
62,penalty,Hi-sticking,Jeff Skinner,Mark Giordano,[70.  3.],1,05:02,BUF,CGY,CGY,20,BUF,7,0,1,8475784,8470966.0,Jeff Skinner Hi-sticking against Mark Giordano
137,penalty,Hooking,Johnny Gaudreau,Marco Scandella,[94. 23.],2,09:28,CGY,BUF,CGY,20,BUF,7,1,1,8476346,8474618.0,Johnny Gaudreau Hooking against Marco Scandella
171,penalty,Interference,Oliver Kylington,Conor Sheary,[-73.  35.],2,01:43,CGY,BUF,CGY,20,BUF,7,3,1,8478430,8477839.0,Oliver Kylington Interference against Conor Sheary
204,penalty,Cross checking,Oliver Kylington,Rasmus Asplund,[ 84. -38.],3,15:39,CGY,BUF,CGY,20,BUF,7,4,1,8478430,8479335.0,Oliver Kylington Cross checking against Rasmus Asplund
207,penalty,Hi-sticking,Noah Hanifin,Marcus Johansson,[58. -4.],3,14:36,CGY,BUF,CGY,20,BUF,7,4,1,8478396,8475149.0,Noah Hanifin Hi-sticking against Marcus Johansson
220,penalty,Holding,Jimmy Vesey,Oliver Kylington,[ 86. -32.],3,11:57,BUF,CGY,CGY,20,BUF,7,4,1,8476918,8478430.0,Jimmy Vesey Holding against Oliver Kylington
255,penalty,Tripping,Noah Hanifin,Johan Larsson,[73. -1.],3,01:28,CGY,BUF,CGY,20,BUF,7,4,2,8478396,8475728.0,Noah Hanifin Tripping against Johan Larsson
13,penalty,Tripping,Kyle Okposo,Adam Gaudette,[35.  0.],1,17:59,BUF,VAN,VAN,23,BUF,7,0,0,8473449,8478874.0,Kyle Okposo Tripping against Adam Gaudette
104,penalty,Slashing,Jake Virtanen,Conor Sheary,[-17.  -6.],2,12:48,VAN,BUF,VAN,23,BUF,7,2,2,8477937,8477839.0,Jake Virtanen Slashing against Conor Sheary
134,penalty,Tripping,Jay Beagle,Jack Eichel,[-73.  38.],2,05:09,VAN,BUF,VAN,23,BUF,7,2,2,8474291,8478403.0,Jay Beagle Tripping against Jack Eichel
150,penalty,Tripping,Quinn Hughes,Marcus Johansson,[-82.  -7.],2,01:10,VAN,BUF,VAN,23,BUF,7,3,2,8480800,8475149.0,Quinn Hughes Tripping against Marcus Johansson
171,penalty,Tripping,Antoine Roussel,Brandon Montour,[-93. -31.],3,16:25,VAN,BUF,VAN,23,BUF,7,3,3,8474849,8477986.0,Antoine Roussel Tripping against Brandon Montour
235,penalty,Interference,Henri Jokiharju,Jake Virtanen,[-50. -15.],4,02:51,BUF,VAN,VAN,23,BUF,7,5,5,8480035,8477937.0,Henri Jokiharju Interference against Jake Virtanen
22,penalty,Tripping,Brandon Montour,James Neal,[62. -6.],1,14:38,BUF,EDM,EDM,22,BUF,7,0,1,8477986,8471707.0,Brandon Montour Tripping against James Neal
33,penalty,Hi-sticking,Markus Granlund,Zach Bogosian,[73.  5.],1,12:18,EDM,BUF,EDM,22,BUF,7,0,1,8476440,8474567.0,Markus Granlund Hi-sticking against Zach Bogosian
66,penalty,Hooking,Connor McDavid,Jeff Skinner,[-81. -19.],1,04:34,EDM,BUF,EDM,22,BUF,7,0,2,8478402,8475784.0,Connor McDavid Hooking against Jeff Skinner
106,penalty,Holding the stick,Zach Bogosian,Ryan Nugent-Hopkins,[-82.   5.],2,14:20,BUF,EDM,EDM,22,BUF,7,0,2,8474567,8476454.0,Zach Bogosian Holding the stick against Ryan Nugent-Hopkins
133,penalty,Hooking,Zach Bogosian,Jujhar Khaira,[-84.   7.],2,06:03,BUF,EDM,EDM,22,BUF,7,1,2,8474567,8476915.0,Zach Bogosian Hooking against Jujhar Khaira
146,penalty,Hooking,Joel Persson,Kyle Okposo,[55.  6.],2,02:29,EDM,BUF,EDM,22,BUF,7,2,2,8480940,8473449.0,Joel Persson Hooking against Kyle Okposo
28,penalty,Tripping,Jay Bouwmeester,Sam Reinhart,[97. -1.],1,12:56,STL,BUF,BUF,7,STL,19,1,1,8470151,8477933.0,Jay Bouwmeester Tripping against Sam Reinhart
55,penalty,Slashing,Jeff Skinner,Alex Pietrangelo,[98.  1.],1,06:40,BUF,STL,BUF,7,STL,19,1,1,8475784,8474565.0,Jeff Skinner Slashing against Alex Pietrangelo
