,event,secondary_type,player_one,player_one_role,player_two,player_two_role,coords,period,period_time_remaining,player_one_team,player_two_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,game_winning,empty_net,player_one_id,player_two_id,game_id,winning_team,date,description
66,shot,Wrist Shot,Barclay Goodrow,Shooter,Jonathan Quick,Goalie,[-36.  23.],1,02:47,SJS,LAK,LAK,26,SJS,28,0,1,,,8476624,8471734.0,2019020373,,2019-11-27,Barclay Goodrow Wrist Shot saved by Jonathan Quick
73,shot,Snap Shot,Alex Iafallo,Shooter,Martin Jones,Goalie,[-54. -28.],1,01:38,LAK,SJS,LAK,26,SJS,28,0,1,,,8480113,8474889.0,2019020373,,2019-11-27,Alex Iafallo Snap Shot saved by Martin Jones
75,shot,Slap Shot,Adrian Kempe,Shooter,Martin Jones,Goalie,[-42.  28.],1,01:31,LAK,SJS,LAK,26,SJS,28,0,1,,,8477960,8474889.0,2019020373,,2019-11-27,Adrian Kempe Slap Shot saved by Martin Jones
76,shot,Tip-In,Dustin Brown,Shooter,Martin Jones,Goalie,[-82.  -3.],1,01:29,LAK,SJS,LAK,26,SJS,28,0,1,,,8470606,8474889.0,2019020373,,2019-11-27,Dustin Brown Tip-In saved by Martin Jones
78,shot,Slap Shot,Adrian Kempe,Shooter,Martin Jones,Goalie,[-58.  24.],1,01:15,LAK,SJS,LAK,26,SJS,28,0,1,,,8477960,8474889.0,2019020373,,2019-11-27,Adrian Kempe Slap Shot saved by Martin Jones
79,shot,Tip-In,Blake Lizotte,Shooter,Martin Jones,Goalie,[-75.   0.],1,00:45,LAK,SJS,LAK,26,SJS,28,0,1,,,8481481,8474889.0,2019020373,,2019-11-27,Blake Lizotte Tip-In saved by Martin Jones
81,shot,Wrist Shot,Jeff Carter,Shooter,Martin Jones,Goalie,[-58. -12.],1,00:37,LAK,SJS,LAK,26,SJS,28,0,1,,,8470604,8474889.0,2019020373,,2019-11-27,Jeff Carter Wrist Shot saved by Martin Jones
87,shot,Snap Shot,Drew Doughty,Shooter,Martin Jones,Goalie,[ 33. -22.],2,19:46,LAK,SJS,LAK,26,SJS,28,0,1,,,8474563,8474889.0,2019020373,,2019-11-27,Drew Doughty Snap Shot saved by Martin Jones
96,shot,Wrist Shot,Alec Martinez,Shooter,Martin Jones,Goalie,[-45.  25.],2,18:43,LAK,SJS,LAK,26,SJS,28,0,1,,,8474166,8474889.0,2019020373,,2019-11-27,Alec Martinez Wrist Shot saved by Martin Jones
97,shot,Wrist Shot,Logan Couture,Shooter,Jonathan Quick,Goalie,[-61. -10.],2,18:23,SJS,LAK,LAK,26,SJS,28,0,1,,,8474053,8471734.0,2019020373,,2019-11-27,Logan Couture Wrist Shot saved by Jonathan Quick
99,shot,Wrist Shot,Tyler Toffoli,Shooter,Martin Jones,Goalie,[ 35. -33.],2,16:52,LAK,SJS,LAK,26,SJS,28,0,1,,,8475726,8474889.0,2019020373,,2019-11-27,Tyler Toffoli Wrist Shot saved by Martin Jones
104,shot,Snap Shot,Alex Iafallo,Shooter,Martin Jones,Goalie,[67. 18.],2,15:59,LAK,SJS,LAK,26,SJS,28,0,1,,,8480113,8474889.0,2019020373,,2019-11-27,Alex Iafallo Snap Shot saved by Martin Jones
106,shot,Wrist Shot,Jeff Carter,Shooter,Martin Jones,Goalie,[88. 12.],2,15:03,LAK,SJS,LAK,26,SJS,28,0,1,,,8470604,8474889.0,2019020373,,2019-11-27,Jeff Carter Wrist Shot saved by Martin Jones
112,shot,Wrist Shot,Mario Ferraro,Shooter,Jonathan Quick,Goalie,[-72. -13.],2,13:06,SJS,LAK,LAK,26,SJS,28,0,2,,,8479983,8471734.0,2019020373,,2019-11-27,Mario Ferraro Wrist Shot saved by Jonathan Quick
127,shot,Wrist Shot,Logan Couture,Shooter,Jonathan Quick,Goalie,[69. 35.],2,08:16,SJS,LAK,LAK,26,SJS,28,0,3,,,8474053,8471734.0,2019020373,,2019-11-27,Logan Couture Wrist Shot saved by Jonathan Quick
129,shot,Slap Shot,Brenden Dillon,Shooter,Jonathan Quick,Goalie,[-38.  21.],2,08:03,SJS,LAK,LAK,26,SJS,28,0,3,,,8475455,8471734.0,2019020373,,2019-11-27,Brenden Dillon Slap Shot saved by Jonathan Quick
133,shot,Snap Shot,Alex Iafallo,Shooter,Martin Jones,Goalie,[ 42. -18.],2,07:08,LAK,SJS,LAK,26,SJS,28,0,3,,,8480113,8474889.0,2019020373,,2019-11-27,Alex Iafallo Snap Shot saved by Martin Jones
143,shot,Slap Shot,Drew Doughty,Shooter,Martin Jones,Goalie,[ 32. -23.],2,02:59,LAK,SJS,LAK,26,SJS,28,0,3,,,8474563,8474889.0,2019020373,,2019-11-27,Drew Doughty Slap Shot saved by Martin Jones
147,shot,Snap Shot,Marcus Sorensen,Shooter,Jonathan Quick,Goalie,[-65.   1.],2,02:25,SJS,LAK,LAK,26,SJS,28,0,3,,,8475834,8471734.0,2019020373,,2019-11-27,Marcus Sorensen Snap Shot saved by Jonathan Quick
148,shot,Wrist Shot,Marcus Sorensen,Shooter,Jonathan Quick,Goalie,[-82.   3.],2,02:16,SJS,LAK,LAK,26,SJS,28,0,3,,,8475834,8471734.0,2019020373,,2019-11-27,Marcus Sorensen Wrist Shot saved by Jonathan Quick
150,shot,Slap Shot,Tim Heed,Shooter,Jonathan Quick,Goalie,[-38.   4.],2,02:12,SJS,LAK,LAK,26,SJS,28,0,3,,,8475841,8471734.0,2019020373,,2019-11-27,Tim Heed Slap Shot saved by Jonathan Quick
162,shot,Wrist Shot,Sean Walker,Shooter,Martin Jones,Goalie,[56. 11.],2,00:29,LAK,SJS,LAK,26,SJS,28,1,3,,,8480336,8474889.0,2019020373,,2019-11-27,Sean Walker Wrist Shot saved by Martin Jones
165,shot,Backhand,Dylan Gambrell,Shooter,Jonathan Quick,Goalie,[-65.  -1.],2,00:02,SJS,LAK,LAK,26,SJS,28,1,3,,,8479580,8471734.0,2019020373,,2019-11-27,Dylan Gambrell Backhand saved by Jonathan Quick
168,shot,Snap Shot,Barclay Goodrow,Shooter,Jonathan Quick,Goalie,[41. -4.],3,18:57,SJS,LAK,LAK,26,SJS,28,1,3,,,8476624,8471734.0,2019020373,,2019-11-27,Barclay Goodrow Snap Shot saved by Jonathan Quick
170,shot,Wrist Shot,Austin Wagner,Shooter,Martin Jones,Goalie,[-62.  12.],3,18:30,LAK,SJS,LAK,26,SJS,28,1,3,,,8478455,8474889.0,2019020373,,2019-11-27,Austin Wagner Wrist Shot saved by Martin Jones
171,shot,Backhand,Matt Roy,Shooter,Martin Jones,Goalie,[-76.   3.],3,18:27,LAK,SJS,LAK,26,SJS,28,1,3,,,8478911,8474889.0,2019020373,,2019-11-27,Matt Roy Backhand saved by Martin Jones
172,shot,Wrist Shot,Austin Wagner,Shooter,Martin Jones,Goalie,[-80.   6.],3,18:26,LAK,SJS,LAK,26,SJS,28,1,3,,,8478455,8474889.0,2019020373,,2019-11-27,Austin Wagner Wrist Shot saved by Martin Jones
173,shot,Backhand,Austin Wagner,Shooter,Martin Jones,Goalie,[-83.   7.],3,18:25,LAK,SJS,LAK,26,SJS,28,1,3,,,8478455,8474889.0,2019020373,,2019-11-27,Austin Wagner Backhand saved by Martin Jones
180,shot,Backhand,Kyle Clifford,Shooter,Martin Jones,Goalie,[-81.   4.],3,15:23,LAK,SJS,LAK,26,SJS,28,1,3,,,8475160,8474889.0,2019020373,,2019-11-27,Kyle Clifford Backhand saved by Martin Jones
183,shot,Wrist Shot,Tim Heed,Shooter,Jonathan Quick,Goalie,[ 51. -33.],3,15:03,SJS,LAK,LAK,26,SJS,28,1,3,,,8475841,8471734.0,2019020373,,2019-11-27,Tim Heed Wrist Shot saved by Jonathan Quick
184,shot,Wrist Shot,Brenden Dillon,Shooter,Jonathan Quick,Goalie,[38. 15.],3,14:54,SJS,LAK,LAK,26,SJS,28,1,3,,,8475455,8471734.0,2019020373,,2019-11-27,Brenden Dillon Wrist Shot saved by Jonathan Quick
188,shot,Snap Shot,Drew Doughty,Shooter,Martin Jones,Goalie,[-73.   6.],3,14:09,LAK,SJS,LAK,26,SJS,28,1,3,,,8474563,8474889.0,2019020373,,2019-11-27,Drew Doughty Snap Shot saved by Martin Jones
189,shot,Wrist Shot,Dustin Brown,Shooter,Martin Jones,Goalie,[-78.   0.],3,14:07,LAK,SJS,LAK,26,SJS,28,1,3,,,8470606,8474889.0,2019020373,,2019-11-27,Dustin Brown Wrist Shot saved by Martin Jones
196,shot,Wrist Shot,Jeff Carter,Shooter,Martin Jones,Goalie,[-32. -20.],3,12:40,LAK,SJS,LAK,26,SJS,28,1,3,,,8470604,8474889.0,2019020373,,2019-11-27,Jeff Carter Wrist Shot saved by Martin Jones
201,shot,Wrist Shot,Dustin Brown,Shooter,Martin Jones,Goalie,[-80.   2.],3,11:30,LAK,SJS,LAK,26,SJS,28,1,3,,,8470606,8474889.0,2019020373,,2019-11-27,Dustin Brown Wrist Shot saved by Martin Jones
213,shot,Slap Shot,Anze Kopitar,Shooter,Martin Jones,Goalie,[-54.  18.],3,08:38,LAK,SJS,LAK,26,SJS,28,2,3,,,8471685,8474889.0,2019020373,,2019-11-27,Anze Kopitar Slap Shot saved by Martin Jones
216,shot,Wrist Shot,Michael Amadio,Shooter,Martin Jones,Goalie,[-79.   8.],3,08:14,LAK,SJS,LAK,26,SJS,28,2,3,,,8478020,8474889.0,2019020373,,2019-11-27,Michael Amadio Wrist Shot saved by Martin Jones
218,shot,Wrist Shot,Adrian Kempe,Shooter,Martin Jones,Goalie,[-71. -13.],3,07:15,LAK,SJS,LAK,26,SJS,28,2,3,,,8477960,8474889.0,2019020373,,2019-11-27,Adrian Kempe Wrist Shot saved by Martin Jones
219,shot,Tip-In,Alex Iafallo,Shooter,Martin Jones,Goalie,[-73. -16.],3,07:10,LAK,SJS,LAK,26,SJS,28,2,3,,,8480113,8474889.0,2019020373,,2019-11-27,Alex Iafallo Tip-In saved by Martin Jones
224,shot,Snap Shot,Timo Meier,Shooter,Jonathan Quick,Goalie,[59.  6.],3,05:09,SJS,LAK,LAK,26,SJS,28,3,3,,,8478414,8471734.0,2019020373,,2019-11-27,Timo Meier Snap Shot saved by Jonathan Quick
228,shot,Snap Shot,Timo Meier,Shooter,Jonathan Quick,Goalie,[56. 19.],3,04:55,SJS,LAK,LAK,26,SJS,28,3,3,,,8478414,8471734.0,2019020373,,2019-11-27,Timo Meier Snap Shot saved by Jonathan Quick
235,shot,Snap Shot,Brent Burns,Shooter,Jonathan Quick,Goalie,[ 34. -27.],3,03:03,SJS,LAK,LAK,26,SJS,28,3,3,,,8470613,8471734.0,2019020373,,2019-11-27,Brent Burns Snap Shot saved by Jonathan Quick
243,shot,Snap Shot,Anze Kopitar,Shooter,Martin Jones,Goalie,[-58.   1.],3,00:15,LAK,SJS,LAK,26,SJS,28,3,3,,,8471685,8474889.0,2019020373,,2019-11-27,Anze Kopitar Snap Shot saved by Martin Jones
2,missed_shot,,Kevin Labanc,Shooter,,,[72.  1.],1,18:53,SJS,LAK,LAK,26,SJS,28,0,0,,,8478099,,2019020373,,2019-11-27,Kevin Labanc Wide of Net
16,missed_shot,,Kyle Clifford,Shooter,,,[-61.  18.],1,14:28,LAK,SJS,LAK,26,SJS,28,0,0,,,8475160,,2019020373,,2019-11-27,Kyle Clifford Wide of Net
22,missed_shot,,Barclay Goodrow,Shooter,,,[77.  1.],1,13:08,SJS,LAK,LAK,26,SJS,28,0,1,,,8476624,,2019020373,,2019-11-27,Barclay Goodrow Wide of Net
23,missed_shot,,Kevin Labanc,Shooter,,,[56.  7.],1,13:01,SJS,LAK,LAK,26,SJS,28,0,1,,,8478099,,2019020373,,2019-11-27,Kevin Labanc Wide of Net
24,missed_shot,,Brent Burns,Shooter,,,[ 34. -32.],1,12:58,SJS,LAK,LAK,26,SJS,28,0,1,,,8470613,,2019020373,,2019-11-27,Brent Burns Wide of Net
38,missed_shot,,Dustin Brown,Shooter,,,[-72.  11.],1,10:02,LAK,SJS,LAK,26,SJS,28,0,1,,,8470606,,2019020373,,2019-11-27,Dustin Brown Wide of Net
58,missed_shot,,Antti Suomela,Shooter,,,[80.  5.],1,05:12,SJS,LAK,LAK,26,SJS,28,0,1,,,8480965,,2019020373,,2019-11-27,Antti Suomela Wide of Net
63,missed_shot,,Jeff Carter,Shooter,,,[-51.  -7.],1,03:39,LAK,SJS,LAK,26,SJS,28,0,1,,,8470604,,2019020373,,2019-11-27,Jeff Carter Wide of Net
80,missed_shot,,Blake Lizotte,Shooter,,,[-76.   1.],1,00:43,LAK,SJS,LAK,26,SJS,28,0,1,,,8481481,,2019020373,,2019-11-27,Blake Lizotte Wide of Net
92,missed_shot,,Kevin Labanc,Shooter,,,[-74.  -1.],2,19:12,SJS,LAK,LAK,26,SJS,28,0,1,,,8478099,,2019020373,,2019-11-27,Kevin Labanc Wide of Net
100,missed_shot,,Alec Martinez,Shooter,,,[63.  5.],2,16:48,LAK,SJS,LAK,26,SJS,28,0,1,,,8474166,,2019020373,,2019-11-27,Alec Martinez Wide of Net
101,missed_shot,,Ben Hutton,Shooter,,,[ 37. -18.],2,16:28,LAK,SJS,LAK,26,SJS,28,0,1,,,8477018,,2019020373,,2019-11-27,Ben Hutton Wide of Net
121,missed_shot,,Joakim Ryan,Shooter,,,[53. 38.],2,10:12,LAK,SJS,LAK,26,SJS,28,0,3,,,8477046,,2019020373,,2019-11-27,Joakim Ryan Wide of Net
130,missed_shot,,Jeff Carter,Shooter,,,[ 78. -21.],2,07:56,LAK,SJS,LAK,26,SJS,28,0,3,,,8470604,,2019020373,,2019-11-27,Jeff Carter Wide of Net
134,missed_shot,,Marc-Edouard Vlasic,Shooter,,,[-35. -21.],2,06:52,SJS,LAK,LAK,26,SJS,28,0,3,,,8471709,,2019020373,,2019-11-27,Marc-Edouard Vlasic Wide of Net
138,missed_shot,,Drew Doughty,Shooter,,,[ 36. -14.],2,05:29,LAK,SJS,LAK,26,SJS,28,0,3,,,8474563,,2019020373,,2019-11-27,Drew Doughty Wide of Net
161,missed_shot,,Alex Iafallo,Shooter,,,[55.  7.],2,00:33,LAK,SJS,LAK,26,SJS,28,1,3,,,8480113,,2019020373,,2019-11-27,Alex Iafallo Wide of Net
175,missed_shot,,Alec Martinez,Shooter,,,[-57. -38.],3,17:53,LAK,SJS,LAK,26,SJS,28,1,3,,,8474166,,2019020373,,2019-11-27,Alec Martinez Wide of Net
176,missed_shot,,Carl Grundstrom,Shooter,,,[-52.  10.],3,17:35,LAK,SJS,LAK,26,SJS,28,1,3,,,8479336,,2019020373,,2019-11-27,Carl Grundstrom Wide of Net
185,missed_shot,,Evander Kane,Shooter,,,[83. 12.],3,14:41,SJS,LAK,LAK,26,SJS,28,1,3,,,8475169,,2019020373,,2019-11-27,Evander Kane Wide of Net
190,missed_shot,,Alex Iafallo,Shooter,,,[-80.   4.],3,14:04,LAK,SJS,LAK,26,SJS,28,1,3,,,8480113,,2019020373,,2019-11-27,Alex Iafallo Wide of Net
194,missed_shot,,Sean Walker,Shooter,,,[-40.  17.],3,13:35,LAK,SJS,LAK,26,SJS,28,1,3,,,8480336,,2019020373,,2019-11-27,Sean Walker Wide of Net
195,missed_shot,,Sean Walker,Shooter,,,[-45.   6.],3,13:16,LAK,SJS,LAK,26,SJS,28,1,3,,,8480336,,2019020373,,2019-11-27,Sean Walker Wide of Net
233,missed_shot,,Blake Lizotte,Shooter,,,[-42. -27.],3,03:38,LAK,SJS,LAK,26,SJS,28,3,3,,,8481481,,2019020373,,2019-11-27,Blake Lizotte Wide of Net
248,missed_shot,,Adrian Kempe,Shooter,,,[ 68. -17.],4,03:46,LAK,SJS,LAK,26,SJS,28,3,3,,,8477960,,2019020373,,2019-11-27,Adrian Kempe Wide of Net
28,blocked_shot,,Kevin Labanc,Blocker,Matt Roy,Shooter,[78. -4.],1,12:04,SJS,LAK,LAK,26,SJS,28,0,1,,,8478099,8478911.0,2019020373,,2019-11-27,Matt Roy shot blocked shot by Kevin Labanc
29,blocked_shot,,Anze Kopitar,Blocker,Logan Couture,Shooter,[68.  7.],1,11:47,LAK,SJS,LAK,26,SJS,28,0,1,,,8471685,8474053.0,2019020373,,2019-11-27,Logan Couture shot blocked shot by Anze Kopitar
30,blocked_shot,,Alex Iafallo,Blocker,Erik Karlsson,Shooter,[75. 12.],1,11:42,LAK,SJS,LAK,26,SJS,28,0,1,,,8480113,8474578.0,2019020373,,2019-11-27,Erik Karlsson shot blocked shot by Alex Iafallo
32,blocked_shot,,Jeff Carter,Blocker,Brent Burns,Shooter,[55.  8.],1,11:14,LAK,SJS,LAK,26,SJS,28,0,1,,,8470604,8470613.0,2019020373,,2019-11-27,Brent Burns shot blocked shot by Jeff Carter
46,blocked_shot,,Sean Walker,Blocker,Kevin Labanc,Shooter,[80. -2.],1,07:54,LAK,SJS,LAK,26,SJS,28,0,1,,,8480336,8478099.0,2019020373,,2019-11-27,Kevin Labanc shot blocked shot by Sean Walker
60,blocked_shot,,Brenden Dillon,Blocker,Blake Lizotte,Shooter,[-80.  12.],1,04:17,SJS,LAK,LAK,26,SJS,28,0,1,,,8475455,8481481.0,2019020373,,2019-11-27,Blake Lizotte shot blocked shot by Brenden Dillon
65,blocked_shot,,Marc-Edouard Vlasic,Blocker,Joakim Ryan,Shooter,[-67.  -5.],1,02:51,SJS,LAK,LAK,26,SJS,28,0,1,,,8471709,8477046.0,2019020373,,2019-11-27,Joakim Ryan shot blocked shot by Marc-Edouard Vlasic
85,blocked_shot,,Erik Karlsson,Blocker,Alex Iafallo,Shooter,[70. 15.],2,19:53,SJS,LAK,LAK,26,SJS,28,0,1,,,8474578,8480113.0,2019020373,,2019-11-27,Alex Iafallo shot blocked shot by Erik Karlsson
108,blocked_shot,,Barclay Goodrow,Blocker,Alec Martinez,Shooter,[76.  4.],2,13:47,SJS,LAK,LAK,26,SJS,28,0,1,,,8476624,8474166.0,2019020373,,2019-11-27,Alec Martinez shot blocked shot by Barclay Goodrow
115,blocked_shot,,Dylan Gambrell,Blocker,Matt Roy,Shooter,[63. -7.],2,12:39,SJS,LAK,LAK,26,SJS,28,0,2,,,8479580,8478911.0,2019020373,,2019-11-27,Matt Roy shot blocked shot by Dylan Gambrell
117,blocked_shot,,Sean Walker,Blocker,Melker Karlsson,Shooter,[-77. -16.],2,12:08,LAK,SJS,LAK,26,SJS,28,0,2,,,8480336,8477922.0,2019020373,,2019-11-27,Melker Karlsson shot blocked shot by Sean Walker
124,blocked_shot,,Melker Karlsson,Blocker,Drew Doughty,Shooter,[61.  9.],2,09:03,SJS,LAK,LAK,26,SJS,28,0,3,,,8477922,8474563.0,2019020373,,2019-11-27,Drew Doughty shot blocked shot by Melker Karlsson
126,blocked_shot,,Antti Suomela,Blocker,Adrian Kempe,Shooter,[67. -1.],2,08:42,SJS,LAK,LAK,26,SJS,28,0,3,,,8480965,8477960.0,2019020373,,2019-11-27,Adrian Kempe shot blocked shot by Antti Suomela
131,blocked_shot,,Patrick Marleau,Blocker,Ben Hutton,Shooter,[42. 23.],2,07:52,SJS,LAK,LAK,26,SJS,28,0,3,,,8466139,8477018.0,2019020373,,2019-11-27,Ben Hutton shot blocked shot by Patrick Marleau
153,blocked_shot,,Matt Roy,Blocker,Marcus Sorensen,Shooter,[-71.   4.],2,01:56,LAK,SJS,LAK,26,SJS,28,0,3,,,8478911,8475834.0,2019020373,,2019-11-27,Marcus Sorensen shot blocked shot by Matt Roy
155,blocked_shot,,Carl Grundstrom,Blocker,Erik Karlsson,Shooter,[-47.  12.],2,01:44,LAK,SJS,LAK,26,SJS,28,0,3,,,8479336,8474578.0,2019020373,,2019-11-27,Erik Karlsson shot blocked shot by Carl Grundstrom
157,blocked_shot,,Alec Martinez,Blocker,Marc-Edouard Vlasic,Shooter,[-56. -14.],2,01:27,LAK,SJS,LAK,26,SJS,28,0,3,,,8474166,8471709.0,2019020373,,2019-11-27,Marc-Edouard Vlasic shot blocked shot by Alec Martinez
187,blocked_shot,,Marc-Edouard Vlasic,Blocker,Sean Walker,Shooter,[-71.  -3.],3,14:19,SJS,LAK,LAK,26,SJS,28,1,3,,,8471709,8480336.0,2019020373,,2019-11-27,Sean Walker shot blocked shot by Marc-Edouard Vlasic
191,blocked_shot,,Erik Karlsson,Blocker,Sean Walker,Shooter,[-79.  -1.],3,13:59,SJS,LAK,LAK,26,SJS,28,1,3,,,8474578,8480336.0,2019020373,,2019-11-27,Sean Walker shot blocked shot by Erik Karlsson
192,blocked_shot,,Erik Karlsson,Blocker,Sean Walker,Shooter,[-59.  14.],3,13:50,SJS,LAK,LAK,26,SJS,28,1,3,,,8474578,8480336.0,2019020373,,2019-11-27,Sean Walker shot blocked shot by Erik Karlsson
193,blocked_shot,,Marc-Edouard Vlasic,Blocker,Drew Doughty,Shooter,[-80.  -6.],3,13:36,SJS,LAK,LAK,26,SJS,28,1,3,,,8471709,8474563.0,2019020373,,2019-11-27,Drew Doughty shot blocked shot by Marc-Edouard Vlasic
199,blocked_shot,,Joe Thornton,Blocker,Drew Doughty,Shooter,[-52.  14.],3,11:38,SJS,LAK,LAK,26,SJS,28,1,3,,,8466138,8474563.0,2019020373,,2019-11-27,Drew Doughty shot blocked shot by Joe Thornton
205,blocked_shot,,Ben Hutton,Blocker,Mario Ferraro,Shooter,[63. -7.],3,10:29,LAK,SJS,LAK,26,SJS,28,2,3,,,8477018,8479983.0,2019020373,,2019-11-27,Mario Ferraro shot blocked shot by Ben Hutton
206,blocked_shot,,Alec Martinez,Blocker,Brent Burns,Shooter,[82. -4.],3,09:59,LAK,SJS,LAK,26,SJS,28,2,3,,,8474166,8470613.0,2019020373,,2019-11-27,Brent Burns shot blocked shot by Alec Martinez
207,blocked_shot,,Alec Martinez,Blocker,Marcus Sorensen,Shooter,[67. 12.],3,09:46,LAK,SJS,LAK,26,SJS,28,2,3,,,8474166,8475834.0,2019020373,,2019-11-27,Marcus Sorensen shot blocked shot by Alec Martinez
215,blocked_shot,,Radim Simek,Blocker,Tyler Toffoli,Shooter,[-51.   2.],3,08:16,SJS,LAK,LAK,26,SJS,28,2,3,,,8480160,8475726.0,2019020373,,2019-11-27,Tyler Toffoli shot blocked shot by Radim Simek
225,blocked_shot,,Anze Kopitar,Blocker,Erik Karlsson,Shooter,[64. -9.],3,05:02,LAK,SJS,LAK,26,SJS,28,3,3,,,8471685,8474578.0,2019020373,,2019-11-27,Erik Karlsson shot blocked shot by Anze Kopitar
232,blocked_shot,,Brenden Dillon,Blocker,Blake Lizotte,Shooter,[-58.   6.],3,03:44,SJS,LAK,LAK,26,SJS,28,3,3,,,8475455,8481481.0,2019020373,,2019-11-27,Blake Lizotte shot blocked shot by Brenden Dillon
234,blocked_shot,,Mario Ferraro,Blocker,Matt Roy,Shooter,[-77.   2.],3,03:37,SJS,LAK,LAK,26,SJS,28,3,3,,,8479983,8478911.0,2019020373,,2019-11-27,Matt Roy shot blocked shot by Mario Ferraro
237,blocked_shot,,Erik Karlsson,Blocker,Dustin Brown,Shooter,[-78.  24.],3,02:40,SJS,LAK,LAK,26,SJS,28,3,3,,,8474578,8470606.0,2019020373,,2019-11-27,Dustin Brown shot blocked shot by Erik Karlsson
238,blocked_shot,,Joe Thornton,Blocker,Matt Roy,Shooter,[-56.  10.],3,01:28,SJS,LAK,LAK,26,SJS,28,3,3,,,8466138,8478911.0,2019020373,,2019-11-27,Matt Roy shot blocked shot by Joe Thornton
242,blocked_shot,,Erik Karlsson,Blocker,Drew Doughty,Shooter,[-69.   0.],3,00:27,SJS,LAK,LAK,26,SJS,28,3,3,,,8474578,8474563.0,2019020373,,2019-11-27,Drew Doughty shot blocked shot by Erik Karlsson
17,goal,Snap Shot,Erik Karlsson,Scorer,Jonathan Quick,Goalie,[ 62. -21.],1,14:07,SJS,LAK,LAK,26,SJS,28,0,1,False,False,8474578,8471734.0,2019020373,,2019-11-27,"Erik Karlsson (3) Snap Shot, assists: Logan Couture (20), Evander Kane (9)"
109,goal,Wrist Shot,Timo Meier,Scorer,Jonathan Quick,Goalie,[-68.  12.],2,13:41,SJS,LAK,LAK,26,SJS,28,0,2,False,False,8478414,8471734.0,2019020373,,2019-11-27,"Timo Meier (7) Wrist Shot, assists: Kevin Labanc (7), Erik Karlsson (15)"
118,goal,Wrist Shot,Timo Meier,Scorer,Jonathan Quick,Goalie,[-85.   7.],2,11:15,SJS,LAK,LAK,26,SJS,28,0,3,False,False,8478414,8471734.0,2019020373,,2019-11-27,"Timo Meier (8) Wrist Shot, assists: Brenden Dillon (4), Kevin Labanc (8)"
159,goal,Snap Shot,Adrian Kempe,Scorer,Martin Jones,Goalie,[68. -8.],2,01:01,LAK,SJS,LAK,26,SJS,28,1,3,False,False,8477960,8474889.0,2019020373,,2019-11-27,"Adrian Kempe (3) Snap Shot, assists: Blake Lizotte (6), Austin Wagner (3)"
202,goal,Tip-In,Dustin Brown,Scorer,Martin Jones,Goalie,[-86.   4.],3,11:29,LAK,SJS,LAK,26,SJS,28,2,3,False,False,8470606,8474889.0,2019020373,,2019-11-27,"Dustin Brown (5) Tip-In, assists: Alex Iafallo (7), Anze Kopitar (16)"
220,goal,Wrist Shot,Anze Kopitar,Scorer,Martin Jones,Goalie,[-68.  14.],3,07:08,LAK,SJS,LAK,26,SJS,28,3,3,False,False,8471685,8474889.0,2019020373,,2019-11-27,"Anze Kopitar (10) Wrist Shot, assists: Alex Iafallo (8), Adrian Kempe (6)"
251,goal,Wrist Shot,Patrick Marleau,Scorer,Jonathan Quick,Goalie,[-78. -16.],4,02:25,SJS,LAK,LAK,26,SJS,28,3,4,True,False,8466139,8471734.0,2019020373,,2019-11-27,"Patrick Marleau (5) Wrist Shot, assists: none"
1,shot,Wrist Shot,Tucker Poolman,Shooter,Aaron Dell,Goalie,[-66.  35.],1,19:38,WPG,SJS,SJS,28,WPG,52,0,0,,,8477359,8477180.0,2019020389,,2019-11-28,Tucker Poolman Wrist Shot saved by Aaron Dell
13,shot,Wrist Shot,Blake Wheeler,Shooter,Aaron Dell,Goalie,[-65.  -7.],1,15:56,WPG,SJS,SJS,28,WPG,52,0,0,,,8471218,8477180.0,2019020389,,2019-11-28,Blake Wheeler Wrist Shot saved by Aaron Dell
16,shot,Deflected,Timo Meier,Shooter,Connor Hellebuyck,Goalie,[ 13. -41.],1,14:33,SJS,WPG,SJS,28,WPG,52,0,0,,,8478414,8476945.0,2019020389,,2019-11-28,Timo Meier Deflected saved by Connor Hellebuyck
18,shot,Wrist Shot,Evander Kane,Shooter,Connor Hellebuyck,Goalie,[53. 27.],1,13:55,SJS,WPG,SJS,28,WPG,52,0,0,,,8475169,8476945.0,2019020389,,2019-11-28,Evander Kane Wrist Shot saved by Connor Hellebuyck
22,shot,Wrist Shot,Mark Scheifele,Shooter,Aaron Dell,Goalie,[-72.   7.],1,13:02,WPG,SJS,SJS,28,WPG,52,0,0,,,8476460,8477180.0,2019020389,,2019-11-28,Mark Scheifele Wrist Shot saved by Aaron Dell
25,shot,Wrist Shot,Mark Scheifele,Shooter,Aaron Dell,Goalie,[-65.  12.],1,12:02,WPG,SJS,SJS,28,WPG,52,0,0,,,8476460,8477180.0,2019020389,,2019-11-28,Mark Scheifele Wrist Shot saved by Aaron Dell
27,shot,Wrist Shot,Barclay Goodrow,Shooter,Connor Hellebuyck,Goalie,[77.  2.],1,11:44,SJS,WPG,SJS,28,WPG,52,0,0,,,8476624,8476945.0,2019020389,,2019-11-28,Barclay Goodrow Wrist Shot saved by Connor Hellebuyck
