,event,player_one,coords,period,period_time_remaining,player_one_team,player_two_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,player_one_id,game_id,winning_team,date,description
127,giveaway,Damon Severson,[-61.  32.],2,12:00,NJD,STL,NJD,1,STL,19,2,1,8476923,2019021043,,2020-03-07,Giveaway by Damon Severson
153,giveaway,Kevin Rooney,[ 74. -11.],2,07:13,NJD,STL,NJD,1,STL,19,2,1,8479291,2019021043,,2020-03-07,Giveaway by Kevin Rooney
200,giveaway,Mirco Mueller,[-98.  -7.],3,14:41,NJD,STL,NJD,1,STL,19,3,1,8477509,2019021043,,2020-03-07,Giveaway by Mirco Mueller
209,giveaway,Jack Hughes,[ 33. -26.],3,13:53,NJD,STL,NJD,1,STL,19,3,1,8481559,2019021043,,2020-03-07,Giveaway by Jack Hughes
211,giveaway,Jordan Kyrou,[-82. -28.],3,12:40,STL,NJD,NJD,1,STL,19,3,1,8479385,2019021043,,2020-03-07,Giveaway by Jordan Kyrou
213,giveaway,Damon Severson,[-59. -34.],3,12:21,NJD,STL,NJD,1,STL,19,3,1,8476923,2019021043,,2020-03-07,Giveaway by Damon Severson
223,giveaway,Marco Scandella,[94. 27.],3,09:34,STL,NJD,NJD,1,STL,19,3,1,8474618,2019021043,,2020-03-07,Giveaway by Marco Scandella
236,giveaway,Kevin Rooney,[-86.  37.],3,06:35,NJD,STL,NJD,1,STL,19,3,1,8479291,2019021043,,2020-03-07,Giveaway by Kevin Rooney
248,giveaway,Alex Pietrangelo,[-44. -37.],3,04:03,STL,NJD,NJD,1,STL,19,3,1,8474565,2019021043,,2020-03-07,Giveaway by Alex Pietrangelo
250,giveaway,Travis Zajac,[-98.   3.],3,03:14,NJD,STL,NJD,1,STL,19,3,1,8471233,2019021043,,2020-03-07,Giveaway by Travis Zajac
255,giveaway,Damon Severson,[-93. -17.],3,02:02,NJD,STL,NJD,1,STL,19,3,2,8476923,2019021043,,2020-03-07,Giveaway by Damon Severson
12,takeaway,Pavel Zacha,[83. 31.],1,16:36,NJD,STL,NJD,1,STL,19,0,0,8478401,2019021043,,2020-03-07,Takeaway by Pavel Zacha
23,takeaway,Oskar Sundqvist,[-50.  -9.],1,14:20,STL,NJD,NJD,1,STL,19,0,0,8476897,2019021043,,2020-03-07,Takeaway by Oskar Sundqvist
26,takeaway,Sammy Blais,[-94.  26.],1,13:23,STL,NJD,NJD,1,STL,19,0,0,8478104,2019021043,,2020-03-07,Takeaway by Sammy Blais
47,takeaway,P.K. Subban,[-97. -21.],1,09:13,NJD,STL,NJD,1,STL,19,1,0,8474056,2019021043,,2020-03-07,Takeaway by P.K. Subban
53,takeaway,Kyle Palmieri,[-10. -38.],1,06:48,NJD,STL,NJD,1,STL,19,1,1,8475151,2019021043,,2020-03-07,Takeaway by Kyle Palmieri
58,takeaway,Alexander Steen,[33. 34.],1,05:50,STL,NJD,NJD,1,STL,19,1,1,8470257,2019021043,,2020-03-07,Takeaway by Alexander Steen
63,takeaway,David Perron,[-71.   2.],1,05:16,STL,NJD,NJD,1,STL,19,1,1,8474102,2019021043,,2020-03-07,Takeaway by David Perron
66,takeaway,Travis Zajac,[98. -6.],1,04:35,NJD,STL,NJD,1,STL,19,1,1,8471233,2019021043,,2020-03-07,Takeaway by Travis Zajac
69,takeaway,Miles Wood,[81. 31.],1,04:20,NJD,STL,NJD,1,STL,19,1,1,8477425,2019021043,,2020-03-07,Takeaway by Miles Wood
80,takeaway,Jordan Kyrou,[  6. -35.],1,02:10,STL,NJD,NJD,1,STL,19,1,1,8479385,2019021043,,2020-03-07,Takeaway by Jordan Kyrou
112,takeaway,Jordan Kyrou,[-58. -12.],2,15:02,STL,NJD,NJD,1,STL,19,1,1,8479385,2019021043,,2020-03-07,Takeaway by Jordan Kyrou
141,takeaway,John Hayden,[-8. 39.],2,08:53,NJD,STL,NJD,1,STL,19,2,1,8477401,2019021043,,2020-03-07,Takeaway by John Hayden
158,takeaway,Nico Hischier,[-41.  41.],2,05:22,NJD,STL,NJD,1,STL,19,2,1,8480002,2019021043,,2020-03-07,Takeaway by Nico Hischier
160,takeaway,Jordan Kyrou,[-46.  30.],2,05:01,STL,NJD,NJD,1,STL,19,2,1,8479385,2019021043,,2020-03-07,Takeaway by Jordan Kyrou
164,takeaway,Jaden Schwartz,[ 42. -37.],2,04:10,STL,NJD,NJD,1,STL,19,2,1,8475768,2019021043,,2020-03-07,Takeaway by Jaden Schwartz
188,takeaway,Robert Thomas,[32. 40.],3,17:48,STL,NJD,NJD,1,STL,19,3,1,8480023,2019021043,,2020-03-07,Takeaway by Robert Thomas
199,takeaway,Zach Sanford,[-67. -32.],3,15:12,STL,NJD,NJD,1,STL,19,3,1,8477482,2019021043,,2020-03-07,Takeaway by Zach Sanford
208,takeaway,Travis Zajac,[-30.  41.],3,14:00,NJD,STL,NJD,1,STL,19,3,1,8471233,2019021043,,2020-03-07,Takeaway by Travis Zajac
216,takeaway,Robert Thomas,[-44. -11.],3,12:08,STL,NJD,NJD,1,STL,19,3,1,8480023,2019021043,,2020-03-07,Takeaway by Robert Thomas
217,takeaway,Nikita Gusev,[-21. -36.],3,11:38,NJD,STL,NJD,1,STL,19,3,1,8477038,2019021043,,2020-03-07,Takeaway by Nikita Gusev
256,takeaway,Damon Severson,[-92. -20.],3,01:42,NJD,STL,NJD,1,STL,19,3,2,8476923,2019021043,,2020-03-07,Takeaway by Damon Severson
259,takeaway,Pavel Zacha,[-30.  41.],3,01:17,NJD,STL,NJD,1,STL,19,3,2,8478401,2019021043,,2020-03-07,Takeaway by Pavel Zacha
262,takeaway,Oskar Sundqvist,[97.  0.],3,00:38,STL,NJD,NJD,1,STL,19,4,2,8476897,2019021043,,2020-03-07,Takeaway by Oskar Sundqvist
16,giveaway,Pavel Buchnevich,[ 12. -35.],1,16:57,NYR,NJD,NYR,3,NJD,1,0,0,8477402,2019021055,,2020-03-08,Giveaway by Pavel Buchnevich
20,giveaway,Damon Severson,[-94.   8.],1,16:21,NJD,NYR,NYR,3,NJD,1,0,0,8476923,2019021055,,2020-03-08,Giveaway by Damon Severson
27,giveaway,Artemi Panarin,[ 70. -18.],1,15:37,NYR,NJD,NYR,3,NJD,1,0,0,8478550,2019021055,,2020-03-08,Giveaway by Artemi Panarin
30,giveaway,Brendan Smith,[36.  3.],1,15:22,NYR,NJD,NYR,3,NJD,1,0,0,8474090,2019021055,,2020-03-08,Giveaway by Brendan Smith
41,giveaway,Damon Severson,[-36. -24.],1,14:21,NJD,NYR,NYR,3,NJD,1,1,0,8476923,2019021055,,2020-03-08,Giveaway by Damon Severson
64,giveaway,Mika Zibanejad,[45. 13.],1,09:22,NYR,NJD,NYR,3,NJD,1,2,1,8476459,2019021055,,2020-03-08,Giveaway by Mika Zibanejad
92,giveaway,Mirco Mueller,[-93.  12.],1,02:11,NJD,NYR,NYR,3,NJD,1,2,1,8477509,2019021055,,2020-03-08,Giveaway by Mirco Mueller
96,giveaway,P.K. Subban,[-47. -27.],1,01:48,NJD,NYR,NYR,3,NJD,1,2,1,8474056,2019021055,,2020-03-08,Giveaway by P.K. Subban
100,giveaway,Damon Severson,[-69. -29.],1,01:01,NJD,NYR,NYR,3,NJD,1,2,1,8476923,2019021055,,2020-03-08,Giveaway by Damon Severson
120,giveaway,Ryan Lindgren,[-96.   4.],2,18:13,NYR,NJD,NYR,3,NJD,1,2,3,8479324,2019021055,,2020-03-08,Giveaway by Ryan Lindgren
130,giveaway,Mika Zibanejad,[62. 39.],2,16:08,NYR,NJD,NYR,3,NJD,1,2,3,8476459,2019021055,,2020-03-08,Giveaway by Mika Zibanejad
140,giveaway,Pavel Zacha,[-63.  36.],2,12:31,NJD,NYR,NYR,3,NJD,1,2,3,8478401,2019021055,,2020-03-08,Giveaway by Pavel Zacha
144,giveaway,Jack Hughes,[-73.  34.],2,11:26,NJD,NYR,NYR,3,NJD,1,2,3,8481559,2019021055,,2020-03-08,Giveaway by Jack Hughes
146,giveaway,Ryan Lindgren,[ 30. -14.],2,11:14,NYR,NJD,NYR,3,NJD,1,2,3,8479324,2019021055,,2020-03-08,Giveaway by Ryan Lindgren
159,giveaway,Pavel Zacha,[19. 37.],2,09:08,NJD,NYR,NYR,3,NJD,1,2,3,8478401,2019021055,,2020-03-08,Giveaway by Pavel Zacha
160,giveaway,Nikita Gusev,[-69.  37.],2,08:56,NJD,NYR,NYR,3,NJD,1,2,3,8477038,2019021055,,2020-03-08,Giveaway by Nikita Gusev
161,giveaway,Tony DeAngelo,[-71.  33.],2,08:50,NYR,NJD,NYR,3,NJD,1,2,3,8477950,2019021055,,2020-03-08,Giveaway by Tony DeAngelo
170,giveaway,Joey Anderson,[-33.   1.],2,07:29,NJD,NYR,NYR,3,NJD,1,2,3,8479315,2019021055,,2020-03-08,Giveaway by Joey Anderson
172,giveaway,Adam Fox,[-85. -35.],2,06:48,NYR,NJD,NYR,3,NJD,1,2,3,8479323,2019021055,,2020-03-08,Giveaway by Adam Fox
187,giveaway,Ryan Lindgren,[-89.  33.],2,03:18,NYR,NJD,NYR,3,NJD,1,2,4,8479324,2019021055,,2020-03-08,Giveaway by Ryan Lindgren
190,giveaway,Tony DeAngelo,[ 59. -23.],2,02:34,NYR,NJD,NYR,3,NJD,1,2,5,8477950,2019021055,,2020-03-08,Giveaway by Tony DeAngelo
196,giveaway,Adam Fox,[ 89. -12.],2,01:04,NYR,NJD,NYR,3,NJD,1,2,5,8479323,2019021055,,2020-03-08,Giveaway by Adam Fox
211,giveaway,Damon Severson,[-95. -13.],3,16:24,NJD,NYR,NYR,3,NJD,1,2,5,8476923,2019021055,,2020-03-08,Giveaway by Damon Severson
212,giveaway,Jesper Fast,[-91.  24.],3,16:19,NYR,NJD,NYR,3,NJD,1,2,5,8475855,2019021055,,2020-03-08,Giveaway by Jesper Fast
227,giveaway,Kyle Palmieri,[97.  0.],3,11:36,NJD,NYR,NYR,3,NJD,1,2,5,8475151,2019021055,,2020-03-08,Giveaway by Kyle Palmieri
231,giveaway,Nikita Gusev,[46. 18.],3,10:40,NJD,NYR,NYR,3,NJD,1,2,5,8477038,2019021055,,2020-03-08,Giveaway by Nikita Gusev
234,giveaway,Julien Gauthier,[69. 38.],3,08:56,NYR,NJD,NYR,3,NJD,1,2,5,8479328,2019021055,,2020-03-08,Giveaway by Julien Gauthier
242,giveaway,Kyle Palmieri,[-29. -34.],3,06:03,NJD,NYR,NYR,3,NJD,1,3,5,8475151,2019021055,,2020-03-08,Giveaway by Kyle Palmieri
245,giveaway,Artemi Panarin,[ 39. -38.],3,05:17,NYR,NJD,NYR,3,NJD,1,3,5,8478550,2019021055,,2020-03-08,Giveaway by Artemi Panarin
249,giveaway,Filip Chytil,[-32.  -9.],3,04:22,NYR,NJD,NYR,3,NJD,1,3,5,8480078,2019021055,,2020-03-08,Giveaway by Filip Chytil
264,giveaway,Adam Fox,[41. 27.],3,00:57,NYR,NJD,NYR,3,NJD,1,3,5,8479323,2019021055,,2020-03-08,Giveaway by Adam Fox
61,takeaway,Damon Severson,[-49. -37.],1,09:41,NJD,NYR,NYR,3,NJD,1,2,1,8476923,2019021055,,2020-03-08,Takeaway by Damon Severson
136,takeaway,Marc Staal,[-26.  19.],2,13:32,NYR,NJD,NYR,3,NJD,1,2,3,8471686,2019021055,,2020-03-08,Takeaway by Marc Staal
141,takeaway,Marc Staal,[-94.  23.],2,12:04,NYR,NJD,NYR,3,NJD,1,2,3,8471686,2019021055,,2020-03-08,Takeaway by Marc Staal
142,takeaway,Fredrik Claesson,[ 14. -26.],2,11:55,NJD,NYR,NYR,3,NJD,1,2,3,8476368,2019021055,,2020-03-08,Takeaway by Fredrik Claesson
157,takeaway,Damon Severson,[78. 14.],2,09:22,NJD,NYR,NYR,3,NJD,1,2,3,8476923,2019021055,,2020-03-08,Takeaway by Damon Severson
165,takeaway,Michael McLeod,[-44.  25.],2,08:16,NJD,NYR,NYR,3,NJD,1,2,3,8479415,2019021055,,2020-03-08,Takeaway by Michael McLeod
200,takeaway,Joey Anderson,[-17. -24.],3,19:14,NJD,NYR,NYR,3,NJD,1,2,5,8479315,2019021055,,2020-03-08,Takeaway by Joey Anderson
224,takeaway,Pavel Zacha,[-75.  12.],3,11:53,NJD,NYR,NYR,3,NJD,1,2,5,8478401,2019021055,,2020-03-08,Takeaway by Pavel Zacha
251,takeaway,Connor Carrick,[-93.  -2.],3,03:24,NJD,NYR,NYR,3,NJD,1,3,5,8476941,2019021055,,2020-03-08,Takeaway by Connor Carrick
263,takeaway,Mika Zibanejad,[-36.  -6.],3,01:04,NYR,NJD,NYR,3,NJD,1,3,5,8476459,2019021055,,2020-03-08,Takeaway by Mika Zibanejad
7,giveaway,P.K. Subban,[-97. -16.],1,17:48,NJD,PIT,NJD,1,PIT,5,0,0,8474056,2019021072,,2020-03-11,Giveaway by P.K. Subban
18,giveaway,Kris Letang,[89. 27.],1,15:10,PIT,NJD,NJD,1,PIT,5,0,0,8471724,2019021072,,2020-03-11,Giveaway by Kris Letang
34,giveaway,Nikita Gusev,[21. 39.],1,11:51,NJD,PIT,NJD,1,PIT,5,0,0,8477038,2019021072,,2020-03-11,Giveaway by Nikita Gusev
38,giveaway,P.K. Subban,[ 3. 41.],1,10:42,NJD,PIT,NJD,1,PIT,5,0,1,8474056,2019021072,,2020-03-11,Giveaway by P.K. Subban
42,giveaway,Kevin Rooney,[ -8. -34.],1,09:46,NJD,PIT,NJD,1,PIT,5,0,1,8479291,2019021072,,2020-03-11,Giveaway by Kevin Rooney
43,giveaway,Damon Severson,[-54.  25.],1,09:36,NJD,PIT,NJD,1,PIT,5,0,1,8476923,2019021072,,2020-03-11,Giveaway by Damon Severson
50,giveaway,Jack Hughes,[32. 40.],1,08:48,NJD,PIT,NJD,1,PIT,5,0,1,8481559,2019021072,,2020-03-11,Giveaway by Jack Hughes
54,giveaway,Damon Severson,[ 22. -24.],1,08:00,NJD,PIT,NJD,1,PIT,5,0,1,8476923,2019021072,,2020-03-11,Giveaway by Damon Severson
64,giveaway,Damon Severson,[-9.  5.],1,05:42,NJD,PIT,NJD,1,PIT,5,1,1,8476923,2019021072,,2020-03-11,Giveaway by Damon Severson
66,giveaway,John Hayden,[-78. -35.],1,05:08,NJD,PIT,NJD,1,PIT,5,1,1,8477401,2019021072,,2020-03-11,Giveaway by John Hayden
71,giveaway,Mirco Mueller,[-51.  40.],1,04:42,NJD,PIT,NJD,1,PIT,5,1,1,8477509,2019021072,,2020-03-11,Giveaway by Mirco Mueller
75,giveaway,Patric Hornqvist,[-68.  18.],1,04:09,PIT,NJD,NJD,1,PIT,5,1,1,8471887,2019021072,,2020-03-11,Giveaway by Patric Hornqvist
80,giveaway,Matt Tennyson,[-98.  -7.],1,02:44,NJD,PIT,NJD,1,PIT,5,1,1,8476807,2019021072,,2020-03-11,Giveaway by Matt Tennyson
84,giveaway,Damon Severson,[-98.  19.],1,01:41,NJD,PIT,NJD,1,PIT,5,1,1,8476923,2019021072,,2020-03-11,Giveaway by Damon Severson
93,giveaway,Kyle Palmieri,[51. 32.],2,19:04,NJD,PIT,NJD,1,PIT,5,1,1,8475151,2019021072,,2020-03-11,Giveaway by Kyle Palmieri
158,giveaway,Damon Severson,[85. 34.],2,00:53,NJD,PIT,NJD,1,PIT,5,1,2,8476923,2019021072,,2020-03-11,Giveaway by Damon Severson
161,giveaway,Evan Rodrigues,[-69.  13.],2,00:18,PIT,NJD,NJD,1,PIT,5,1,2,8478542,2019021072,,2020-03-11,Giveaway by Evan Rodrigues
173,giveaway,Matt Tennyson,[-81.   0.],3,18:36,NJD,PIT,NJD,1,PIT,5,1,2,8476807,2019021072,,2020-03-11,Giveaway by Matt Tennyson
180,giveaway,Janne Kuokkanen,[ -3. -37.],3,16:35,NJD,PIT,NJD,1,PIT,5,1,2,8479511,2019021072,,2020-03-11,Giveaway by Janne Kuokkanen
196,giveaway,P.K. Subban,[-83. -33.],3,13:02,NJD,PIT,NJD,1,PIT,5,1,2,8474056,2019021072,,2020-03-11,Giveaway by P.K. Subban
207,giveaway,Nico Hischier,[25. 15.],3,09:49,NJD,PIT,NJD,1,PIT,5,1,3,8480002,2019021072,,2020-03-11,Giveaway by Nico Hischier
215,giveaway,Damon Severson,[-49.  10.],3,08:23,NJD,PIT,NJD,1,PIT,5,2,3,8476923,2019021072,,2020-03-11,Giveaway by Damon Severson
218,giveaway,Kyle Palmieri,[-60. -40.],3,06:49,NJD,PIT,NJD,1,PIT,5,2,3,8475151,2019021072,,2020-03-11,Giveaway by Kyle Palmieri
219,giveaway,Connor Carrick,[-99.  18.],3,06:46,NJD,PIT,NJD,1,PIT,5,2,3,8476941,2019021072,,2020-03-11,Giveaway by Connor Carrick
220,giveaway,Miles Wood,[-72.  32.],3,06:44,NJD,PIT,NJD,1,PIT,5,2,3,8477425,2019021072,,2020-03-11,Giveaway by Miles Wood
227,giveaway,Mirco Mueller,[-90.  25.],3,05:18,NJD,PIT,NJD,1,PIT,5,2,4,8477509,2019021072,,2020-03-11,Giveaway by Mirco Mueller
242,giveaway,Nikita Gusev,[96. 23.],3,01:18,NJD,PIT,NJD,1,PIT,5,2,4,8477038,2019021072,,2020-03-11,Giveaway by Nikita Gusev
247,giveaway,John Hayden,[38. 40.],3,00:08,NJD,PIT,NJD,1,PIT,5,2,5,8477401,2019021072,,2020-03-11,Giveaway by John Hayden
5,takeaway,Travis Zajac,[ 81. -37.],1,18:14,NJD,PIT,NJD,1,PIT,5,0,0,8471233,2019021072,,2020-03-11,Takeaway by Travis Zajac
14,takeaway,Patrick Marleau,[20. 13.],1,15:36,PIT,NJD,NJD,1,PIT,5,0,0,8466139,2019021072,,2020-03-11,Takeaway by Patrick Marleau
35,takeaway,Jared McCann,[-8. 40.],1,11:38,PIT,NJD,NJD,1,PIT,5,0,0,8477955,2019021072,,2020-03-11,Takeaway by Jared McCann
41,takeaway,Evgeni Malkin,[97.  1.],1,10:08,PIT,NJD,NJD,1,PIT,5,0,1,8471215,2019021072,,2020-03-11,Takeaway by Evgeni Malkin
65,takeaway,Patric Hornqvist,[-69.  14.],1,05:28,PIT,NJD,NJD,1,PIT,5,1,1,8471887,2019021072,,2020-03-11,Takeaway by Patric Hornqvist
78,takeaway,Mirco Mueller,[-70.  41.],1,03:19,NJD,PIT,NJD,1,PIT,5,1,1,8477509,2019021072,,2020-03-11,Takeaway by Mirco Mueller
85,takeaway,Evgeni Malkin,[ 57. -23.],1,01:23,PIT,NJD,NJD,1,PIT,5,1,1,8471215,2019021072,,2020-03-11,Takeaway by Evgeni Malkin
87,takeaway,Kris Letang,[47. 36.],1,00:24,PIT,NJD,NJD,1,PIT,5,1,1,8471724,2019021072,,2020-03-11,Takeaway by Kris Letang
107,takeaway,Justin Schultz,[-34. -25.],2,15:50,PIT,NJD,NJD,1,PIT,5,1,1,8474602,2019021072,,2020-03-11,Takeaway by Justin Schultz
111,takeaway,Patric Hornqvist,[-50. -41.],2,15:09,PIT,NJD,NJD,1,PIT,5,1,2,8471887,2019021072,,2020-03-11,Takeaway by Patric Hornqvist
116,takeaway,Brian Dumoulin,[-86.  37.],2,14:04,PIT,NJD,NJD,1,PIT,5,1,2,8475208,2019021072,,2020-03-11,Takeaway by Brian Dumoulin
136,takeaway,Kyle Palmieri,[-53.  28.],2,09:20,NJD,PIT,NJD,1,PIT,5,1,2,8475151,2019021072,,2020-03-11,Takeaway by Kyle Palmieri
140,takeaway,Pavel Zacha,[-45. -34.],2,08:11,NJD,PIT,NJD,1,PIT,5,1,2,8478401,2019021072,,2020-03-11,Takeaway by Pavel Zacha
178,takeaway,Kevin Rooney,[-32.  38.],3,16:51,NJD,PIT,NJD,1,PIT,5,1,2,8479291,2019021072,,2020-03-11,Takeaway by Kevin Rooney
199,takeaway,Kris Letang,[98. -1.],3,12:10,PIT,NJD,NJD,1,PIT,5,1,3,8471724,2019021072,,2020-03-11,Takeaway by Kris Letang
202,takeaway,Teddy Blueger,[-98.  13.],3,10:29,PIT,NJD,NJD,1,PIT,5,1,3,8476927,2019021072,,2020-03-11,Takeaway by Teddy Blueger
208,takeaway,Nico Hischier,[-36.  21.],3,09:38,NJD,PIT,NJD,1,PIT,5,1,3,8480002,2019021072,,2020-03-11,Takeaway by Nico Hischier
211,takeaway,Evan Rodrigues,[-78.  38.],3,09:08,PIT,NJD,NJD,1,PIT,5,2,3,8478542,2019021072,,2020-03-11,Takeaway by Evan Rodrigues
232,takeaway,Sam Lafferty,[-52.  34.],3,03:49,PIT,NJD,NJD,1,PIT,5,2,4,8478043,2019021072,,2020-03-11,Takeaway by Sam Lafferty
235,takeaway,Jason Zucker,[-76. -36.],3,03:32,PIT,NJD,NJD,1,PIT,5,2,4,8475722,2019021072,,2020-03-11,Takeaway by Jason Zucker
7,giveaway,Mirco Mueller,[-94. -11.],1,17:21,NJD,WPG,NJD,1,WPG,52,0,0,8477509,2019020013,,2019-10-05,Giveaway by Mirco Mueller
8,giveaway,John Hayden,[-45.  29.],1,16:49,NJD,WPG,NJD,1,WPG,52,0,0,8477401,2019020013,,2019-10-05,Giveaway by John Hayden
19,giveaway,Nikita Gusev,[32. -2.],1,12:34,NJD,WPG,NJD,1,WPG,52,0,0,8477038,2019020013,,2019-10-05,Giveaway by Nikita Gusev
29,giveaway,Jack Hughes,[57. -9.],1,10:50,NJD,WPG,NJD,1,WPG,52,0,0,8481559,2019020013,,2019-10-05,Giveaway by Jack Hughes
30,giveaway,Kyle Palmieri,[ 31. -31.],1,10:30,NJD,WPG,NJD,1,WPG,52,0,0,8475151,2019020013,,2019-10-05,Giveaway by Kyle Palmieri
37,giveaway,Andy Greene,[-57.  39.],1,06:58,NJD,WPG,NJD,1,WPG,52,0,0,8472382,2019020013,,2019-10-05,Giveaway by Andy Greene
48,giveaway,Patrik Laine,[98. -9.],1,04:20,WPG,NJD,NJD,1,WPG,52,0,0,8479339,2019020013,,2019-10-05,Giveaway by Patrik Laine
51,giveaway,Nikolaj Ehlers,[-54.  35.],1,03:32,WPG,NJD,NJD,1,WPG,52,0,0,8477940,2019020013,,2019-10-05,Giveaway by Nikolaj Ehlers
99,giveaway,Andy Greene,[ 93. -16.],2,09:34,NJD,WPG,NJD,1,WPG,52,2,0,8472382,2019020013,,2019-10-05,Giveaway by Andy Greene
138,giveaway,Taylor Hall,[-52.  39.],2,01:18,NJD,WPG,NJD,1,WPG,52,4,0,8475791,2019020013,,2019-10-05,Giveaway by Taylor Hall
154,giveaway,Jack Hughes,[-37. -13.],3,18:24,NJD,WPG,NJD,1,WPG,52,4,1,8481559,2019020013,,2019-10-05,Giveaway by Jack Hughes
186,giveaway,Andy Greene,[33. 38.],3,11:27,NJD,WPG,NJD,1,WPG,52,4,3,8472382,2019020013,,2019-10-05,Giveaway by Andy Greene
195,giveaway,Jack Hughes,[-94.  10.],3,08:43,NJD,WPG,NJD,1,WPG,52,4,3,8481559,2019020013,,2019-10-05,Giveaway by Jack Hughes
197,giveaway,Damon Severson,[-87. -24.],3,07:52,NJD,WPG,NJD,1,WPG,52,4,3,8476923,2019020013,,2019-10-05,Giveaway by Damon Severson
229,giveaway,Mark Scheifele,[ 43. -27.],4,00:52,WPG,NJD,NJD,1,WPG,52,4,4,8476460,2019020013,,2019-10-05,Giveaway by Mark Scheifele
35,takeaway,Adam Lowry,[ 34. -30.],1,07:33,WPG,NJD,NJD,1,WPG,52,0,0,8476392,2019020013,,2019-10-05,Takeaway by Adam Lowry
49,takeaway,Nico Hischier,[-16.  -6.],1,03:46,NJD,WPG,NJD,1,WPG,52,0,0,8480002,2019020013,,2019-10-05,Takeaway by Nico Hischier
54,takeaway,Jack Hughes,[68. 18.],1,02:48,NJD,WPG,NJD,1,WPG,52,0,0,8481559,2019020013,,2019-10-05,Takeaway by Jack Hughes
55,takeaway,Pavel Zacha,[-48.  21.],1,02:13,NJD,WPG,NJD,1,WPG,52,0,0,8478401,2019020013,,2019-10-05,Takeaway by Pavel Zacha
56,takeaway,Jesper Bratt,[76. -5.],1,02:02,NJD,WPG,NJD,1,WPG,52,0,0,8479407,2019020013,,2019-10-05,Takeaway by Jesper Bratt
69,takeaway,P.K. Subban,[17. 26.],2,18:21,NJD,WPG,NJD,1,WPG,52,1,0,8474056,2019020013,,2019-10-05,Takeaway by P.K. Subban
75,takeaway,Nico Hischier,[ 34. -10.],2,16:16,NJD,WPG,NJD,1,WPG,52,2,0,8480002,2019020013,,2019-10-05,Takeaway by Nico Hischier
79,takeaway,Nikolaj Ehlers,[  6. -32.],2,14:49,WPG,NJD,NJD,1,WPG,52,2,0,8477940,2019020013,,2019-10-05,Takeaway by Nikolaj Ehlers
115,takeaway,Blake Wheeler,[-43.   1.],2,06:23,WPG,NJD,NJD,1,WPG,52,3,0,8471218,2019020013,,2019-10-05,Takeaway by Blake Wheeler
142,takeaway,Mark Scheifele,[96.  8.],2,00:12,WPG,NJD,NJD,1,WPG,52,4,0,8476460,2019020013,,2019-10-05,Takeaway by Mark Scheifele
189,takeaway,Blake Coleman,[23. -5.],3,10:07,NJD,WPG,NJD,1,WPG,52,4,3,8476399,2019020013,,2019-10-05,Takeaway by Blake Coleman
213,takeaway,Wayne Simmonds,[56. 34.],3,00:55,NJD,WPG,NJD,1,WPG,52,4,4,8474190,2019020013,,2019-10-05,Takeaway by Wayne Simmonds
228,takeaway,Mark Scheifele,[-71.  22.],4,01:00,WPG,NJD,NJD,1,WPG,52,4,4,8476460,2019020013,,2019-10-05,Takeaway by Mark Scheifele
8,giveaway,Jeff Skinner,[97.  5.],1,18:40,BUF,NJD,BUF,7,NJD,1,0,0,8475784,2019020018,,2019-10-06,Giveaway by Jeff Skinner
28,giveaway,Henri Jokiharju,[-73. -36.],1,14:08,BUF,NJD,BUF,7,NJD,1,1,0,8480035,2019020018,,2019-10-06,Giveaway by Henri Jokiharju
29,giveaway,Jack Eichel,[97. 15.],1,13:36,BUF,NJD,BUF,7,NJD,1,1,0,8478403,2019020018,,2019-10-06,Giveaway by Jack Eichel
47,giveaway,Johan Larsson,[-35. -40.],1,09:41,BUF,NJD,BUF,7,NJD,1,1,0,8475728,2019020018,,2019-10-06,Giveaway by Johan Larsson
63,giveaway,Travis Zajac,[-56. -36.],1,03:22,NJD,BUF,BUF,7,NJD,1,1,0,8471233,2019020018,,2019-10-06,Giveaway by Travis Zajac
99,giveaway,Pavel Zacha,[-57.   7.],2,12:39,NJD,BUF,BUF,7,NJD,1,3,1,8478401,2019020018,,2019-10-06,Giveaway by Pavel Zacha
110,giveaway,Henri Jokiharju,[17. 30.],2,08:38,BUF,NJD,BUF,7,NJD,1,4,1,8480035,2019020018,,2019-10-06,Giveaway by Henri Jokiharju
116,giveaway,Sam Reinhart,[-58. -37.],2,07:21,BUF,NJD,BUF,7,NJD,1,4,1,8477933,2019020018,,2019-10-06,Giveaway by Sam Reinhart
117,giveaway,Victor Olofsson,[-33. -25.],2,07:02,BUF,NJD,BUF,7,NJD,1,4,1,8478109,2019020018,,2019-10-06,Giveaway by Victor Olofsson
118,giveaway,Nico Hischier,[-35.  25.],2,06:42,NJD,BUF,BUF,7,NJD,1,4,1,8480002,2019020018,,2019-10-06,Giveaway by Nico Hischier
119,giveaway,Mirco Mueller,[-55.  16.],2,06:30,NJD,BUF,BUF,7,NJD,1,4,1,8477509,2019020018,,2019-10-06,Giveaway by Mirco Mueller
174,giveaway,Mirco Mueller,[63. 15.],3,10:35,NJD,BUF,BUF,7,NJD,1,6,2,8477509,2019020018,,2019-10-06,Giveaway by Mirco Mueller
177,giveaway,Jesper Bratt,[-47.  35.],3,09:35,NJD,BUF,BUF,7,NJD,1,6,2,8479407,2019020018,,2019-10-06,Giveaway by Jesper Bratt
